out SR+ Plot X,out SR+ Plot Y,in SR+ Plot X,in SR+ Plot Y,pulse_out X,pulse_out Y,pulse_in X,pulse_in Y
1.009652220816995e-05,-0.04233094756758368,1.009652220816995e-05,1.2,1.009652220816995e-05,0.3905025612112652,1.009652220816995e-05,0.5996522208169948
1.009843035852653e-05,-0.0430013963785657,1.009843035852653e-05,1.2,1.009843035852653e-05,0.3906498086561226,1.009843035852653e-05,0.5998430358526526
1.010009419413153e-05,-0.04341003429519383,1.010009419413153e-05,1.2,1.010009419413153e-05,0.390789240221645,1.010009419413153e-05,0.6000094194131528
1.010178905001331e-05,-0.04366044859770617,1.010178905001331e-05,1.2,1.010178905001331e-05,0.3909420825141527,1.010178905001331e-05,0.6001789050013312
1.01037499046386e-05,-0.04374752002023447,1.01037499046386e-05,1.2,1.01037499046386e-05,0.3911328370065138,1.01037499046386e-05,0.6003749904638594
1.010604405471787e-05,-0.04358753195506061,1.010604405471787e-05,1.2,1.010604405471787e-05,0.3913754217201604,1.010604405471787e-05,0.6006044054717865
1.010884394000402e-05,-0.04304781234569301,1.010884394000402e-05,1.2,1.010884394000402e-05,0.3917006593827539,1.010884394000402e-05,0.6008843940004023
1.011288499753696e-05,-0.04171993749391684,1.011288499753696e-05,1.2,1.011288499753696e-05,0.3922282354489617,1.011288499753696e-05,0.6012884997536959
1.011803674111674e-05,-0.03934112747195291,1.011803674111674e-05,1.2,1.011803674111674e-05,0.3930038063688882,1.011803674111674e-05,0.6018036741116738
1.01220528365113e-05,-0.0371132086435886,1.01220528365113e-05,1.2,1.01220528365113e-05,0.3936908839760336,1.01220528365113e-05,0.6022052836511302
1.012579981599892e-05,-0.03483864130821532,1.012579981599892e-05,1.2,1.012579981599892e-05,0.3943991262703522,1.012579981599892e-05,0.6025799815998919
1.013008455850224e-05,-0.03208120625086509,1.013008455850224e-05,1.2,1.013008455850224e-05,0.3952906531595041,1.013008455850224e-05,0.6030084558502239
1.013484508296503e-05,-0.02888098345500806,1.013484508296503e-05,1.2,1.013484508296503e-05,0.3963858511510522,1.013484508296503e-05,0.6034845082965029
1.01400285077093e-05,-0.02528438140465799,1.01400285077093e-05,1.2,1.01400285077093e-05,0.3977067807794251,1.01400285077093e-05,0.6040028507709302
1.014580637553513e-05,-0.02118529262521069,1.014580637553513e-05,1.2,1.014580637553513e-05,0.399341020742408,1.014580637553513e-05,0.6045806375535128
