v /net1; tran (V) X,v /net1; tran (V) Y,v /VOUT; tran (V) X,v /VOUT; tran (V) Y,v /clk; tran (V) X,v /clk; tran (V) Y,v /net4; tran (V) X,v /net4; tran (V) Y
1.016849467784238e-11,0.6000000255562146,1.016849467784238e-11,0.5999989438672708,1.016849467784238e-11,1.050181078449176,1.016849467784238e-11,0.6
1.02534355604099e-11,0.6000000257696942,1.02534355604099e-11,0.5999982279363396,1.02534355604099e-11,1.043380767204472,1.02534355604099e-11,0.6
1.042297599272113e-11,0.6000000261957958,1.042297599272113e-11,0.5999968211647083,1.042297599272113e-11,1.029799135912064,1.042297599272113e-11,0.6
1.074675332482981e-11,0.600000027009537,1.074675332482981e-11,0.5999942067117355,1.074675332482981e-11,1.003842666971286,1.074675332482981e-11,0.6
1.112177711894579e-11,0.6000000279520746,1.112177711894579e-11,0.5999912743336326,1.112177711894579e-11,0.9737784703908049,1.112177711894579e-11,0.6
1.151006184501025e-11,0.6000000289279406,1.151006184501025e-11,0.5999883233374806,1.151006184501025e-11,0.9427018005283908,1.151006184501025e-11,0.6
1.1917472657172e-11,0.6000000299518756,1.1917472657172e-11,0.599985307348311,1.1917472657172e-11,0.9102004495363989,1.1917472657172e-11,0.6
1.233757714966048e-11,0.6000000310077134,1.233757714966048e-11,0.5999822899403385,1.233757714966048e-11,0.876849980407015,1.233757714966048e-11,0.6
1.26872892037927e-11,0.6000000318866356,1.26872892037927e-11,0.5999798689492708,1.26872892037927e-11,0.8492562880094803,1.26872892037927e-11,0.6
1.297486674858155e-11,0.6000000326093968,1.297486674858155e-11,0.5999779544902595,1.297486674858155e-11,0.8267055994091683,1.297486674858155e-11,0.6
1.32556203630717e-11,0.6000000333150076,1.32556203630717e-11,0.5999761585578068,1.32556203630717e-11,0.8048274033160455,1.32556203630717e-11,0.6
1.360358177750802e-11,0.6000000341895301,1.360358177750802e-11,0.5999740309264596,1.360358177750802e-11,0.7779143884807301,1.360358177750802e-11,0.6
1.40678141683132e-11,0.6000000353562733,1.40678141683132e-11,0.5999713363842446,1.40678141683132e-11,0.7423743420962109,1.40678141683132e-11,0.6
1.439545294379591e-11,0.6000000361797193,1.439545294379591e-11,0.5999695119416867,1.439545294379591e-11,0.7175481365473925,1.439545294379591e-11,0.6
1.467310836807923e-11,0.6000000368775436,1.467310836807923e-11,0.5999680029756773,1.467310836807923e-11,0.696671776340597,1.467310836807923e-11,0.6
1.496604190817818e-11,0.6000000376137659,1.496604190817818e-11,0.5999664379797733,1.496604190817818e-11,0.6748027418058402,1.496604190817818e-11,0.6
1.52793923512293e-11,0.6000000384013013,1.52793923512293e-11,0.5999647855882294,1.52793923512293e-11,0.6515810595499808,1.52793923512293e-11,0.6
1.561565643417378e-11,0.6000000392464252,1.561565643417378e-11,0.5999630298718857,1.561565643417378e-11,0.6268531212698546,1.561565643417378e-11,0.6
1.599875987694751e-11,0.6000000402092692,1.599875987694751e-11,0.5999610410726766,1.599875987694751e-11,0.598921420214527,1.599875987694751e-11,0.6
1.637194287283734e-11,0.6000000411471803,1.637194287283734e-11,0.5999591092682998,1.637194287283734e-11,0.5719633449149886,1.637194287283734e-11,0.6
1.674046058121304e-11,0.6000000420733663,1.674046058121304e-11,0.5999572032641362,1.674046058121304e-11,0.5455972007707709,1.674046058121304e-11,0.6
1.709341913617475e-11,0.600000042960448,1.709341913617475e-11,0.599955377962178,1.709341913617475e-11,0.5206002134987576,1.709341913617475e-11,0.6
1.742979169220198e-11,0.6000000438058444,1.742979169220198e-11,0.5999536388189849,1.742979169220198e-11,0.4970317782950756,1.742979169220198e-11,0.6
1.775640138824384e-11,0.6000000446267041,1.775640138824384e-11,0.5999519516555033,1.775640138824384e-11,0.474406595814,1.775640138824384e-11,0.6
1.807708466624322e-11,0.600000045432669,1.807708466624322e-11,0.5999502983331862,1.807708466624322e-11,0.4524634110411246,1.807708466624322e-11,0.6
1.839688272522014e-11,0.6000000462364092,1.839688272522014e-11,0.5999486555525642,1.839688272522014e-11,0.4308789443050948,1.839688272522014e-11,0.6
1.868986593299786e-11,0.6000000469727564,1.868986593299786e-11,0.5999471580097978,1.868986593299786e-11,0.4113873658816006,1.868986593299786e-11,0.6
1.900722706257629e-11,0.6000000477703719,1.900722706257629e-11,0.5999455427170646,1.900722706257629e-11,0.390617017730406,1.900722706257629e-11,0.6
1.93888062995748e-11,0.6000000487293852,1.93888062995748e-11,0.5999436247114066,1.93888062995748e-11,0.3661885486029122,1.93888062995748e-11,0.6
1.977977749231895e-11,0.6000000497120029,1.977977749231895e-11,0.5999417030723688,1.977977749231895e-11,0.3419345749335597,1.977977749231895e-11,0.6
2.015344224375975e-11,0.6000000506511248,2.015344224375975e-11,0.5999399240732231,2.015344224375975e-11,0.3196666692056144,2.015344224375975e-11,0.6
2.044195123638345e-11,0.600000051376227,2.044195123638345e-11,0.5999385949013855,2.044195123638345e-11,0.3031450948214401,2.044195123638345e-11,0.6
2.072413899565337e-11,0.6000000520854423,2.072413899565337e-11,0.5999373367472265,2.072413899565337e-11,0.2875973288807815,2.072413899565337e-11,0.6
2.102187389563315e-11,0.6000000528337317,2.102187389563315e-11,0.5999360572108805,2.102187389563315e-11,0.2718775429959362,2.102187389563315e-11,0.6
2.141205223585269e-11,0.6000000538143567,2.141205223585269e-11,0.5999344579634399,2.141205223585269e-11,0.2523659108754963,2.141205223585269e-11,0.6
2.188033426946902e-11,0.6000000549912778,2.188033426946902e-11,0.5999326561733546,2.188033426946902e-11,0.2305803531230286,2.188033426946902e-11,0.6
2.240168618228009e-11,0.6000000563015782,2.240168618228009e-11,0.5999307984459116,2.240168618228009e-11,0.2083701094339296,2.240168618228009e-11,0.6
2.296872777320101e-11,0.6000000577267092,2.296872777320101e-11,0.5999289483177052,2.296872777320101e-11,0.1865451449010795,2.296872777320101e-11,0.6
2.357805620728295e-11,0.6000000592581185,2.357805620728295e-11,0.5999271454336891,2.357805620728295e-11,0.1656232654855125,2.357805620728295e-11,0.6
2.422478302741218e-11,0.6000000608835203,2.422478302741218e-11,0.5999254250782368,2.422478302741218e-11,0.1460486324975749,2.422478302741218e-11,0.6
2.489401516640336e-11,0.6000000625654841,2.489401516640336e-11,0.5999238352288137,2.489401516640336e-11,0.128364056923873,2.489401516640336e-11,0.6
2.556092257477462e-11,0.6000000642416052,2.556092257477462e-11,0.5999224245915645,2.556092257477462e-11,0.113050123031022,2.556092257477462e-11,0.6
2.622861105489252e-11,0.6000000659196895,2.622861105489252e-11,0.5999211684614627,2.622861105489252e-11,0.09974691723446071,2.622861105489252e-11,0.6
2.684050089201126e-11,0.6000000674575363,2.684050089201126e-11,0.5999201416731753,2.684050089201126e-11,0.08912555860125773,2.684050089201126e-11,0.6
2.736097788824138e-11,0.6000000687656377,2.736097788824138e-11,0.5999193538623135,2.736097788824138e-11,0.08114102798027716,2.736097788824138e-11,0.6
2.782275739850372e-11,0.6000000699262161,2.782275739850372e-11,0.5999187152841517,2.782275739850372e-11,0.0747793406196874,2.782275739850372e-11,0.6
2.825248818775106e-11,0.6000000710062474,2.825248818775106e-11,0.5999181679033899,2.825248818775106e-11,0.06940809548609303,2.825248818775106e-11,0.6
2.867488228299972e-11,0.6000000720678396,2.867488228299972e-11,0.5999176704272554,2.867488228299972e-11,0.06459465346641696,2.867488228299972e-11,0.6
2.908793017516973e-11,0.6000000731059422,2.908793017516973e-11,0.5999172199280002,2.908793017516973e-11,0.06029400560703913,2.908793017516973e-11,0.6
2.937482376332645e-11,0.6000000738269844,2.937482376332645e-11,0.5999169268037571,2.937482376332645e-11,0.05752694848513379,2.937482376332645e-11,0.6
2.963566553273945e-11,0.6000000744825513,2.963566553273945e-11,0.5999166735808569,2.963566553273945e-11,0.05515713804771584,2.963566553273945e-11,0.6
3.015734907156545e-11,0.600000075793685,3.015734907156545e-11,0.5999162020470081,3.015734907156545e-11,0.05079672962289527,3.015734907156545e-11,0.6
3.0614964510829e-11,0.6000000769437981,3.0614964510829e-11,0.5999158247844075,3.0614964510829e-11,0.04736070703013427,3.0614964510829e-11,0.6
3.108613702513036e-11,0.6000000781279837,3.108613702513036e-11,0.5999154695328526,3.108613702513036e-11,0.04417241454306462,3.108613702513036e-11,0.6
3.179474403666444e-11,0.6000000799089074,3.179474403666444e-11,0.599914988234923,3.179474403666444e-11,0.03992867942304361,3.179474403666444e-11,0.6
3.224329006888305e-11,0.6000000810362266,3.224329006888305e-11,0.5999147091135817,3.224329006888305e-11,0.03750622473400173,3.224329006888305e-11,0.6
3.277044274314169e-11,0.6000000823611057,3.277044274314169e-11,0.5999144018275048,3.277044274314169e-11,0.03487144706879424,3.277044274314169e-11,0.6
3.316424488144201e-11,0.6000000833508384,3.316424488144201e-11,0.5999141855763522,3.316424488144201e-11,0.03303416815973679,3.316424488144201e-11,0.6
3.394077419283217e-11,0.6000000853024695,3.394077419283217e-11,0.5999137858674711,3.394077419283217e-11,0.0296856336924244,3.394077419283217e-11,0.6
3.472180958583641e-11,0.6000000872654255,3.472180958583641e-11,0.5999134165463368,3.472180958583641e-11,0.02664249828061592,3.472180958583641e-11,0.6
3.539405877936017e-11,0.600000088954972,3.539405877936017e-11,0.5999131230630025,3.539405877936017e-11,0.024262478618452,3.539405877936017e-11,0.6
3.61201782713895e-11,0.6000000907799093,3.61201782713895e-11,0.5999128304700126,3.61201782713895e-11,0.02192738255549469,3.61201782713895e-11,0.6
3.654642170569567e-11,0.600000091851176,3.654642170569567e-11,0.5999126703417423,3.654642170569567e-11,0.02066831433964363,3.654642170569567e-11,0.6
3.698396276244834e-11,0.6000000929508366,3.698396276244834e-11,0.599912514440173,3.698396276244834e-11,0.01945672245969459,3.698396276244834e-11,0.6
3.739607028903584e-11,0.6000000939865757,3.739607028903584e-11,0.5999123749724204,3.739607028903584e-11,0.0183855117423182,3.739607028903584e-11,0.6
3.775876158445107e-11,0.6000000948981183,3.775876158445107e-11,0.5999122577719836,3.775876158445107e-11,0.01749513829693557,3.775876158445107e-11,0.6
3.809502674969898e-11,0.6000000957432449,3.809502674969898e-11,0.5999121534856359,3.809502674969898e-11,0.01671081774664454,3.809502674969898e-11,0.6
3.840487802335224e-11,0.6000000965219862,3.840487802335224e-11,0.5999120609471927,3.840487802335224e-11,0.01602147018930135,3.840487802335224e-11,0.6
3.869142625998996e-11,0.6000000972421604,3.869142625998996e-11,0.5999119782913052,3.869142625998996e-11,0.01541131204524801,3.869142625998996e-11,0.6
3.896147596481311e-11,0.6000000979208693,3.896147596481311e-11,0.5999119028813596,3.896147596481311e-11,0.01485949302887874,3.896147596481311e-11,0.6
3.922167309091256e-11,0.6000000985748161,3.922167309091256e-11,0.5999118324327574,3.922167309091256e-11,0.01434838494576466,3.922167309091256e-11,0.6
3.947735537297831e-11,0.6000000992174157,3.947735537297831e-11,0.5999117652500934,3.947735537297831e-11,0.01386513212955602,3.947735537297831e-11,0.6
3.973346694080606e-11,0.6000000998610943,3.973346694080606e-11,0.5999116998843406,3.973346694080606e-11,0.01339895946911187,3.973346694080606e-11,0.6
3.999551677443579e-11,0.6000001005196973,3.999551677443579e-11,0.5999116349258933,3.999551677443579e-11,0.01293977764442165,3.999551677443579e-11,0.6
4.027274061041809e-11,0.6000001012164368,4.027274061041809e-11,0.5999115684150538,4.027274061041809e-11,0.01247444572205411,4.027274061041809e-11,0.6
4.057795134946512e-11,0.6000001019835151,4.057795134946512e-11,0.5999114976790757,4.057795134946512e-11,0.01198512802303992,4.057795134946512e-11,0.6
4.085337241834778e-11,0.6000001026757237,4.085337241834778e-11,0.5999114361708739,4.085337241834778e-11,0.01156502038223652,4.085337241834778e-11,0.6
4.108165613499272e-11,0.6000001032494633,4.108165613499272e-11,0.5999113868700067,4.108165613499272e-11,0.01123224583026616,4.108165613499272e-11,0.6
4.138261821341666e-11,0.6000001040058635,4.138261821341666e-11,0.5999113241994144,4.138261821341666e-11,0.01081496681379575,4.138261821341666e-11,0.6
4.165110983030184e-11,0.6000001046806565,4.165110983030184e-11,0.5999112706076235,4.165110983030184e-11,0.01046405032306981,4.165110983030184e-11,0.6
4.192594448652782e-11,0.6000001053713914,4.192594448652782e-11,0.5999112179039955,4.192594448652782e-11,0.01012464153723325,4.192594448652782e-11,0.6
4.222189623856945e-11,0.6000001061151992,4.222189623856945e-11,0.599911163530337,4.222189623856945e-11,0.009780998841403097,4.222189623856945e-11,0.6
4.249076991132432e-11,0.6000001067909525,4.249076991132432e-11,0.5999111162564685,4.249076991132432e-11,0.009488276935859115,4.249076991132432e-11,0.6
4.279904492205861e-11,0.6000001075657321,4.279904492205861e-11,0.5999110643963642,4.279904492205861e-11,0.009174073099439921,4.279904492205861e-11,0.6
4.315222417627948e-11,0.6000001084533684,4.315222417627948e-11,0.5999110078454635,4.315222417627948e-11,0.008840213684653344,4.315222417627948e-11,0.6
4.354559409000774e-11,0.6000001094420148,4.354559409000774e-11,0.5999109481310244,4.354559409000774e-11,0.008498078196637398,4.354559409000774e-11,0.6
4.39835346586741e-11,0.6000001105426794,4.39835346586741e-11,0.5999108853598325,4.39835346586741e-11,0.008150727458365833,4.39835346586741e-11,0.6
4.446749029505938e-11,0.6000001117589926,4.446749029505938e-11,0.599910819710241,4.446749029505938e-11,0.007800187504423454,4.446749029505938e-11,0.6
4.499388064474428e-11,0.6000001130819559,4.499388064474428e-11,0.5999107518958355,4.499388064474428e-11,0.007450715098599182,4.499388064474428e-11,0.6
4.555071642996745e-11,0.6000001144814369,4.555071642996745e-11,0.5999106834352339,4.555071642996745e-11,0.007109650830751615,4.555071642996745e-11,0.6
4.61206029347326e-11,0.6000001159137178,4.61206029347326e-11,0.5999106159310643,4.61206029347326e-11,0.006782418282654312,4.61206029347326e-11,0.6
4.671306719557618e-11,0.6000001174027429,4.671306719557618e-11,0.5999105477876294,4.671306719557618e-11,0.006459061001814136,4.671306719557618e-11,0.6
4.729294109291126e-11,0.6000001188601251,4.729294109291126e-11,0.5999104826347539,4.729294109291126e-11,0.006154937351537625,4.729294109291126e-11,0.6
4.778489395695012e-11,0.6000001200965375,4.778489395695012e-11,0.5999104284981672,4.778489395695012e-11,0.005905749713123134,4.778489395695012e-11,0.6
4.822012955861731e-11,0.6000001211904038,4.822012955861731e-11,0.5999103812771138,4.822012955861731e-11,0.005690520931976265,4.822012955861731e-11,0.6
4.863046708247455e-11,0.6000001222216945,4.863046708247455e-11,0.5999103372998664,4.863046708247455e-11,0.005491777697645876,4.863046708247455e-11,0.6
4.904406837709312e-11,0.6000001232611879,4.904406837709312e-11,0.5999102934756412,4.904406837709312e-11,0.005295336613850848,4.904406837709312e-11,0.6
4.945067274519892e-11,0.6000001242830961,4.945067274519892e-11,0.599910250904449,4.945067274519892e-11,0.005106241686709366,4.945067274519892e-11,0.6
4.973252820628991e-11,0.6000001249914761,4.973252820628991e-11,0.5999102216964369,4.973252820628991e-11,0.004977562947492177,4.973252820628991e-11,0.6
4.999160765966763e-11,0.6000001256426138,4.999160765966763e-11,0.5999101950737115,4.999160765966763e-11,0.004861094700370629,4.999160765966763e-11,0.6
5.048128730870332e-11,0.6000001268733131,5.048128730870332e-11,0.5999101453591454,5.048128730870332e-11,0.004645895229910571,5.048128730870332e-11,0.6
5.084793285909192e-11,0.6000001277947938,5.084793285909192e-11,0.5999101086932068,5.084793285909192e-11,0.00448938373431471,5.084793285909192e-11,0.6
5.130674443036863e-11,0.6000001289479131,5.130674443036863e-11,0.5999100634895871,5.130674443036863e-11,0.004299202952710635,5.130674443036863e-11,0.6
5.188798556244081e-11,0.6000001304087313,5.188798556244081e-11,0.599910007298171,5.188798556244081e-11,0.00406728861140167,5.188798556244081e-11,0.6
5.241529118672601e-11,0.6000001317339949,5.241529118672601e-11,0.5999099572354774,5.241529118672601e-11,0.003864496116054581,5.241529118672601e-11,0.6
5.277695880516475e-11,0.6000001326429648,5.277695880516475e-11,0.599909923413266,5.277695880516475e-11,0.003729719564858383,5.277695880516475e-11,0.6
5.310780973180257e-11,0.6000001334744839,5.310780973180257e-11,0.5999098928605844,5.310780973180257e-11,0.003609713010104889,5.310780973180257e-11,0.6
5.373348828553036e-11,0.6000001350469856,5.373348828553036e-11,0.5999098361515746,5.373348828553036e-11,0.003391941471373507,5.373348828553036e-11,0.6
5.473680175699611e-11,0.6000001375685874,5.473680175699611e-11,0.5999097482736613,5.473680175699611e-11,0.003069210194002984,5.473680175699611e-11,0.6
5.5458619590067e-11,0.6000001393827135,5.5458619590067e-11,0.5999096874952853,5.5458619590067e-11,0.002858308627218226,5.5458619590067e-11,0.6
5.612844862271779e-11,0.6000001410661775,5.612844862271779e-11,0.5999096329078625,5.612844862271779e-11,0.002678441310100284,5.612844862271779e-11,0.6
5.656650704173741e-11,0.6000001421671384,5.656650704173741e-11,0.5999095981429179,5.656650704173741e-11,0.002568990216629017,5.656650704173741e-11,0.6
5.702494940159937e-11,0.6000001433193297,5.702494940159937e-11,0.5999095625151337,5.702494940159937e-11,0.0024610510022889,5.702494940159937e-11,0.6
5.744281645711803e-11,0.6000001443695441,5.744281645711803e-11,0.5999095306877433,5.744281645711803e-11,0.002368318633815294,5.744281645711803e-11,0.6
5.781044439024987e-11,0.6000001452934939,5.781044439024987e-11,0.5999095031688018,5.781044439024987e-11,0.002290935060098594,5.781044439024987e-11,0.6
5.815033259202189e-11,0.6000001461477261,5.815033259202189e-11,0.5999094781081469,5.815033259202189e-11,0.002222711512409115,5.815033259202189e-11,0.6
5.846208010277663e-11,0.600000146931233,5.846208010277663e-11,0.5999094554312618,5.846208010277663e-11,0.002162817145348622,5.846208010277663e-11,0.6
5.874984169775065e-11,0.6000001476544569,5.874984169775065e-11,0.5999094347515075,5.874984169775065e-11,0.002109717563250902,5.874984169775065e-11,0.6
5.902059856980736e-11,0.6000001483349431,5.902059856980736e-11,0.5999094155072322,5.902059856980736e-11,0.00206160199885437,5.902059856980736e-11,0.6
5.928106239817469e-11,0.6000001489895601,5.928106239817469e-11,0.5999093971831789,5.928106239817469e-11,0.002016944323199788,5.928106239817469e-11,0.6
5.953681555362489e-11,0.6000001496323378,5.953681555362489e-11,0.5999093793644114,5.953681555362489e-11,0.001974592738321984,5.953681555362489e-11,0.6
5.979273856722857e-11,0.6000001502755425,5.979273856722857e-11,0.5999093616997513,5.979273856722857e-11,0.001933639819817719,5.979273856722857e-11,0.6
6.005426899338171e-11,0.6000001509328402,6.005426899338171e-11,0.599909343813678,6.005426899338171e-11,0.001893209907204934,6.005426899338171e-11,0.6
6.033028226426068e-11,0.6000001516265372,6.033028226426068e-11,0.5999093251119106,6.033028226426068e-11,0.001852047381730777,6.033028226426068e-11,0.6
6.064190469665585e-11,0.6000001524097298,6.064190469665585e-11,0.5999093042103835,6.064190469665585e-11,0.001807392334054416,6.064190469665585e-11,0.6
6.088979419239471e-11,0.6000001530327441,6.088979419239471e-11,0.5999092877399783,6.088979419239471e-11,0.001773211214146309,6.088979419239471e-11,0.6
6.110381819631428e-11,0.6000001535706451,6.110381819631428e-11,0.5999092736329791,6.110381819631428e-11,0.001744665463900082,6.110381819631428e-11,0.6
6.141152154804767e-11,0.6000001543439879,6.141152154804767e-11,0.5999092535202648,6.141152154804767e-11,0.001705063869829207,6.141152154804767e-11,0.6
6.1690538417247e-11,0.6000001550452339,6.1690538417247e-11,0.599909235455106,6.1690538417247e-11,0.001670627461663639,6.1690538417247e-11,0.6
6.205370874571491e-11,0.6000001559579804,6.205370874571491e-11,0.5999092121705107,6.205370874571491e-11,0.001627745863095695,6.205370874571491e-11,0.6
6.243021075909901e-11,0.6000001569042331,6.243021075909901e-11,0.5999091882910835,6.243021075909901e-11,0.001585484554240185,6.243021075909901e-11,0.6
6.269698299250867e-11,0.6000001575747049,6.269698299250867e-11,0.5999091715256812,6.269698299250867e-11,0.001556846203701331,6.269698299250867e-11,0.6
6.301337505563135e-11,0.6000001583698849,6.301337505563135e-11,0.5999091517960813,6.301337505563135e-11,0.001524164083869666,6.301337505563135e-11,0.6
6.337829337516301e-11,0.6000001592870247,6.337829337516301e-11,0.5999091292328323,6.337829337516301e-11,0.001488066340517899,6.337829337516301e-11,0.6
6.378323768204846e-11,0.6000001603047607,6.378323768204846e-11,0.5999091044165327,6.378323768204846e-11,0.001449843174758288,6.378323768204846e-11,0.6
6.423694405515612e-11,0.6000001614450492,6.423694405515612e-11,0.5999090768670472,6.423694405515612e-11,0.001409096174489617,6.423694405515612e-11,0.6
6.473744668563002e-11,0.6000001627029495,6.473744668563002e-11,0.5999090467612707,6.473744668563002e-11,0.001366450828188634,6.473744668563002e-11,0.6
6.527746496162236e-11,0.6000001640601634,6.527746496162236e-11,0.5999090145852716,6.527746496162236e-11,0.001322899791062248,6.527746496162236e-11,0.6
6.584081908082772e-11,0.6000001654760267,6.584081908082772e-11,0.5999089813335946,6.584081908082772e-11,0.001279957422341784,6.584081908082772e-11,0.6
6.641574087257365e-11,0.6000001669209629,6.641574087257365e-11,0.5999089477098378,6.641574087257365e-11,0.001238585695620714,6.641574087257365e-11,0.6
6.702840379333171e-11,0.6000001684607528,6.702840379333171e-11,0.5999089122038674,6.702840379333171e-11,0.001197048148783256,6.702840379333171e-11,0.6
6.757081552551119e-11,0.6000001698239821,6.757081552551119e-11,0.5999088810401754,6.757081552551119e-11,0.001162389365700749,6.757081552551119e-11,0.6
6.803571617367492e-11,0.6000001709924049,6.803571617367492e-11,0.5999088545403044,6.803571617367492e-11,0.001134326474500937,6.803571617367492e-11,0.6
