input noise; V**2 / Hz X,input noise; V**2 / Hz Y
436515.8322401749,6.044341769497329e-15
457088.1896148844,6.084278695858408e-15
478630.0923226482,6.12827266053057e-15
501187.2336272827,6.176749986405991e-15
524807.4602497835,6.230185671742458e-15
549540.873857636,6.28910965580469e-15
575439.937337169,6.354114028270652e-15
602559.5860743704,6.425861349767356e-15
630957.3444802066,6.505094285315692e-15
660693.44800761,6.592646794933889e-15
691830.9709189512,6.689457178297285e-15
724435.9600750055,6.796583335924859e-15
758577.5750292001,6.915220691430861e-15
794328.2347242986,7.046723322625661e-15
831763.771102689,7.192628979835474e-15
870963.5899560995,7.354688835917425e-15
912010.8393559295,7.534903024996574e-15
954992.5860214568,7.735563300649319e-15
1000000.000000022,7.959304499046443e-15
1047128.548050923,8.209166955717464e-15
1096478.196143209,8.488672633718983e-15
1148153.621496908,8.801918528430319e-15
1202264.43461744,9.153691993495331e-15
1258925.411794195,9.549614087928405e-15
1318256.738556436,9.996319025724052e-15
1380384.264602916,1.050168053339168e-14
1445439.77074596,1.107509970596733e-14
1513561.248436242,1.172787427115295e-14
1584893.192461149,1.247367673652629e-14
1659586.907437598,1.332917979456144e-14
1737800.828749415,1.4314883283578e-14
1819700.858610025,1.545622061568658e-14
1905460.71796329,1.678505817034004e-14
1995262.314968925,1.834175573858668e-14
2089296.130854087,2.017804145258248e-14
2187761.623949603,2.236109091478248e-14
2290867.652767826,2.497942292066145e-14
2398832.919019546,2.815159740785298e-14
2511886.431509638,3.203934478458824e-14
2630267.991895443,3.686790083134776e-14
2754228.70333823,4.295843211532002e-14
2884031.503126673,5.078148632771349e-14
3019951.720402087,6.104853218201536e-14
3162277.660168454,7.487585061554018e-14
3311311.214825989,9.409367668230257e-14
3467368.504525398,1.218666312311265e-13
3630780.547701099,1.640353484628556e-13
3801893.963205702,2.322927531498683e-13
3981071.705535067,3.525762664652606e-13
4168693.834703453,5.902191758286939e-13
4365158.322401764,1.132855574819269e-12
4570881.89614886,2.466222664521055e-12
4786300.923226498,3.746057236189313e-12
5011872.336272843,2.116874405913213e-12
5248074.602497852,9.724891743359698e-13
5495408.738576379,5.147627845540302e-13
5754399.373371709,3.100449592171441e-13
6025595.860743725,2.045633067272962e-13
6309573.444802087,1.439547709730715e-13
6606934.480076122,1.061874508974642e-13
6918309.709189535,8.116093583127467e-14
7244359.600750079,6.376509779515403e-14
7585775.750292026,5.120427204524813e-14
7943282.347243012,4.184979541859005e-14
8317637.711026917,3.470287173963152e-14
8709635.899561023,2.912430247451419e-14
9120108.393559325,2.46900649296557e-14
9549925.860214598,2.111012517327998e-14
10000000.00000025,1.818078196477233e-14
10471285.48050926,1.575563088881913e-14
10964781.96143213,1.372729023606463e-14
11481536.21496912,1.201556786134615e-14
12022644.34617444,1.055960349383238e-14
12589254.11794199,9.312532686631728e-15
13182567.38556441,8.237789753490023e-15
13803842.6460292,7.306499607116149e-15
14454397.70745965,6.495607502007887e-15
15135612.48436247,5.786517888134055e-15
15848931.92461155,5.164090314807002e-15
16595869.07437604,4.615889512900125e-15
17378008.28749421,4.13161891830114e-15
18197008.58610031,3.702688261396268e-15
19054607.17963297,3.321880277700766e-15
19952623.14968932,2.983091488625511e-15
20892961.30854094,2.681128879274136e-15
21877616.2394961,2.411549143493779e-15
22908676.52767833,2.170530618437514e-15
23988329.19019554,1.954770519372371e-15
25118864.31509647,1.761401898602049e-15
26302679.91895452,1.587926086791149e-15
27542287.0333824,1.432157366368856e-15
28840315.03126683,1.292177369713755e-15
30199517.20402097,1.166297256196048e-15
31622776.60168464,1.053026149375519e-15
33113112.14826,9.51044642872542e-16
34673685.0452541,8.591824354464822e-16
36307805.47701112,7.763993508288215e-16
38018939.63205716,7.017691493613615e-16
39810717.05535082,6.344656565933254e-16
41686938.34703469,5.737508263468351e-16
43651583.2240178,5.189644282106747e-16
45708818.96148877,4.695151064608484e-16
47863009.23226516,4.248726025072625e-16
50118723.36272862,3.845609688210326e-16
52480746.02497872,3.481526309932648e-16
54954087.38576399,3.152631777268854e-16
57543993.7337173,2.8554677740994e-16
60255958.60743746,2.58692135411804e-16
63095734.4480211,2.344189191050149e-16
66069344.80076146,2.124745883903333e-16
69183097.0918956,1.926315786012189e-16
72443596.00750105,1.746847903938992e-16
75857757.50292052,1.584493478226589e-16
79432823.47243041,1.437585914337278e-16
83176377.11026947,1.304622780228837e-16
87096358.99561055,1.184249628020822e-16
91201083.93559359,1.075245432010085e-16
95499258.60214634,9.765094646979422e-17
100000000,8.870494572006059e-17
