input noise; V**2 / Hz X,input noise; V**2 / Hz Y
17.37800828749383,8.645832649411197e-14
18.19700858609992,8.303774240085728e-14
19.05460717963256,7.976484246601523e-14
19.95262314968889,7.663323862856377e-14
20.8929613085405,7.363681973272161e-14
21.87761623949564,7.076973948940313e-14
22.90867652767785,6.802640496911262e-14
23.98832919019503,6.540146559140307e-14
25.11886431509593,6.28898025969491e-14
26.30267991895396,6.048651897950985e-14
27.54228703338181,5.818692985516149e-14
28.84031503126622,5.598655325204878e-14
30.19951720402033,5.388110130184824e-14
31.62277660168397,5.186647181258136e-14
33.1131121482593,4.993874021138373e-14
34.67368504525336,4.809415183659037e-14
36.30780547701035,4.632911456420039e-14
38.01893963205634,4.464019175788988e-14
39.81071705534996,4.302409552279089e-14
41.68693834703379,4.147768025488991e-14
43.65158322401686,3.999793646980149e-14
45.70881896148778,3.858198490037348e-14
47.86300923226413,3.722707085042782e-14
50.11872336272754,3.593055879442023e-14
52.48074602497758,3.468992721166306e-14
54.9540873857628,3.350276364453695e-14
57.54399373371606,3.236675997226289e-14
60.25595860743616,3.127970788915654e-14
63.09573444801973,3.023949457967892e-14
66.06934480076004,2.924409858150135e-14
69.18309709189411,2.829158582765792e-14
72.44359600749949,2.738010586099628e-14
75.85775750291889,2.650788821276358e-14
79.43282347242869,2.567323893850097e-14
83.17637711026768,2.487453730409236e-14
87.09635899560868,2.411023261581917e-14
91.20108393559163,2.337884118786841e-14
95.49925860214428,2.267894344142748e-14
100.0000000000007,2.200918112961152e-14
104.7128548050907,2.136825468278681e-14
109.6478196143193,2.075492066900183e-14
114.8153621496891,2.016798936459541e-14
120.2264434617422,1.960632243008521e-14
125.8925411794177,1.906883068689713e-14
131.8256738556417,1.855447199043854e-14
138.0384264602895,1.806224919537858e-14
144.5439770745939,1.759120820913519e-14
151.356124843622,1.714043612970573e-14
158.4893192461126,1.670905946422581e-14
165.9586907437574,1.629624242469848e-14
173.7800828749389,1.59011852975698e-14
181.9700858609998,1.552312288395603e-14
190.5460717963263,1.516132300742375e-14
199.5262314968896,1.48150850864107e-14
208.9296130854057,1.448373876848311e-14
218.7761623949571,1.416664262373939e-14
229.0867652767792,1.386318289478372e-14
239.8832919019511,1.357277230084262e-14
251.1886431509601,1.329484889364237e-14
263.0267991895404,1.302887496282822e-14
275.422870333819,1.277433598876103e-14
288.4031503126631,1.253073964064638e-14
