input noise; V**2 / Hz X,input noise; V**2 / Hz Y
275.422870333819,1.838491933909192e-15
288.4031503126631,1.819183425083698e-15
301.9951720402042,1.800732759536868e-15
316.2277660168407,1.78310171479039e-15
331.131121482594,1.766253776490912e-15
346.7368504525347,1.750154061859732e-15
363.0780547701045,1.734769246580854e-15
380.1893963205646,1.720067494976782e-15
398.1071705535009,1.706018393322474e-15
416.8693834703392,1.69259288615771e-15
436.51583224017,1.679763215455617e-15
457.0881896148792,1.667502862532359e-15
478.6300923226428,1.655786492559906e-15
501.187233627277,1.644589901574903e-15
524.8074602497775,1.633889965867043e-15
549.5408738576297,1.623664593638971e-15
575.4399373371623,1.613892678839902e-15
602.5595860743634,1.60455405707004e-15
630.9573444801993,1.595629463465206e-15
660.6934480076023,1.587100492475046e-15
691.8309709189432,1.578949559443113e-15
724.4359600749972,1.571159863915867e-15
758.5775750291913,1.563715354596884e-15
794.3282347242895,1.556600695874454e-15
831.7637711026795,1.549801235853452e-15
870.9635899560895,1.543302975821747e-15
912.0108393559192,1.537092541088217e-15
954.992586021446,1.531157153130488e-15
1000.000000000011,1.525484602993373e-15
1047.128548050911,1.520063225883664e-15
1096.478196143197,1.514881876905896e-15
1148.153621496895,1.509929907888545e-15
1202.264434617426,1.505197145253846e-15
1258.925411794181,1.500673868882829e-15
1318.256738556422,1.496350791930708e-15
1380.3842646029,1.492219041553649e-15
1445.439770745944,1.488270140503392e-15
1513.561248436225,1.484495989552044e-15
1584.893192461132,1.480888850712547e-15
1659.58690743758,1.477441331216108e-15
1737.800828749396,1.474146368216957e-15
1819.700858610005,1.47099721419068e-15
1905.460717963269,1.467987422996349e-15
1995.262314968903,1.465110836573654e-15
2089.296130854064,1.462361572248301e-15
2187.761623949578,1.459734010618707e-15
2290.8676527678,1.457222784000087e-15
2398.832919019519,1.45482276540173e-15
2511.88643150961,1.452529058015949e-15
2630.267991895414,1.450336985196992e-15
2754.2287033382,1.448242080910169e-15
2884.031503126641,1.446240080632101e-15
3019.951720402054,1.444326912684816e-15
3162.277660168419,1.442498689985847e-15
3311.311214825952,1.440751702199563e-15
3467.36850452536,1.439082408274295e-15
3630.780547701059,1.437487429351523e-15
3801.89396320566,1.435963542034359e-15
3981.071705535023,1.434507672003152e-15
4168.693834703407,1.43311688796732e-15
4365.158322401716,1.431788395943332e-15
4570.88189614881,1.430519533849476e-15
4786.300923226446,1.429307766409461e-15
5011.872336272789,1.428150680357216e-15
5248.074602497795,1.427045979937059e-15
5495.408738576319,1.425991482693129e-15
5754.399373371646,1.424985115544514e-15
6025.595860743659,1.424024911142154e-15
6309.573444802018,1.423109004505429e-15
6606.934480076051,1.422235629937379e-15
6918.309709189461,1.421403118218261e-15
7244.359600750002,1.420609894078724e-15
7585.775750291944,1.419854473955102e-15
7943.282347242927,1.419135464030369e-15
8317.637711026828,1.418451558566067e-15
8709.63589956093,1.417801538531807e-15
9120.108393559227,1.417184270540566e-15
9549.925860214496,1.416598706099711e-15
