out_tran X,out_tran Y
0.013251117670911,-0.7200817114131557
0.01334031478481438,-0.796872793510319
0.0134201573924072,-0.8573970099485192
0.01350000000000001,-0.909520547956306
0.01360001841610571,-0.9619296529798667
0.01367573053549055,-0.9916025679016607
0.01374829872676171,-1.01167613874923
0.01382766804332171,-1.024078745127555
0.01392644522728433,-1.025477170408226
0.01400000000000001,-1.016429033279695
0.01410052683112779,-0.9902992918631475
0.01419158108202824,-0.953228032041133
0.01427529999305881,-0.9083128118649262
0.01436563090748493,-0.8488336924368226
0.01443281545374247,-0.7975840624711661
0.01450000000000001,-0.7407733263830257
0.01460688588083599,-0.6402159034062389
0.01471030564920928,-0.5324965381899081
0.01482327998140293,-0.4051786437385732
0.01491163999070147,-0.2999935429729325
0.01500000000000001,-0.1913108802850437
0.01510422011070599,-0.06049714838549269
0.01520962831394933,0.07260632610739104
0.01531413595437211,0.2031334892093373
0.01541757258386194,0.3286869820215225
0.01550000000000001,0.4247938047711785
0.01560147945424127,0.5362212436179834
0.0156962129116134,0.6318042958886165
0.01577325276494219,0.7026586239473042
0.01586125389359844,0.775132331797017
0.01593062694679923,0.8254221089521402
0.01600000000000001,0.8692712855975403
0.0160774262457387,0.9103318259372286
0.01614646746876654,0.9397300024687848
0.01623949475933933,0.968151085710529
0.01635856545365147,0.9851010096517002
0.01642928272682574,0.9846666578940894
0.01650000000000001,0.976334930752994
0.01659566334487723,0.9525199038527431
0.01671417475915056,0.903515722178136
0.01680522544208572,0.8517972051460854
0.0168983215327261,0.7870804902627788
0.01700000000000001,0.7038607040280127
0.01712126437590809,0.5893138801133362
0.01723839502013614,0.4651125341453999
0.01732456626481607,0.3666516685800807
0.01741498565915922,0.2584168716568248
0.01750000000000001,0.1533519560373384
0.01760081922718856,0.02659519864119697
0.01767625989524374,-0.06870586043733495
0.01774970611887591,-0.1609539944263665
0.01783250683838037,-0.2633026927636036
0.01791625341919019,-0.3640189914169866
0.01800000000000001,-0.4608764099352458
0.01810456987892855,-0.5748958396690367
0.018182835594009,-0.654297002627757
0.01826010755788934,-0.7268403674894934
0.01835706570583017,-0.8084094689500942
0.01842853285291509,-0.8611774644314729
0.01850000000000001,-0.9071838645811879
0.01859777088779484,-0.9582455166153775
0.01869243758681644,-0.9939320989572547
0.01876335031903954,-1.011539232247105
0.01884164674924352,-1.021725479823878
0.01892082337462177,-1.022084236618
0.01900000000000001,-1.012466891831256
0.01906476685504122,-0.9973645055903412
0.01912147665549575,-0.9789434524023413
0.01920163599287587,-0.9448694535027511
0.01927938667062075,-0.9030655683255573
0.01939847399268485,-0.8231722400105901
0.01950000000000001,-0.7408974752605132
0.01959316356706851,-0.6545745746616558
0.01966644273492821,-0.5799730291370533
0.01972716775297361,-0.5141726676938322
0.01979061370122675,-0.4421301840256823
0.01988227726499329,-0.3333169849934571
0.01994113863249666,-0.2610318231024132
0.02000000000000001,-0.187358908089713
0.02005778675695721,-0.1142877566704159
0.02010609581661592,-0.05301953562655004
0.02016450300383608,0.02085748049092528
0.02022038750643427,0.09104499686016532
0.02029110104109508,0.1787168729679351
0.02040357567662555,0.3141600675814106
0.02050000000000001,0.4249878735145644
0.02057388334964995,0.5059770609193874
0.02063901573234761,0.5740570550196522
0.02070884626743147,0.6429921884005125
0.02078226356348127,0.7102515381705785
0.02088639502376294,0.7950885193098594
0.02094319751188148,0.8357425480934847
0.02100000000000002,0.8721047792010426
0.02109655073645213,0.9231737948970492
0.02117260603354722,0.9534486265601225
0.02123366973801293,0.9712236683694038
0.02130242690893724,0.9841548789899442
0.02139189234101687,0.989674260514385
0.02144594617050844,0.9868140949944108
0.02150000000000002,0.9793086380036008
0.0216039756366879,0.9521486053861261
0.02167838009990803,0.9226758237182935
0.02176461356845259,0.8784115324728555
0.02186737219849871,0.8121826283237958
0.02193368609924936,0.7620335696168179
0.02200000000000002,0.7064732535131564
0.02209666673431015,0.6165531424476896
0.02217956597229603,0.5317735171222917
0.02225077307606609,0.4539909609600344
0.02232902911707992,0.3640994245341584
0.02241451455853997,0.2617203376783521
0.02250000000000002,0.1561355185533859
0.02260326870868316,0.02632200133321216
0.02269293658345456,-0.08685481575885223
0.02278383067840485,-0.2005076905718251
0.02288728690650857,-0.32668141890422
0.02294364345325429,-0.3934352932148317
0.02300000000000002,-0.4583282414960907
0.02310134367896287,-0.5691177281152342
0.02318226025890912,-0.6512788916765115
0.02328501845692926,-0.7461106884012627
0.02339859719853297,-0.8367666561038689
0.02350000000000002,-0.9037588257772051
0.02361766673291265,-0.9633460429839377
0.02372378305135838,-0.9993275833678079
0.02381195534207093,-1.015931698667786
0.02390528892036669,-1.020081370919657
0.02400000000000002,-1.010122973245293
0.02410412095941331,-0.9829509346274394
0.02419071390917049,-0.9477364123009014
0.02428248509534718,-0.8984091984316583
0.02438202269293055,-0.8317107752079838
0.02444101134646529,-0.7860283249019625
0.02450000000000002,-0.7360846555609036
0.02460068710397164,-0.6421031069208643
0.02468632530121035,-0.5544356784432832
0.0247863444338444,-0.4444450306014401
0.02489953374570723,-0.3121342892013202
0.02500000000000002,-0.1896011658200016
0.0251059370066243,-0.05722802536317828
0.02521108254776767,0.07518217238625413
0.02530671935582077,0.1945638314873408
0.0254078026633427,0.3175228034387931
0.02550000000000002,0.425108259369311
0.02560147747839022,0.5365953574626803
0.02570567913269156,0.6416645868431088
0.02581302219817412,0.7380816425996573
0.02592498330870138,0.8240182556579407
0.02600000000000002,0.8725030852164566
0.02611730707533164,0.9322626042517679
0.02621176111963591,0.965444268762186
0.02629818531928598,0.9837078805987481
0.02639425813465424,0.9901518367801574
0.02650000000000002,0.9802949698025913
0.02660422051095865,0.9533846007239609
0.0267101310309519,0.9090357057505419
0.02681537865557553,0.8487651836471691
0.02692242406575426,0.7720054974917449
0.02700000000000002,0.7073313034725616
0.02710342747118017,0.6106062171885335
0.0271960602585414,0.5149898023615087
0.02728467349699859,0.4167817315562188
0.02738386630261126,0.3006268537998481
0.02744193315130564,0.2301462843354321
0.02750000000000002,0.1583338785179603
0.02760007464928642,0.03284486456489744
0.02767815775891036,-0.06563324803240844
0.02775630584713558,-0.1637066194386636
0.02784922568862372,-0.2783084644131674
0.02792461284431187,-0.3687577996158016
0.02800000000000002,-0.4560602754261004
0.02810225150389379,-0.5678933496027292
0.02818947532095412,-0.6561539197087973
0.02827402442768879,-0.7344037041377223
0.02837108443186901,-0.8141431448077383
0.02843554221593452,-0.8606512466035707
0.02850000000000002,-0.9016174791777027
0.02860384574983381,-0.9552544467457205
0.02868501561317419,-0.9861592402699358
0.02879354631344248,-1.011744456373869
0.02890774520726064,-1.018743624057104
0.02900000000000002,-1.00935132583876
0.02910100907638509,-0.9836371335205812
0.02919890367737263,-0.9436408633518565
0.02927814920982945,-0.900789698956159
0.02936207380101893,-0.8457540124971314
0.02943103690050947,-0.7935264464256249
0.02950000000000002,-0.735428431887471
0.02957519008673423,-0.6659552053014166
0.02963885656834848,-0.6025577684188603
0.02970766304120709,-0.5298408950002118
0.02978094088795679,-0.4482103812365396
0.02988167024205787,-0.3302775746633224
0.02994083512102895,-0.2584468083443677
0.03000000000000002,-0.1852191502442139
0.03007051229009619,-0.09675434966618912
0.03013248104548355,-0.01842900333389152
0.03020066048706903,0.06777050988942968
0.03027428967671856,0.1601689073228103
0.03037408672922498,0.282811320956781
0.0304370433646125,0.3580139959509435
0.03050000000000002,0.4309614987055259
0.03060106582650368,0.5419193741643215
0.03069683149113046,0.63873616338601
0.03077669495370372,0.7123693216179073
0.03087400780136151,0.7921447513212885
0.03093700390068077,0.8375101302523766
0.03100000000000002,0.8775734143441568
0.03110716685255484,0.9327703190064418
0.03119570350920367,0.9655726344975241
0.03130519906324781,0.9894837455629331
0.03141990532537593,0.9943270877327053
0.03150000000000002,0.9853702905034016
0.03160030115902703,0.9598428375966346
0.03168992048248695,0.9238258327272832
0.03177501961683819,0.8785211382941353
0.03186877242391457,0.8168011806300048
0.03193438621195729,0.7666535690487716
0.03200000000000002,0.7111965060065792
0.03211828438178058,0.5993534988283113
0.03221544093578586,0.4974067003032447
0.03230783820416939,0.3933971537396845
0.03241004795061879,0.2721089823171202
0.03250000000000002,0.1614139829788033
0.03260283805197991,0.0322144849201158
0.0327055573400953,-0.0976507449902676
0.03280353870872491,-0.2203530668508715
0.03290588503150663,-0.3451942401411043
0.03300000000000002,-0.4552684793182002
0.03310187566998492,-0.5673287803109014
0.03320578102994583,-0.6721333459561608
0.03330768863792925,-0.7639647297768426
0.03341844956526869,-0.8497258482726926
0.03350000000000002,-0.9026792872334076
0.03361804133154577,-0.9626230926906914
0.03372265130925805,-0.9983738166722774
0.0338266316121373,-1.017108941662512
0.03391331580606866,-1.019678654640001
0.03400000000000002,-1.010316247633708
0.03410415674583534,-0.9833968552748649
0.03420060738833464,-0.943577236563771
0.0342847795285139,-0.8975763895221334
0.03437495307884127,-0.8373218438901172
0.03443747653942065,-0.7892409100428142
0.03450000000000002,-0.7363596956098645
0.0345712049423381,-0.6706928653291282
0.03463239235017012,-0.6099662586519642
0.03469595339859599,-0.5430823127347646
0.03476228646838647,-0.4696348818978641
0.03485073599036109,-0.3668816697475671
0.03492536799518055,-0.2766955351838723
0.03500000000000002,-0.1841527070053252
0.0351024047405039,-0.05508894226639649
0.03517760499703856,0.0402214570421896
0.03524981215115007,0.1312956810703921
0.03533411331245771,0.2359969581957269
0.03541705665622887,0.3362644123025688
0.03550000000000002,0.4327618554652061
0.03560328724452453,0.54593816826306
0.03569549960816665,0.6390619090095289
0.03577384848007152,0.7114076810347284
0.03586299943810171,0.7851502911217935
0.03593149971905087,0.8350959131259768
0.03600000000000003,0.8787803923936905
0.03610416079420046,0.9324645024464373
0.03619169082640025,0.9652069711118392
0.03629438658436442,0.9886519849264789
0.03640421405459537,0.9954081754759402
0.03650000000000003,0.985724272152137
0.036601807270589,0.9595946634048651
0.03671242321414599,0.913182656201165
0.03681131046871556,0.8564986631495579
0.03691248165373802,0.7846422507423362
0.03700000000000003,0.7120433095881221
0.03711144492662995,0.6073227029242269
0.03719892453709996,0.5166638798383849
0.03730755568141831,0.3955971129502363
0.03741904554434453,0.2637220207490129
0.03750000000000003,0.1643725683530927
0.03760372523904557,0.03438803557680448
0.03768132029299833,-0.06379242594697077
0.0377501682529251,-0.1507408856371857
0.03782918281270664,-0.2492982509959191
0.03792648636600675,-0.367309032165363
0.03800000000000003,-0.4531070788994668
0.03810119290548978,-0.5646138922388796
0.03818629146499053,-0.6512754173610356
0.03825645118330113,-0.7171506064301367
0.03833635351260905,-0.7853281955855087
0.03841817675630454,-0.8469494117028901
0.03850000000000003,-0.8996911948906207
0.03861636853759149,-0.9583488268794484
0.03871914058620549,-0.9934246914439651
0.03882228420248289,-1.012242124003667
0.03892884022223264,-1.014067383702731
0.03900000000000003,-1.005266737635437
0.03909860403164344,-0.9799929915379357
0.03918556953396619,-0.9453945531633619
0.03928772061261629,-0.8906224875458293
0.03939840026164284,-0.8150515025560776
0.03950000000000003,-0.7319660924251501
0.0396055572135481,-0.6331249885914388
0.03970497152369446,-0.5298410518508876
0.03978714953267284,-0.4381170399085283
0.03987603656916055,-0.3337559999159347
0.03993801828458029,-0.2584429029564903
0.04000000000000003,-0.1816048059818436
0.0401003298572504,-0.05554295047193281
0.04017325354255333,0.03651954596404849
0.04024180734554638,0.1226697278360868
0.0403236240573089,0.224033663524501
0.04042448669903168,0.3453152543172018
0.04050000000000003,0.432544388236611
0.04060268651927311,0.5447856457762408
0.04067471740122486,0.6183876605804517
0.04074339495513664,0.6839663606630435
0.0408260810081267,0.7561188184808435
0.04091304050406337,0.8231165566723463
0.04100000000000003,0.8802179152540435
0.04109627538154222,0.9308588158960505
0.04119228631756421,0.9674098570670668
0.04126487830429185,0.9855070146909537
0.04134310704887386,0.9956385153907804
0.04142155352443695,0.9959796752667889
0.04150000000000003,0.9865182360951213
0.04160801801371426,0.9577841072052118
0.04170756285569817,0.9156581955476925
0.04183042424271483,0.8440097392904315
0.04191521212135743,0.7825835831380001
0.04200000000000003,0.7121505808542631
0.04210533973422854,0.6135129866012368
0.04220604380118984,0.5091648980569206
0.04231796487223692,0.3837164329913741
0.04240898243611847,0.2758352853976974
0.04250000000000003,0.164214913972392
0.04260485332370173,0.03293813513256627
0.04270848804102874,-0.09759167068562191
0.04281207298320085,-0.2266478476198254
0.04291496668749836,-0.3512694111187494
0.04300000000000003,-0.4501436144051785
0.0431015044397813,-0.5615365100986006
0.04319991445661065,-0.6610725849047818
0.04330792488646493,-0.7588805882330183
0.04341973541042057,-0.8456458297506961
0.04350000000000003,-0.8979761255459332
0.04361679822541223,-0.9575068077826745
0.04368992783931416,-0.9842553235821927
0.04376137834455111,-1.002278594947981
0.04384127683541783,-1.012785581771279
0.04392063841770893,-1.013101091326872
0.04400000000000003,-1.003372894048941
0.04407487214001506,-0.9852536568324154
0.04414073100407816,-0.9623538473425346
0.04423618019727856,-0.9179856963661513
0.04434335846366064,-0.8530069512424565
0.04442167923183034,-0.7958539809310859
0.04450000000000003,-0.731099409901901
0.04459731540547112,-0.6408453184788949
0.04467995125977958,-0.5564741205214855
0.04474936237977455,-0.4807887829404076
0.04482514553412775,-0.393963362665647
0.04492764272932538,-0.2711818997976781
0.04500000000000003,-0.1816871668013678
0.04510105259575405,-0.05458070205693244
0.04518190490054402,0.04773684421646207
0.0452577487435435,0.1432256992993632
0.04534757931582525,0.2544068373123794
0.04542378965791265,0.3461752823851262
0.04550000000000003,0.4347133236698481
0.04555884329803352,0.5004224847947806
0.045610865526664,0.5562889081180022
0.0456781308700336,0.6249714209790531
0.04574230907263765,0.6863502303809037
0.04582475879585704,0.758560014554427
0.04591237939792854,0.8263141977264901
0.04600000000000003,0.8840369203715093
0.04609635638389387,0.9347818475235335
0.04617036616771482,0.9641777912174173
0.04623219257006069,0.9821370905476519
0.04629752940080643,0.994479982591138
0.04638112747574434,1.000279324151288
0.04644056373787218,0.9975900340461086
0.04650000000000003,0.989273133843958
0.04660758552321459,0.9602870954295594
0.04668933819138918,0.9265648638483047
0.04681248537370242,0.8576021880313226
0.04690624268685123,0.7912082669399834
0.04700000000000003,0.7137434901723679
0.04710290721351606,0.6173508247284103
0.04719874487106979,0.5182339571033249
0.04731098988867678,0.3927264206132645
0.04742177629670181,0.2611226768902162
0.04750000000000004,0.1647760769005603
0.04760277514414675,0.0357417468636918
0.04770727610239019,-0.09630019721009642
0.04781038844800671,-0.2252670015926784
0.04791356975752652,-0.3508034067126998
0.04800000000000004,-0.451762394471677
0.04810143950243545,-0.563260937633661
0.04820084001199119,-0.6634325577656401
0.04828038935196351,-0.7361717226038479
0.04837074862213243,-0.8097910744397916
0.04843537431106623,-0.8561414782774344
0.04850000000000004,-0.896883705992613
0.04862292852748105,-0.9579137126403968
0.04871715563073246,-0.9895089199999714
0.04883348297867439,-1.009607166459252
0.04891674148933721,-1.010928814649413
0.04900000000000004,-1.001270482536858
0.04910103415083895,-0.9749274302313873
0.04918825308807668,-0.9395744008360055
0.0492711377701491,-0.8955392023838187
0.04936143862002722,-0.8365875434131539
0.04943071931001362,-0.7840218315025893
0.04950000000000004,-0.7255344057912069
0.04960678474851101,-0.625226986252774
0.04968161164174138,-0.5483774860949158
0.04976276724685622,-0.4597976536748717
0.04986743676631462,-0.3390092620724777
0.04993371838315733,-0.2593798632893121
0.05000000000000004,-0.17796600404868
0.05010367439059227,-0.04838495048856795
0.0501845640399374,0.05360472305069075
0.05026105029109731,0.1497472819563741
0.05035052366277127,0.2604628626277419
0.05042526183138565,0.3505390688963528
0.05050000000000004,0.4375335727756582
0.05060213447518257,0.5498502449429645
0.05070252920483828,0.6513102078318487
0.05080447065367214,0.7436757439094531
0.05091718170457778,0.8314850041576745
0.05100000000000004,0.8855354983195849
0.05111783279750767,0.9455449886081775
0.05121100254344875,0.9782042139221548
0.05128342176562433,0.9942652925975393
0.05136438107997842,1.002368291082732
0.05143219053998923,1.001105196512523
0.05150000000000004,0.9925203937104621
0.05159968556723053,0.9667332512895981
0.05169054092994892,0.9298775139266866
0.05176500675884974,0.8904939040111862
0.05184575869657035,0.8389085603476518
0.0519228793482852,0.781516192190405
0.05200000000000004,0.716743667435092
0.05210852367625292,0.6145984318373616
0.05219400343361988,0.5261439742806104
0.05230449039858936,0.4032064035735599
0.0524171180114544,0.2700469146981144
0.05250000000000004,0.1683008339635147
0.05260459924806454,0.03739484466787113
0.05270919856278465,-0.0941967801506377
0.05281205211661207,-0.2221211771007207
0.05291557329552606,-0.3472288506666917
0.05300000000000004,-0.4451594849710249
0.0531023331226245,-0.5571390456464933
0.05320483611718086,-0.6602111831726893
0.05331304681783246,-0.7572674008307009
0.05342498022330263,-0.8430649281574027
0.05350000000000004,-0.8914992234984195
0.05361621336889819,-0.9504917784364075
0.05370358803864767,-0.9813467298616321
0.05376665048274217,-0.996197143483753
0.05383757740903913,-1.005332252971842
0.05393047385575334,-1.005121928891258
0.05400000000000004,-0.9959636999634709
0.05406131250095583,-0.9816605506350653
0.05411505547102151,-0.9644574873980203
0.05418441153537066,-0.9359884318854574
0.05425121749086133,-0.9020374732843742
0.0543546477635698,-0.8373395124272763
0.05442732388178492,-0.7834355044936718
0.05450000000000004,-0.7230188854690633
0.05459046416535552,-0.6394599782769611
0.05470774363049706,-0.519051705482158
0.05479773223673864,-0.4187462787252819
0.05488971149162138,-0.3106253104921115
0.05494485574581071,-0.2436180352730186
0.05500000000000004,-0.1754240698599049
0.05509885311784556,-0.05145480402366842
0.05518527326162462,0.05761462147579433
0.05528506726176749,0.1826486413416718
0.05539081935540097,0.3119812977022983
0.05544540967770051,0.3768992979824025
0.05550000000000004,0.4400907909273133
0.0555990969354382,0.5491228226310727
0.05568795714998264,0.639609369546644
0.05578882790540693,0.7325733289960599
0.05590260386242074,0.8232198323045652
0.05600000000000004,0.8876096533453002
0.05611841639893431,0.9478432042043816
0.05622642077863944,0.9844575878447245
0.0563178069634112,1.001277460461422
0.05641503888029543,1.004629311448072
0.05650000000000004,0.9952444537278812
0.05660269169540514,0.9684118801613676
0.05669224197460301,0.9313763627112785
0.05676088115008352,0.894678990346554
0.05683451385731151,0.8477262535346195
0.05692992158466659,0.7760534939674394
0.05700000000000004,0.7161413759855847
0.05707240742002472,0.6485605746449814
0.05713436561540611,0.5866795230789614
0.05720993275609326,0.5067822742442396
0.05728812382436125,0.4196166806144325
0.0574022485078679,0.2857652795935574
0.05750000000000004,0.1663794465740099
0.05760363035964148,0.03693832807323705
0.0576990914449957,-0.08316019555874832
0.057784815695835,-0.1902661573895604
0.05788557464471652,-0.3133373315512195
0.05794278732235828,-0.3812705085233241
0.05800000000000004,-0.447296147854991
0.05806439216497682,-0.5188904674813002
0.05812185695737981,-0.5800361966333152
0.05819727091331376,-0.6557749863078201
0.05827841648548485,-0.7308275535940454
0.05838743869495303,-0.8197278590850794
0.05850000000000005,-0.8955904864277242
0.0586066822759921,-0.9509410615914995
0.05871268019970755,-0.9888163249108306
0.05879354892401335,-1.005843284284864
0.05887736344875519,-1.012461012054205
0.05893868172437762,-1.010170968302257
0.05900000000000005,-1.001880607867171
0.0590723010637146,-0.9845426848496633
0.05913521669456268,-0.9629360804068315
0.05921799807987661,-0.9255368326153418
0.05931058037781608,-0.8720874237341426
0.05942019674856731,-0.7938734148439925
0.05950000000000005,-0.7274152496052992
0.05959282314092109,-0.6409883595886999
0.05971085881482977,-0.5188040856680505
0.05980686039288691,-0.410858885199211
0.05990608973085092,-0.2930283652523989
0.06000000000000005,-0.1773230667651211
0.06010258030732012,-0.04847893539883319
0.06019817626833989,0.07204599691455127
0.06029919958730759,0.1979406628983467
0.06040321084071364,0.3239660308385129
0.06050000000000005,0.4362263036128826
0.06060527492123575,0.5510488511190657
0.06069280386378766,0.6394928827591145
0.06078851071813441,0.7274522431910375
0.06089721101506058,0.8145369995400318
0.06100000000000005,0.8829330635409577
0.06110763769047055,0.9386840479172327
0.0611930932319068,0.9707265574894789
0.06127268215938582,0.990450444867465
0.06135676707738766,1.00043714182614
0.06142838353869386,1.000072419594417
0.06150000000000005,0.9915503546262853
0.06159892613682424,0.966489810328126
0.06168748388242777,0.9312605762635375
0.06176408581910926,0.8913680111527255
0.06184749041785992,0.8384909775697427
0.06192374520892999,0.7820223007132223
0.06200000000000005,0.7183409321258876
0.06210802572010021,0.6170954437383289
0.06220794367355238,0.5133319883013049
0.0623048886737998,0.4048760859171522
0.06241133159902095,0.2789498212234192
0.06250000000000004,0.1700512333574591
0.06260284186432816,0.04110015564401226
0.06270563100732526,-0.08861428204411725
0.06280281307646218,-0.2101129606463343
0.06290504019320169,-0.3346241361922335
0.06300000000000004,-0.4455016196510052
0.063101888541616,-0.5572929267410709
0.06320465793210442,-0.660637899210585
0.06329842851503539,-0.7453082451221072
0.06340192713461609,-0.8266538407381213
0.06350000000000004,-0.8908739345020755
0.06357307211201887,-0.9300945330868845
0.06363873897275839,-0.9587474204404811
0.06371967722250658,-0.9851244047713865
0.06379800040057679,-1.001002459256288
0.06389219381326394,-1.007294925883574
0.063946096906632,-1.004569532845942
0.06400000000000004,-0.997237086514172
