input noise; V**2 / Hz X,input noise; V**2 / Hz Y
691.8309709189432,4.486744883810296e-15
724.4359600749972,4.418713840422787e-15
758.5775750291913,4.353787869980336e-15
794.3282347242895,4.291825183973459e-15
831.7637711026795,4.232690471652709e-15
870.9635899560895,4.17625460394627e-15
912.0108393559192,4.122394350917215e-15
954.992586021446,4.070992112139469e-15
1000.000000000011,4.021935659406652e-15
1047.128548050911,3.975117891205948e-15
1096.478196143197,3.930436598419515e-15
1148.153621496895,3.887794240739021e-15
1202.264434617426,3.84709773330581e-15
1258.925411794181,3.8082582431082e-15
1318.256738556422,3.771190994683949e-15
1380.3842646029,3.735815084712463e-15
1445.439770745944,3.702053305083404e-15
1513.561248436225,3.669831974052541e-15
1584.893192461132,3.639080775121331e-15
1659.58690743758,3.609732603282689e-15
1737.800828749396,3.581723418295737e-15
1819.700858610005,3.55499210467151e-15
1905.460717963269,3.529480338059074e-15
1995.262314968903,3.505132457741986e-15
2089.296130854064,3.481895344965646e-15
2187.761623949578,3.45971830682668e-15
2290.8676527678,3.438552965473624e-15
2398.832919019519,3.418353152373784e-15
2511.88643150961,3.399074807415407e-15
2630.267991895414,3.380675882625023e-15
2754.2287033382,3.363116250288228e-15
2884.031503126641,3.346357615273421e-15
3019.951720402054,3.330363431366703e-15
3162.277660168419,3.315098821434557e-15
3311.311214825952,3.300530501239917e-15
3467.36850452536,3.286626706745108e-15
3630.780547701059,3.27335712474262e-15
3801.89396320566,3.26069282666201e-15
3981.071705535023,3.248606205408767e-15
4168.693834703407,3.237070915096462e-15
4365.158322401716,3.226061813541465e-15
4570.88189614881,3.215554907394049e-15
4786.300923226446,3.205527299786624e-15
5011.872336272789,3.195957140384862e-15
5248.074602497795,3.186823577732969e-15
5495.408738576319,3.178106713789272e-15
5754.399373371646,3.169787560553451e-15
6025.595860743659,3.16184799869104e-15
6309.573444802018,3.154270738065529e-15
6606.934480076051,3.14703928009243e-15
6918.309709189461,3.140137881834025e-15
7244.359600750002,3.133551521757062e-15
7585.775750291944,3.127265867079732e-15
7943.282347242927,3.12126724263763e-15
8317.637711026828,3.115542601201982e-15
8709.63589956093,3.110079495186583e-15
9120.108393559227,3.104866049683228e-15
9549.925860214496,3.09989093676842e-15
10000.00000000014,3.095143351026995e-15
10471.28548050915,3.090612986241348e-15
10964.78196143201,3.086290013197514e-15
11481.53621496899,3.082165058562139e-15
12022.6443461743,3.078229184786943e-15
12589.25411794186,3.074473870999699e-15
13182.56738556427,3.070890994843403e-15
13803.84264602905,3.067472815227506e-15
14454.39770745949,3.064211955957509e-15
15135.61248436231,3.061101390211601e-15
15848.93192461137,3.05813442583511e-15
16595.86907437586,3.05530469142606e-15
17378.00828749402,3.052606123187051e-15
18197.00858610011,3.050032952521207e-15
19054.60717963276,3.047579694351964e-15
19952.6231496891,3.045241136148823e-15
20892.96130854071,3.043012327643477e-15
21877.61623949586,3.040888571222931e-15
22908.67652767809,3.038865412988787e-15
23988.32919019528,3.036938634474e-15
25118.86431509619,3.035104245011285e-15
26302.67991895423,3.033358474749456e-15
27542.2870333821,3.031697768317196e-15
28840.31503126652,3.030118779136073e-15
30199.51720402065,3.028618364387861e-15
31622.7766016843,3.027193580644216e-15
33113.11214825964,3.025841680169966e-15
34673.68504525373,3.024560107914838e-15
36307.80547701073,3.023346499212017e-15
38018.93963205674,3.02219867820594e-15
39810.71705535037,3.021114657035856e-15
41686.93834703422,3.020092635806172e-15
43651.58322401731,3.019131003379478e-15
45708.81896148826,3.018228339033239e-15
47863.00923226463,3.017383415026801e-15
50118.72336272807,3.016595200131318e-15
52480.74602497814,3.015862864181747e-15
54954.08738576339,3.015185783717003e-15
57543.99373371667,3.014563548782112e-15
60255.95860743681,3.013995970974184e-15
63095.73444802041,3.01348309282316e-15
66069.34480076074,3.013025198607731e-15
69183.09709189484,3.012622826717298e-15
72443.59600750027,3.012276783682231e-15
75857.7575029197,3.011988160006652e-15
79432.82347242955,3.011758347951331e-15
83176.37711026857,3.011589061428574e-15
87096.35899560961,3.01148235818617e-15
91201.0839355926,3.011440664474235e-15
95499.2586021453,3.011466802406643e-15
100000.0000000018,3.011564020247893e-15
104712.8548050918,3.011736025876911e-15
109647.8196143205,3.011987023701479e-15
114815.3621496904,3.012321755320416e-15
120226.4434617435,3.012745544256046e-15
125892.541179419,3.01326434510591e-15
131825.6738556431,3.013884797491107e-15
138038.426460291,3.014614285208389e-15
144543.9770745954,3.015461001024026e-15
151356.1248436236,3.016434017579989e-15
