DM Phase Plot X,DM Phase Plot Y,cl phase X,cl phase Y,DM Gain Plot X,DM Gain Plot Y,CM Gain Plot X,CM Gain Plot Y,CMRR Plot X,CMRR Plot Y,DM CL Gain Plot X,DM CL Gain Plot Y,cl gain X,cl gain Y,psr X,psr Y
1.778279410038925,-6.330612449736802,1.778279410038925,43.46813403305699,1.778279410038925,117.5409407888966,1.778279410038925,-37.34241888611103,1.778279410038925,64.57597039275936,1.778279410038925,27.23737945595786,1.778279410038925,27.23355150664833,1.778279410038925,-99.36271254786953
1.830206106311058,-6.513853841550343,1.830206106311058,42.64356197532169,1.830206106311058,117.5377946130559,1.830206106311058,-37.35306020568156,1.830206106311058,64.70268988569785,1.830206106311058,27.35342110478118,1.830206106311058,27.3496296800163,1.830206106311058,-99.36270869324133
1.883649089489803,-6.702301156605772,1.883649089489803,41.82112250591776,1.883649089489803,117.5344649005889,1.883649089489803,-37.35914586812932,1.883649089489803,64.82128801799621,1.883649089489803,27.46589681026753,1.883649089489803,27.46214214986689,1.883649089489803,-99.36270453635011
1.93865263595221,-6.896093774322711,1.93865263595221,41.00146640122956,1.93865263595221,117.530941100963,1.93865263595221,-37.37013413445568,1.93865263595221,64.94124009156647,1.93865263595221,27.57482733214853,1.93865263595221,27.57110595711079,1.93865263595221,-99.36270019099425
1.995262314968882,-7.095374083954642,1.995262314968882,40.18525974693404,1.995262314968882,117.5272121122956,1.995262314968882,-37.38542680991608,1.995262314968882,65.06197958175635,1.995262314968882,27.68023905676541,1.995262314968882,27.67655277184026,1.995262314968882,-99.36269582826996
2.053525026457149,-7.300287426550042,2.053525026457149,39.37312840059391,2.053525026457149,117.5232661817155,2.053525026457149,-37.40280342339944,2.053525026457149,65.18131160286256,2.053525026457149,27.78216376220559,2.053525026457149,27.77850817946313,2.053525026457149,-99.36269106865109
2.11348903983665,-7.510982109358549,2.11348903983665,38.56568660462416,2.11348903983665,117.5190909081861,2.11348903983665,-37.41427067814539,2.11348903983665,65.29128768730169,2.11348903983665,27.88063856360083,2.11348903983665,27.8770170091563,2.11348903983665,-99.36268630105292
2.175204034019526,-7.727609416916622,2.175204034019526,37.7635499944589,2.175204034019526,117.5146732440284,2.175204034019526,-37.43710177891681,2.175204034019526,65.40921628898916,2.175204034019526,27.97570553479116,2.175204034019526,27.97211451007235,2.175204034019526,-99.36268121464974
2.238721138568343,-7.950323513140489,2.238721138568343,36.96729667828616,2.238721138568343,117.5099993798144,2.238721138568343,-37.45691465096496,2.238721138568343,65.52076697162033,2.238721138568343,28.06741152743422,2.238721138568343,28.06385232065537,2.238721138568343,-99.36267602617669
2.30409297605585,-8.179281483410833,2.30409297605585,36.17746519148807,2.30409297605585,117.5050548005372,2.30409297605585,-37.48065549400715,2.30409297605585,65.632933794894,2.30409297605585,28.15580788395368,2.30409297605585,28.15227830088685,2.30409297605585,-99.36267051643468
2.37137370566166,-8.414643202269685,2.37137370566166,35.39463417603842,2.37137370566166,117.4998241563254,2.37137370566166,-37.50669156335865,2.37137370566166,65.7441420274837,2.37137370566166,28.24095012542525,2.37137370566166,28.23745046412505,2.37137370566166,-99.36266495936609
2.440619068041985,-8.656571357630524,2.440619068041985,34.61929758414874,2.440619068041985,117.4942913157222,2.440619068041985,-37.53424265794595,2.440619068041985,65.85366891595729,2.440619068041985,28.32289755747308,2.440619068041985,28.31942625801133,2.440619068041985,-99.36265898650932
2.511886431509585,-8.905231288730922,2.511886431509585,33.85191604868326,2.511886431509585,117.4884392336016,2.511886431509585,-37.56122546836366,2.511886431509585,65.95949646125813,2.511886431509585,28.40171310489261,2.511886431509585,28.39827099289447,2.511886431509585,-99.36265298634717
2.585234839562196,-9.160790976084025,2.585234839562196,33.09296897882911,2.585234839562196,117.4822499899534,2.585234839562196,-37.59381343746706,2.585234839562196,66.06786355469727,2.585234839562196,28.47746275155812,2.585234839562196,28.47405011723021,2.585234839562196,-99.36264660171889
2.660725059798815,-9.423420905621814,2.660725059798815,32.34288187950289,2.660725059798815,117.4757047125534,2.660725059798815,-37.63001527564292,2.660725059798815,66.17684537012467,2.660725059798815,28.55021542520355,2.660725059798815,28.54683009448175,2.660725059798815,-99.36264020945657
2.738419634264367,-9.693293910206329,2.738419634264367,31.60204201225852,2.738419634264367,117.4687834983061,2.738419634264367,-37.66356187869243,2.738419634264367,66.28024760128618,2.738419634264367,28.62004243967338,2.738419634264367,28.61668572259374,2.738419634264367,-99.36263356691016
2.81838293126446,-9.970585105088931,2.81838293126446,30.87083167253158,2.81838293126446,117.4614654362883,2.81838293126446,-37.70022347218745,2.81838293126446,66.38391096412266,2.81838293126446,28.68701726380658,2.81838293126446,28.68368749193522,2.81838293126446,-99.36262658043714
2.90068119869316,-10.25547169500841,2.90068119869316,30.14957888029659,2.90068119869316,117.4537285263268,2.90068119869316,-37.73889678441525,2.90068119869316,66.48681001982825,2.90068119869316,28.75121519482587,2.90068119869316,28.747913235413,2.90068119869316,-99.36261951185641
2.985382618917967,-10.54813275450996,2.985382618917967,29.43862012843259,2.985382618917967,117.4455495970859,2.985382618917967,-37.78032525863173,2.985382618917967,66.58976339234414,2.985382618917967,28.81271293357201,2.985382618917967,28.80943813371241,2.985382618917967,-99.36261223288858
3.072557365267454,-10.84874910653181,3.072557365267454,28.73819884974246,3.072557365267454,117.43690432496,3.072557365267454,-37.82713039426829,3.072557365267454,66.69547079843873,3.072557365267454,28.87158830125982,3.072557365267454,28.86834040417044,3.072557365267454,-99.36260476424104
3.162277660168388,-11.15750304446756,3.162277660168388,28.0485902331548,3.162277660168388,117.4277671383796,3.162277660168388,-37.87361204041317,3.162277660168388,66.79830953526486,3.162277660168388,28.92791997936337,3.162277660168388,28.9246974948517,3.162277660168388,-99.36259706914041
3.254617834980468,-11.47457809446203,3.254617834980468,27.37001567737823,3.254617834980468,117.4181111783176,3.254617834980468,-37.9248043534043,3.254617834980468,66.90339460670103,3.254617834980468,28.98178708266019,3.254617834980468,28.97859025329673,3.254617834980468,-99.36258921390385
3.349654391578286,-11.80015873677496,3.349654391578286,26.70264888033508,3.349654391578286,117.4079082465305,3.349654391578286,-37.97188976339828,3.349654391578286,67.00198780355305,3.349654391578286,29.03326901964453,3.349654391578286,29.03009804015477,3.349654391578286,-99.36258110412228
3.447466065731504,-12.1344300977424,3.447466065731504,26.04666849625579,3.447466065731504,117.3971287533162,3.447466065731504,-38.0221882857536,3.447466065731504,67.10148878714618,3.447466065731504,29.08244508686628,3.447466065731504,29.07930050139258,3.447466065731504,-99.36257280580931
3.548133892335765,-12.4775776107946,3.548133892335765,25.40223028507399,3.548133892335765,117.3857416652274,3.548133892335765,-38.07834195142831,3.548133892335765,67.20461607586863,3.548133892335765,29.12939434645721,3.548133892335765,29.12627412444031,3.548133892335765,-99.36256435040349
3.651741272548388,-12.82978664413129,3.651741272548388,24.76941509659516,3.651741272548388,117.3737144525395,3.651741272548388,-38.132382846099,3.651741272548388,67.30348288459089,3.651741272548388,29.17419529407645,3.651741272548388,29.17110003849189,3.651741272548388,-99.36255575769724
3.758374042884453,-13.19124207659367,3.758374042884453,24.148328166231,3.758374042884453,117.3610130260178,3.758374042884453,-38.18998806870156,3.758374042884453,67.40384229188913,3.758374042884453,29.2169256891144,3.758374042884453,29.21385422318758,3.758374042884453,-99.36254692112811
3.868120546330533,-13.56212792167321,3.868120546330533,23.53904043925437,3.868120546330533,117.3476017298683,3.868120546330533,-38.24942241066844,3.868120546330533,67.50403808012121,3.868120546330533,29.25766237253811,3.868120546330533,29.25461566945276,3.868120546330533,-99.3625380780329
3.981071705534985,-13.94262672623098,3.981071705534985,22.94159293700591,3.981071705534985,117.3334432134009,3.981071705534985,-38.30958584215892,3.981071705534985,67.60304396994701,3.981071705534985,29.29648104695396,3.981071705534985,29.2934581277881,3.981071705534985,-99.36252892645373
4.097321098135428,-14.33291918636061,4.097321098135428,22.3559927651298,4.097321098135428,117.318498470651,4.097321098135428,-38.36914197086116,4.097321098135428,67.69959918188597,4.097321098135428,29.33345617491732,4.097321098135428,29.33045721102481,4.097321098135428,-99.36251977211528
4.216965034285836,-14.73318344127468,4.216965034285836,21.78226406697236,4.216965034285836,117.302726704668,4.216965034285836,-38.43185142548445,4.216965034285836,67.79753606100579,4.216965034285836,29.36866079979767,4.216965034285836,29.36568463552134,4.216965034285836,-99.36251042730065
4.340102636447452,-15.14359461138601,4.340102636447452,21.22037396469901,4.340102636447452,117.2860853708209,4.340102636447452,-38.49732975743921,4.340102636447452,67.89654213431103,4.340102636447452,29.40216639981626,4.340102636447452,29.39921237687182,4.340102636447452,-99.36250087609281
4.466835921509645,-15.56432399700873,4.466835921509645,20.6702957466003,4.466835921509645,117.2685300469921,4.466835921509645,-38.56160365776816,4.466835921509645,67.99271480674153,4.466835921509645,29.43404288198138,4.466835921509645,29.43111114897337,4.466835921509645,-99.36249129729609
4.597269885308736,-15.99553851359371,4.597269885308736,20.13197241082248,4.597269885308736,117.2500144720048,4.597269885308736,-38.62760102632353,4.597269885308736,68.08904947652158,4.597269885308736,29.46435840445005,4.597269885308736,29.46144845019804,4.597269885308736,-99.36248158268828
4.73151258961482,-16.43739987141989,4.73151258961482,19.60533163890324,4.73151258961482,117.230490467511,4.73151258961482,-38.69571894102335,4.73151258961482,68.18600941045867,4.73151258961482,29.49317932818195,4.73151258961482,29.49029046943531,4.73151258961482,-99.3624717843271
4.869675251658648,-16.89006378222114,4.869675251658648,19.09029393806939,4.869675251658648,117.2099079090595,4.869675251658648,-38.7622839086353,4.869675251658648,68.27998601240273,4.869675251658648,29.52057016549865,4.869675251658648,29.51770210376743,4.869675251658648,-99.36246185072632
5.01187233627274,-17.35367920601244,5.01187233627274,18.58677166895396,5.01187233627274,117.1882147455843,5.01187233627274,-38.82915579668203,5.01187233627274,68.37290252382948,5.01187233627274,29.54659354187686,5.01187233627274,29.54374672714745,5.01187233627274,-99.36245198240094
5.158221650723075,-17.82838733945522,5.158221650723075,18.09465812358626,5.158221650723075,117.1653569177454,5.158221650723075,-38.8966209333862,5.158221650723075,68.46510497136833,5.158221650723075,29.57131011173868,5.158221650723075,29.56848403798212,5.158221650723075,-99.36244185189985
5.308844442309902,-18.31432074555637,5.308844442309902,17.6138310054401,5.308844442309902,117.1412783806797,5.308844442309902,-38.96491891950838,5.308844442309902,68.55689061006645,5.308844442309902,29.59477862810865,5.308844442309902,29.59197169055806,5.308844442309902,-99.36243176223583
5.463865498818562,-18.81160242475377,5.463865498818562,17.1441581131462,5.463865498818562,117.1159211237159,5.463865498818562,-39.03440360631741,5.463865498818562,68.64867144555402,5.463865498818562,29.61705584578261,5.463865498818562,29.6142678392366,5.463865498818562,-99.36242147694347
5.623413251903512,-19.32034475312316,5.623413251903512,16.68551192918024,5.623413251903512,117.0892251565034,5.623413251903512,-39.10286990834695,5.623413251903512,68.73829742942782,5.623413251903512,29.63819657083766,5.623413251903512,29.63542752108087,5.623413251903512,-99.36241120645627
5.787619883491228,-19.8406483249021,5.787619883491228,16.23773319450818,5.787619883491228,117.0611284853311,5.787619883491228,-39.17107227374291,5.787619883491228,68.8265747776947,5.787619883491228,29.65825363486506,5.787619883491228,29.6555025039518,5.787619883491228,-99.36240089695474
5.956621435290127,-20.37260109576291,5.956621435290127,15.80068733697222,5.956621435290127,117.031567246598,5.956621435290127,-39.23956872771701,5.956621435290127,68.91411277119454,5.956621435290127,29.67727790339822,5.956621435290127,29.67454404347752,5.956621435290127,-99.36239059737581
6.13055792149823,-20.91627701292111,6.13055792149823,15.37420729379359,6.13055792149823,117.0004756433234,6.13055792149823,-39.30825518066214,6.13055792149823,69.00085698224811,6.13055792149823,29.69531837343168,6.13055792149823,29.69260180158597,6.13055792149823,-99.36238010381837
6.309573444801956,-21.47173495083327,6.309573444801956,14.95812628947546,6.309573444801956,116.9677860414231,6.309573444801956,-39.37316845722956,6.309573444801956,69.08289117933852,6.309573444801956,29.71242208897527,6.309573444801956,29.70972272210895,6.309573444801956,-99.36236965917024
6.493816315762138,-22.03901758400519,6.493816315762138,14.55228198047596,6.493816315762138,116.9334290581561,6.493816315762138,-39.44203514773836,6.493816315762138,69.16798563239296,6.493816315762138,29.72863422979962,6.493816315762138,29.72595048465459,6.493816315762138,-99.36235920754315
6.683439175686172,-22.61815011406222,6.683439175686172,14.15649569471914,6.683439175686172,116.8973336144999,6.683439175686172,-39.50811403734598,6.683439175686172,69.24944399563253,6.683439175686172,29.74399816034857,6.683439175686172,29.74132995828655,6.683439175686172,-99.36234857775628
6.878599123088104,-23.20913909020353,6.878599123088104,13.77059676196352,6.878599123088104,116.8594270445884,6.878599123088104,-39.57476354600768,6.878599123088104,69.33066552287968,6.878599123088104,29.75855545648101,6.878599123088104,29.75590197687201,6.878599123088104,-99.362337919147
7.079457843841408,-23.81197117671396,7.079457843841408,13.39440724730727,7.079457843841408,116.8196352017147,7.079457843841408,-39.63858079085319,7.079457843841408,69.40828790925303,7.079457843841408,29.77234588787194,7.079457843841408,29.76970711839985,7.079457843841408,-99.3623272312778
7.286181745132307,-24.4266120429798,7.286181745132307,13.02773640327925,7.286181745132307,116.7778826212124,7.286181745132307,-39.70289236190983,7.286181745132307,69.48567521109663,7.286181745132307,29.78540758568645,7.286181745132307,29.7827828491868,7.286181745132307,-99.36231632949082
7.498942093324589,-25.05300510775176,7.498942093324589,12.67041055381566,7.498942093324589,116.7340926420407,7.498942093324589,-39.76559607228375,7.498942093324589,69.56076176482746,7.498942093324589,29.79777697290828,7.498942093324589,29.79516569254372,7.498942093324589,-99.36230559038377
7.717915155850156,-25.69107042541229,7.717915155850156,12.32224771896564,7.717915155850156,116.6881875864784,7.717915155850156,-39.82733995516416,7.717915155850156,69.63423089428366,7.717915155850156,29.80948889468934,7.717915155850156,29.8068909391195,7.717915155850156,-99.36229458689451
7.943282347242849,-26.34070356018007,7.943282347242849,11.98305206584617,7.943282347242849,116.6400889395418,7.943282347242849,-39.88783168959348,7.943282347242849,69.7058225443795,7.943282347242849,29.82057658825702,7.943282347242849,29.81799085478601,7.943282347242849,-99.36228361369636
8.175230379436535,-27.0017746389932,8.175230379436535,11.65265107608332,8.175230379436535,116.5897175850312,8.175230379436535,-39.94691399690254,8.175230379436535,69.77541238750058,8.175230379436535,29.83107182816401,8.175230379436535,29.82849839059803,8.175230379436535,-99.36227244844551
8.413951416451987,-27.67412726564211,8.413951416451987,11.33084814711372,8.413951416451987,116.5369939942825,8.413951416451987,-40.00511149579608,8.413951416451987,69.84355448312641,8.413951416451987,29.84100490623873,8.413951416451987,29.83844298733034,8.413951416451987,-99.36226124634599
8.659643233600692,-28.35757776526734,8.659643233600692,11.01746775822837,8.659643233600692,116.4818385085969,8.659643233600692,-40.06285832547574,8.659643233600692,69.9107121193381,8.659643233600692,29.85040469880735,8.659643233600692,29.84785379386236,8.659643233600692,-99.36224969135577
8.912509381337495,-29.05191431553617,8.912509381337495,10.71232032571486,8.912509381337495,116.4241715743671,8.912509381337495,-40.11689519377545,8.912509381337495,69.97365377844288,8.912509381337495,29.85929872494201,8.912509381337495,29.85675858466744,8.912509381337495,-99.36223824629231
9.172759353897836,-29.75689628449493,9.172759353897836,10.41522829448408,9.172759353897836,116.3639140238197,9.172759353897836,-40.17101187706039,9.172759353897836,70.03619513082225,9.172759353897836,29.86771321758848,9.172759353897836,29.86518325376186,9.172759353897836,-99.36222651264886
9.440608762859275,-30.47225380086104,9.440608762859275,10.1260061652535,9.440608762859275,116.3009873978008,9.440608762859275,-40.22394241396545,9.440608762859275,70.09709525016878,9.440608762859275,29.87567312304496,9.440608762859275,29.87315283620332,9.440608762859275,-99.36221453803562
9.716279515771106,-31.19768724219874,9.716279515771106,9.844478352484265,9.716279515771106,116.2353142208575,9.716279515771106,-40.27499202640183,9.716279515771106,70.15568336419391,9.716279515771106,29.88320221085473,9.716279515771106,29.88069133779208,9.716279515771106,-99.36220227705314
10.00000000000005,-31.93286714783083,10.00000000000005,9.570464371071083,10.00000000000005,116.1668183595304,10.00000000000005,-40.32391652428053,10.00000000000005,70.21173786360052,10.00000000000005,29.89032307167845,10.00000000000005,29.88782133931998,10.00000000000005,-99.36218999263559
10.29200527194433,-32.67743405548499,10.29200527194433,9.303786988479736,10.29200527194433,116.0954253258104,10.29200527194433,-40.37297128658608,10.29200527194433,70.26753509132891,10.29200527194433,29.89705718865445,10.29200527194433,29.89456380474284,10.29200527194433,-99.36217718933784
10.59253725177294,-33.43099870870969,10.59253725177294,9.044273560901454,10.59253725177294,116.0210626364779,10.59253725177294,-40.4189975158441,10.59253725177294,70.31993746945248,10.59253725177294,29.90342499059969,10.59253725177294,29.90093995360839,10.59253725177294,-99.36216432216969
10.90184492385133,-34.19314235914765,10.90184492385133,8.791755231566725,10.90184492385133,115.9436601522165,10.90184492385133,-40.46314463469004,10.90184492385133,70.37011343228876,10.90184492385133,29.90944588579012,10.90184492385133,29.90696879759872,10.90184492385133,-99.36215108758533
11.22018454301969,-34.96341738015017,11.22018454301969,8.546055957410257,11.22018454301969,115.8631504438161,11.22018454301969,-40.50753011915683,11.22018454301969,70.42019886227482,11.22018454301969,29.91513828420835,11.22018454301969,29.91266874311799,11.22018454301969,-99.36213736387153
11.54781984689464,-35.74134785935451,11.54781984689464,8.307017731388173,11.54781984689464,115.7794691054448,11.54781984689464,-40.54901533732313,11.54781984689464,70.46707272876034,11.54781984689464,29.92051970364543,11.54781984689464,29.91805739143722,11.54781984689464,-99.36212321104972
11.88502227437024,-36.52643085751415,11.88502227437024,8.074468523437574,11.88502227437024,115.6925551628838,11.88502227437024,-40.59002988206548,11.88502227437024,70.51318086402236,11.88502227437024,29.9256067504161,11.88502227437024,29.92315098195687,11.88502227437024,-99.36210869872824
12.23207119049937,-37.31813721424012,12.23207119049937,7.84824969390248,12.23207119049937,115.6023513290833,12.23207119049937,-40.62838337773024,12.23207119049937,70.55634954874709,12.23207119049937,29.93041519885578,12.23207119049937,29.92796617101685,12.23207119049937,-99.36209373395255
12.58925411794173,-38.11591324099689,12.58925411794173,7.628204586132217,12.58925411794173,115.508804392788,12.58925411794173,-40.66555341690626,12.58925411794173,70.59807051683896,12.58925411794173,29.93495999277641,12.58925411794173,29.9325170999327,12.58925411794173,-99.36207827901194
12.95686697517026,-38.91918230041362,12.95686697517026,7.414175447166289,12.95686697517026,115.4118655207415,12.95686697517026,-40.70209675678269,12.95686697517026,70.638914924424,12.95686697517026,29.93925532438687,12.95686697517026,29.9368181676413,12.95686697517026,-99.36206212191563
13.33521432163331,-39.72734643564169,13.33521432163331,7.20601178069726,13.33521432163331,115.3114905139922,13.33521432163331,-40.73712224457952,13.33521432163331,70.67800528832562,13.33521432163331,29.94331464091175,13.33521432163331,29.9408830437461,13.33521432163331,-99.36204542679846
13.72460961007569,-40.53978866014882,13.72460961007569,7.003562433553154,13.72460961007569,115.2076401319564,13.72460961007569,-40.76980529060985,13.72460961007569,70.71453006752175,13.72460961007569,29.94715068550434,13.72460961007569,29.9447247769119,13.72460961007569,-99.36202816030055
14.12537544622761,-41.35587488136911,14.12537544622761,6.806680334576997,14.12537544622761,115.1002802871881,14.12537544622761,-40.80209114712832,14.12537544622761,70.75044604734546,14.12537544622761,29.95077555262281,14.12537544622761,29.94835490021715,14.12537544622761,-99.36201007997553
14.53784385607669,-42.17495636100223,14.53784385607669,6.615217010861179,14.53784385607669,114.9893822829855,14.53784385607669,-40.83261576761907,14.53784385607669,70.78440025154337,14.53784385607669,29.95420070015725,14.53784385607669,29.9517844839243,14.53784385607669,-99.3619911928799
14.96235656094441,-42.99637231930537,14.96235656094441,6.429036127801351,14.96235656094441,114.8749230163297,14.96235656094441,-40.86199127815572,14.96235656094441,70.81701648960367,14.96235656094441,29.9574369633303,14.96235656094441,29.95502521144795,14.96235656094441,-99.36197162925048
15.399265260595,-43.8194522759369,15.399265260595,6.248000471312585,15.399265260595,114.7568850823617,15.399265260595,-40.89103006557873,15.399265260595,70.84911702226083,15.399265260595,29.96049461566493,15.399265260595,29.9580869566821,15.399265260595,-99.36195113769509
15.84893192461122,-44.64351901969907,15.84893192461122,6.071973885303487,15.84893192461122,114.6352569331505,15.84893192461122,-40.91725634330733,15.84893192461122,70.87823655259184,15.84893192461122,29.96338340561151,15.84893192461122,29.96098020928452,15.84893192461122,-99.36192964697725
16.31172909227847,-45.46789118840348,16.31172909227847,5.90082270045233,16.31172909227847,114.510032922243,16.31172909227847,-40.94331402930993,16.31172909227847,70.90702715932325,16.31172909227847,29.96611253093461,16.31172909227847,29.96371313001332,16.31172909227847,-99.3619072199491
16.78804018122569,-46.29188627202901,16.78804018122569,5.734418982224965,16.78804018122569,114.3812133716118,16.78804018122569,-40.96784527447814,16.78804018122569,70.93414042427067,16.78804018122569,29.96869073172544,16.78804018122569,29.96629514979253,16.78804018122569,-99.36188352579201
17.27825980507873,-47.11482312968829,17.27825980507873,5.572636592408697,17.27825980507873,114.2488045232186,17.27825980507873,-40.99066990868035,17.27825980507873,70.95940429332499,17.27825980507873,29.97112625103522,17.27825980507873,29.96873438464464,17.27825980507873,-99.36185890634674
17.78279410038932,-47.93602518210364,17.78279410038932,5.415350010045727,17.78279410038932,114.1128185547942,17.78279410038932,-41.01370073700027,17.78279410038932,70.98473891933682,17.78279410038932,29.97342690706109,17.78279410038932,29.97103818233654,17.78279410038932,-99.36183293085925
18.30206106311066,-48.75482286884824,18.30206106311066,5.262441254547926,18.30206106311066,113.9732734543831,18.30206106311066,-41.03533429864572,18.30206106311066,71.00854891548738,18.30206106311066,29.97560010775693,18.30206106311066,29.97321461684167,18.30206106311066,-99.36180554258553
18.83649089489811,-49.57055653265495,18.83649089489811,5.113790971612214,18.83649089489811,113.8301929299454,18.83649089489811,-41.05562880664655,18.83649089489811,71.03089915478184,18.83649089489811,29.97765283588507,18.83649089489811,29.97527034813528,18.83649089489811,-99.3617768176815
19.38652635952218,-50.38257884384001,19.38652635952218,4.969285319352969,19.38652635952218,113.6836062322524,19.38652635952218,-41.07478573680076,19.38652635952218,71.05199793217547,19.38652635952218,29.97959172040613,19.38652635952218,29.97721219537472,19.38652635952218,-99.36174659793913
19.95262314968891,-51.19025746427653,19.95262314968891,4.828810185443473,19.95262314968891,113.5335479927201,19.95262314968891,-41.09303928309701,19.95262314968891,71.07208529325443,19.95262314968891,29.9814230239932,19.95262314968891,29.97904601015742,19.95262314968891,-99.36171474279163
