DM Phase Plot X,DM Phase Plot Y,cl phase X,cl phase Y,DM Gain Plot X,DM Gain Plot Y,CM Gain Plot X,CM Gain Plot Y,CMRR Plot X,CMRR Plot Y,cl gain X,cl gain Y,psr X,psr Y
1.93865263595221,-1.093277160315364,1.93865263595221,40.88411222680654,1.93865263595221,102.0623935066103,1.93865263595221,-50.69736028065278,1.93865263595221,78.2725423539589,1.93865263595221,27.57518207330612,1.93865263595221,-28.34708662383948
1.995262314968882,-1.125261631386295,1.995262314968882,40.06982603714079,1.995262314968882,102.0622996411569,1.995262314968882,-50.59199737190988,1.995262314968882,78.27252752899889,1.995262314968882,27.68053015708901,1.995262314968882,-28.2418855014981
2.053525026457149,-1.158177396009939,2.053525026457149,39.25954174025318,2.053525026457149,102.0622002160242,2.053525026457149,-50.49012708447805,2.053525026457149,78.27251346029674,2.053525026457149,27.78238637581868,2.053525026457149,-28.14016805184342
2.11348903983665,-1.192051637500748,2.11348903983665,38.45388427659896,2.11348903983665,102.0620949020535,2.11348903983665,-50.39171247169334,2.11348903983665,78.27250020550922,2.11348903983665,27.88078773381588,2.11348903983665,-28.04189772680365
2.175204034019526,-1.226912325438444,2.175204034019526,37.65346035299545,2.175204034019526,102.0619833506124,2.175204034019526,-50.29671116877432,2.175204034019526,78.27248744424146,2.175204034019526,27.97577627546714,2.175204034019526,-27.94703291502578
2.238721138568343,-1.262788238137141,2.238721138568343,36.85885635533052,2.238721138568343,102.0618651924481,2.238721138568343,-50.20507666761996,2.238721138568343,78.27247549360074,2.238721138568343,28.06739882598077,2.238721138568343,-27.85552719657886
2.30409297605585,-1.299708985720625,2.30409297605585,36.07063644743404,2.30409297605585,102.061740036469,2.30409297605585,-50.11675732706364,2.30409297605585,78.27246403547365,2.30409297605585,28.15570670841001,2.30409297605585,-27.7673296334996
2.37137370566166,-1.337705033818034,2.37137370566166,35.28934086817564,2.37137370566166,102.0616074684563,2.37137370566166,-50.03169777737994,2.37137370566166,78.2724532178791,2.37137370566166,28.24075544049917,2.37137370566166,-27.68238507195802
2.440619068041985,-1.376807727893268,2.440619068041985,34.51548443751199,2.440619068041985,102.0614670497005,2.440619068041985,-49.94983839580811,2.440619068041985,78.27244281053035,2.440619068041985,28.32260441472224,2.440619068041985,-27.60063446100642
2.511886431509585,-1.417049318220681,2.511886431509585,33.74955527498862,2.511886431509585,102.0613183155532,2.511886431509585,-49.87111637535747,2.511886431509585,78.27243294101191,2.511886431509585,28.40131656565444,2.511886431509585,-27.52201518888668
2.585234839562196,-1.458462985522171,2.585234839562196,32.99201373582596,2.585234839562196,102.0611607738999,2.585234839562196,-49.79546546587225,2.585234839562196,78.27242349375537,2.585234839562196,28.47695802788312,2.585234839562196,-27.44646142830942
2.660725059798815,-1.501082867277799,2.660725059798815,32.24329156328216,2.660725059798815,102.0609939035439,2.660725059798815,-49.72281668879791,2.660725059798815,78.27241447718933,2.660725059798815,28.54959778839142,2.660725059798815,-27.37390447960962
2.738419634264367,-1.544944084721108,2.738419634264367,31.50379125434689,2.738419634264367,102.0608171524814,2.738419634264367,-49.65309844686784,2.738419634264367,78.27240578364692,2.738419634264367,28.61930733677907,2.738419634264367,-27.30427312747928
2.81838293126446,-1.590082770538134,2.81838293126446,30.77388563425465,2.81838293126446,102.0606299361024,2.81838293126446,-49.58623738322451,2.81838293126446,78.27239769981924,2.81838293126446,28.68616031659472,2.81838293126446,-27.23749398160662
2.90068119869316,-1.636536097272291,2.90068119869316,30.0539176308205,2.90068119869316,102.0604316352483,2.90068119869316,-49.522157298392,2.90068119869316,78.27238947933732,2.90068119869316,28.75023218094532,2.90068119869316,-27.17349183633558
2.985382618917967,-1.684342306461119,2.985382618917967,29.3442002398305,2.985382618917967,102.0602215941991,2.985382618917967,-49.46078190622603,2.985382618917967,78.27238176128574,2.985382618917967,28.81159985505972,2.985382618917967,-27.1121899929239
3.072557365267454,-1.733540738503353,3.072557365267454,28.64501666960725,3.072557365267454,102.0599991185087,3.072557365267454,-49.40203304194811,3.072557365267454,78.2723744504343,3.072557365267454,28.87034140848619,3.072557365267454,-27.05351059880611
3.162277660168388,-1.784171863276699,3.162277660168388,27.95662065215467,3.162277660168388,102.0597634727309,3.162277660168388,-49.34583154579163,3.162277660168388,78.27236728490095,3.162277660168388,28.92653573910932,3.162277660168388,-26.99737496118557
3.254617834980468,-1.836277311511525,3.254617834980468,27.2792369068553,3.254617834980468,102.0595138779995,3.254617834980468,-49.29209784746636,3.254617834980468,78.27236011826734,3.254617834980468,28.98026227080098,3.254617834980468,-26.94370384920708
3.349654391578286,-1.889899906937711,3.349654391578286,26.61306174243135,3.349654391578286,102.0592495094904,3.349654391578286,-49.24075279015602,3.349654391578286,78.27235345659791,3.349654391578286,29.03160066644189,3.349654391578286,-26.89241778239622
3.447466065731504,-1.945083699204635,3.447466065731504,25.95826378209414,3.447466065731504,102.0589694937104,3.447466065731504,-49.19171619229481,3.447466065731504,78.27234674989742,3.447466065731504,29.08063055760262,3.447466065731504,-26.84343730068438
3.548133892335765,-2.001873997588961,3.548133892335765,25.31498479695557,3.548133892335765,102.0586729056362,3.548133892335765,-49.14490902384411,3.548133892335765,78.27234031554205,3.548133892335765,29.12743129169795,3.548133892335765,-26.7966832194561
3.651741272548388,-2.060317405498695,3.651741272548388,24.68334063213555,3.651741272548388,102.0583587656979,3.651741272548388,-49.10025223725876,3.651741272548388,78.27233393481792,3.651741272548388,29.17208169755916,3.651741272548388,-26.75207686410767
3.758374042884453,-2.120461855775156,3.758374042884453,24.06342221161417,3.758374042884453,102.0580260365749,3.758374042884453,-49.05766772250541,3.758374042884453,78.27232759216315,3.758374042884453,29.21465986965774,3.758374042884453,-26.70954028514824
3.868120546330533,-2.182356646800694,3.868120546330533,23.45529660679216,3.868120546330533,102.0576736198094,3.868120546330533,-49.01707853004787,3.868120546330533,78.27232150135991,3.868120546330533,29.25524297131204,3.868120546330533,-26.66899645568407
3.981071705534985,-2.246052479414782,3.981071705534985,22.85900815590332,3.981071705534985,102.0573003522212,3.981071705534985,-48.97840829452781,3.981071705534985,78.27231535120163,3.981071705534985,29.29390705667381,3.981071705534985,-26.63036945147002
4.097321098135428,-2.311601494642315,4.097321098135428,22.27457962075311,4.097321098135428,102.056905002122,4.097321098135428,-48.94158226822861,4.097321098135428,78.27230917970299,4.097321098135428,29.33072691147438,4.097321098135428,-26.59358460854475
4.216965034285836,-2.379057312230211,4.216965034285836,21.70201336949455,4.216965034285836,102.0564862653004,4.216965034285836,-48.90652712342349,4.216965034285836,78.27230303529149,4.216965034285836,29.36577591186799,4.216965034285836,-26.55856866509994
4.340102636447452,-2.448475069996319,4.340102636447452,21.14129257384603,4.340102636447452,102.0560427607899,4.340102636447452,-48.87317100650402,4.340102636447452,78.27229690752313,4.340102636447452,29.39912590101912,4.340102636447452,-26.52524988796396
4.466835921509645,-2.519911463976662,4.466835921509645,20.5923824109794,4.466835921509645,102.0555730263708,4.466835921509645,-48.84144377817923,4.466835921509645,78.27229086087725,4.466835921509645,29.43084708269802,4.466835921509645,-26.49355817644835
4.597269885308736,-2.593424789378134,4.597269885308736,20.05523126110336,4.597269885308736,102.0550755138428,4.597269885308736,-48.81127660650825,4.597269885308736,78.27228453742816,4.597269885308736,29.46100793091992,4.597269885308736,-26.46342515311512
4.73151258961482,-2.669074982309058,4.73151258961482,19.52977189238177,4.73151258961482,102.0545485839921,4.73151258961482,-48.78260330982879,4.73151258961482,78.27227842495282,4.73151258961482,29.48967511512403,4.73151258961482,-26.43478424129294
4.869675251658648,-2.746923662292892,4.869675251658648,19.01592262645396,4.869675251658648,102.0539905013006,4.869675251658648,-48.75535851073655,4.869675251658648,78.27227195033456,4.869675251658648,29.51691343959801,4.869675251658648,-26.40757072121277
5.01187233627274,-2.827034175534535,5.01187233627274,18.51358847825569,5.01187233627274,102.0533994283334,5.01187233627274,-48.72947965701029,5.01187233627274,78.27226545343136,5.01187233627274,29.54278579642107,5.01187233627274,-26.38172178334987
5.158221650723075,-2.909471638926846,5.158221650723075,18.02266226465647,5.158221650723075,102.0527734198153,5.158221650723075,-48.70490572921048,5.158221650723075,78.27225886019711,5.158221650723075,29.56735313098664,5.158221650723075,-26.35717656007719
5.308844442309902,-2.994302984765739,5.308844442309902,17.54302567846065,5.308844442309902,102.0521104163559,5.308844442309902,-48.68157771492884,5.308844442309902,78.27225213369506,5.308844442309902,29.59067441876622,5.308844442309902,-26.33387614988127
5.463865498818562,-3.08159700615639,5.463865498818562,17.07455032292729,5.463865498818562,102.0514082378426,5.463865498818562,-48.65943847639505,5.463865498818562,78.27224512930161,5.463865498818562,29.61280665290656,5.463865498818562,-26.31176362654722
5.623413251903512,-3.171424403060263,5.623413251903512,16.61709870528107,5.623413251903512,102.0506645764332,5.623413251903512,-48.63843316034594,5.623413251903512,78.27223800145563,5.623413251903512,29.63380484110968,5.623413251903512,-26.29078404938593
5.787619883491228,-3.263857828956624,5.787619883491228,16.17052518621525,5.787619883491228,102.0498769891711,5.787619883491228,-48.61850857549337,5.787619883491228,78.27223058675973,5.787619883491228,29.65372201126637,5.787619883491228,-26.27088444976145
5.956621435290127,-3.358971938062434,5.956621435290127,15.73467688423486,5.956621435290127,102.0490428901719,5.956621435290127,-48.59961366814441,5.956621435290127,78.27222289299016,5.956621435290127,29.67260922484574,5.956621435290127,-26.25201382595151
6.13055792149823,-3.456843433063702,6.13055792149823,15.30939453407141,6.13055792149823,102.0481595423803,6.13055792149823,-48.5816993907921,6.13055792149823,78.27221498771826,6.13055792149823,29.69051559692615,6.13055792149823,-26.23412311537548
6.309573444801956,-3.557551113291611,6.309573444801956,14.89451329817573,6.309573444801956,102.0472240488552,6.309573444801956,-48.56471841613541,6.309573444801956,78.27220673869181,6.309573444801956,29.70748832255639,6.309573444801956,-26.21716517730214
6.493816315762138,-3.661175923279346,6.493816315762138,14.48986353194906,6.493816315762138,102.0462333435752,6.493816315762138,-48.54862549177146,6.493816315762138,78.27219819984289,6.493816315762138,29.72357270807143,6.493816315762138,-26.20109475318308
6.683439175686172,-3.767801001623489,6.683439175686172,14.09527150249813,6.683439175686172,102.0451841817405,6.683439175686172,-48.53337707803566,6.683439175686172,78.27218928522831,6.683439175686172,29.73881220719264,6.683439175686172,-26.18586843475852
6.878599123088104,-3.87751173004932,6.878599123088104,13.7105600618424,6.878599123088104,102.0440731295158,6.878599123088104,-48.51893153170528,6.878599123088104,78.27217999251739,6.878599123088104,29.75324846081212,6.878599123088104,-26.17144462616443
7.079457843841408,-3.990395782598123,7.079457843841408,13.33554927565033,7.079457843841408,102.0428965532256,7.079457843841408,-48.50524886420359,7.079457843841408,78.27217020430878,7.079457843841408,29.76692134010519,7.079457843841408,-26.15778349611229
7.286181745132307,-4.106543174817956,7.286181745132307,12.97005700827739,7.286181745132307,102.0416506079536,7.286181745132307,-48.49229102520155,7.286181745132307,78.27216001749815,7.286181745132307,29.77986899229661,7.286181745132307,-26.14484693689677
7.498942093324589,-4.22604631283433,7.498942093324589,12.61389946592338,7.498942093324589,102.0403312255135,7.498942093324589,-48.48002151446845,7.498942093324589,78.27214940297543,7.498942093324589,29.79212788850698,7.498942093324589,-26.13259851335669
7.717915155850156,-4.349000042165006,7.717915155850156,12.26689169905958,7.717915155850156,102.038934101764,7.717915155850156,-48.46840533429496,7.717915155850156,78.2721382076101,7.717915155850156,29.80373287331513,7.717915155850156,-26.12100341579197
7.943282347242849,-4.475501696137732,7.943282347242849,11.92884806597705,7.943282347242849,102.0374546832556,7.943282347242849,-48.4574092091019,7.943282347242849,78.27212642464306,7.943282347242849,29.81471721554115,7.943282347242849,-26.11002840772872
8.175230379436535,-4.605651143721761,8.175230379436535,11.59958265878086,8.175230379436535,102.0358881531313,8.175230379436535,-48.44700141412525,8.175230379436535,78.27211407397284,8.175230379436535,29.82511265984759,8.175230379436535,-26.09964177652283
8.413951416451987,-4.739550836616661,8.413951416451987,11.27890969427581,8.413951416451987,102.034229416305,8.413951416451987,-48.43715156292394,8.413951416451987,78.27210104173312,8.413951416451987,29.83494947880918,8.413951416451987,-26.08981327766122
8.659643233600692,-4.877305855364917,8.659643233600692,10.96664387057086,8.659643233600692,102.0324730838246,8.659643233600692,-48.42783081585036,8.659643233600692,78.27208734109794,8.659643233600692,29.84425652524759,8.659643233600692,-26.08051408711898
8.912509381337495,-5.019023954288544,8.912509381337495,10.66260069218364,8.912509381337495,102.0306134564296,8.912509381337495,-48.41901160149501,8.912509381337495,78.27207288585379,8.912509381337495,29.85306128435878,8.912509381337495,-26.07171674363412
9.172759353897836,-5.164815604997001,9.172759353897836,10.36659676452659,9.172759353897836,102.028644507254,9.172759353897836,-48.41066770595251,9.172759353897836,78.27205763154791,9.172759353897836,29.86138992559539,9.172759353897836,-26.06339510439455
9.440608762859275,-5.314794038180876,9.440608762859275,10.07845006022698,9.440608762859275,102.0265598636092,9.440608762859275,-48.40277427484104,9.440608762859275,78.27204162883024,9.440608762859275,29.8692673539892,9.440608762859275,-26.05552428530661
9.716279515771106,-5.469075283422852,9.716279515771106,9.797980158612512,9.716279515771106,102.0243527878566,9.716279515771106,-48.39530750099238,9.716279515771106,78.27202476170223,9.716279515771106,29.87671726070985,9.716279515771106,-26.04808061926178
10.00000000000005,-5.627778206678149,10.00000000000005,9.525008460245559,10.00000000000005,102.0220161572878,10.00000000000005,-48.38824464840957,10.00000000000005,78.27200682123836,10.00000000000005,29.88376217282879,10.00000000000005,-26.04104159849008
10.29200527194433,-5.791024545092717,10.29200527194433,9.259358377994575,10.29200527194433,102.019542443008,10.29200527194433,-48.38156452739572,10.29200527194433,78.27198802939724,10.29200527194433,29.89042350200151,10.29200527194433,-26.0343858314177
10.59253725177294,-5.958938938756801,10.59253725177294,9.000855506388387,10.59253725177294,102.0169236877536,10.59253725177294,-48.37524652397221,10.59253725177294,78.27196811605059,10.59253725177294,29.89672159207838,10.59253725177294,-26.02809299241313
10.90184492385133,-6.131648958985225,10.90184492385133,8.74932777063716,10.90184492385133,102.0141514826199,10.90184492385133,-48.36927140889694,10.90184492385133,78.27194717443282,10.90184492385133,29.90267576553589,10.90184492385133,-26.02214377631864
11.22018454301969,-6.309285132683329,11.22018454301969,8.50460555673866,11.22018454301969,102.0112169426782,11.22018454301969,-48.36362045250188,11.22018454301969,78.27192482108232,11.22018454301969,29.90830436858043,11.22018454301969,-26.01651985304951
11.54781984689464,-6.491980962270616,11.54781984689464,8.266521824397765,11.54781984689464,102.0081106813925,11.54781984689464,-48.35827655966222,11.54781984689464,78.27190137467275,11.54781984689464,29.91362481501053,11.54781984689464,-26.01120382445741
11.88502227437024,-6.679872940666094,11.88502227437024,8.034912203585804,11.88502227437024,102.0048227838529,11.88502227437024,-48.35322288611553,11.88502227437024,78.2718765147001,11.88502227437024,29.91865362858456,11.88502227437024,-26.00617918229308
12.23207119049937,-6.873100560741893,12.23207119049937,7.809615076251026,12.23207119049937,102.001342778765,12.23207119049937,-48.34844367687449,12.23207119049937,78.27185016103712,12.23207119049937,29.92340648416263,12.23207119049937,-26.00143026460739
12.58925411794173,-7.071806318616746,12.58925411794173,7.590471644519121,12.58925411794173,101.9976596091545,12.58925411794173,-48.34392420977731,12.58925411794173,78.27182245707327,12.58925411794173,29.92789824729596,12.58925411794173,-25.99694221875578
12.95686697517026,-7.276135710122372,12.95686697517026,7.377325986169203,12.95686697517026,101.993761601762,12.95686697517026,-48.33965002008384,12.95686697517026,78.27179303254491,12.95686697517026,29.93214301246106,12.95686697517026,-25.9927009628184
13.33521432163331,-7.486237219731842,13.33521432163331,7.170025098622124,13.33521432163331,101.9896364351138,13.33521432163331,-48.33560773496977,13.33521432163331,78.27176187486516,13.33521432163331,29.93615413989539,13.33521432163331,-25.98869314877251
13.72460961007569,-7.702262301144192,13.72460961007569,6.968418932486741,13.72460961007569,101.9852711062074,13.72460961007569,-48.33178471494747,13.72460961007569,78.27172900588837,13.72460961007569,29.93994429094091,13.72460961007569,-25.98490612562054
14.12537544622761,-7.92436534872418,14.12537544622761,6.772360415329368,14.12537544622761,101.9806518958301,14.12537544622761,-48.3281688025461,14.12537544622761,78.27169426465011,14.12537544622761,29.943525462104,14.12537544622761,-25.98132790821295
14.53784385607669,-8.152703658880997,14.53784385607669,6.581705466938406,14.53784385607669,101.9757643324643,14.53784385607669,-48.32474832146429,14.53784385607669,78.27165733908764,14.53784385607669,29.94690901762334,14.53784385607669,-25.97794713924777
14.96235656094441,-8.387437380434504,14.96235656094441,6.39631300636427,14.96235656094441,101.9705931547737,14.96235656094441,-48.3215125749408,14.96235656094441,78.27161829572964,14.96235656094441,29.95010572078883,14.96235656094441,-25.97475306757167
15.399265260595,-8.62872945296243,15.399265260595,6.216044952030857,15.399265260595,101.9651222726785,15.399265260595,-48.31845131305284,15.399265260595,78.27157707692899,15.399265260595,29.95312576387614,15.399265260595,-25.97173550935484
15.84893192461122,-8.876745532043092,15.84893192461122,6.040766215231206,15.84893192461122,101.9593347270172,15.84893192461122,-48.31555447828555,15.84893192461122,78.27153327508211,15.84893192461122,29.95597879679657,15.84893192461122,-25.9688848207394
16.31172909227847,-9.131653900228448,16.31172909227847,5.870344687763137,16.31172909227847,101.9532126477934,16.31172909227847,-48.31281300706173,16.31172909227847,78.27148696153242,16.31172909227847,29.95867395447068,16.31172909227847,-25.96619187741566
16.78804018122569,-9.393625362547985,16.78804018122569,5.704651224407384,16.78804018122569,101.9467372110494,16.78804018122569,-48.31021806879445,16.78804018122569,78.271437951854,16.78804018122569,29.96121988305955,16.78804018122569,-25.96364803793138
17.27825980507873,-9.662833125249509,17.27825980507873,5.543559620626902,17.27825980507873,101.939888594391,17.27825980507873,-48.30776134112116,17.27825980507873,78.27138610601202,17.27825980507873,29.96362476489086,17.27825980507873,-25.96124512919557
17.78279410038932,-9.939452656423279,17.78279410038932,5.386946586160257,17.78279410038932,101.9326459312131,17.78279410038932,-48.30543476482016,17.78279410038932,78.27133110714985,17.78279410038932,29.96589634232969,17.78279410038932,-25.95897541426985
18.30206106311066,-10.22366152709472,18.30206106311066,5.234691714832521,18.30206106311066,101.9249872636953,18.30206106311066,-48.30323101587614,18.30206106311066,78.27127295635071,18.30206106311066,29.96804194047457,18.30206106311066,-25.95683157403247
18.83649089489811,-10.51563923127036,18.83649089489811,5.086677451319046,18.83649089489811,101.9168894946204,18.83649089489811,-48.30114283038073,18.83649089489811,78.27121131918921,18.83649089489811,29.97006848880848,18.83649089489811,-25.95480668541629
19.38652635952218,-10.8155669834413,19.38652635952218,4.942789054667319,19.38652635952218,101.9083283381633,19.38652635952218,-48.29916356022028,19.38652635952218,78.27114610208227,19.38652635952218,29.97198254186199,19.38652635952218,-25.95289419819129
19.95262314968891,-11.12362749185558,19.95262314968891,4.802914559687056,19.95262314968891,101.8992782697006,19.95262314968891,-48.29728671854079,19.95262314968891,78.27107701731585,19.95262314968891,29.97379029877506,19.95262314968891,-25.95108791976939
20.53525026457158,-11.44000470599229,20.53525026457158,4.666944735986106,20.53525026457158,101.8897124748616,20.53525026457158,-48.29550623501115,20.53525026457158,78.27100385702249,20.53525026457158,29.97549762201134,20.53525026457158,-25.94938199257311
21.13489039836659,-11.76488353643051,21.13489039836659,4.534773045182769,21.13489039836659,101.8796027979076,21.13489039836659,-48.29381622034724,21.13489039836659,78.27092627543995,21.13489039836659,29.9771100550927,21.13489039836659,-25.94777087594412
21.75204034019535,-12.09844954543656,21.75204034019535,4.406295596541262,21.75204034019535,101.8689196896907,21.75204034019535,-48.29221145050322,21.75204034019535,78.27084428999383,21.75204034019535,29.97863283949061,21.75204034019535,-25.94624933482759
22.38721138568353,-12.44088860647073,22.38721138568353,4.281411101452911,22.38721138568353,101.8576321553948,22.38721138568353,-48.29068643575442,22.38721138568353,78.27075736639873,22.38721138568353,29.9800709306443,22.38721138568353,-25.94481241790107
23.04092976055859,-12.79238653081776,23.04092976055859,4.160020826596535,23.04092976055859,101.8457077023083,23.04092976055859,-48.28923626306771,23.04092976055859,78.27066527625185,23.04092976055859,29.98142901318413,23.04092976055859,-25.94345544229867
23.7137370566167,-13.15312865956051,23.7137370566167,4.042028546313148,23.7137370566167,101.8331122879247,23.7137370566167,-48.28785621171031,23.7137370566167,78.27056772715238,23.7137370566167,29.98271151544207,23.7137370566167,-25.94217398551212
24.40619068041995,-13.52329941914393,24.40619068041995,3.927340494526237,24.40619068041995,101.8198102687058,24.40619068041995,-48.28654183843636,24.40619068041995,78.27046446153288,24.40619068041995,29.98392262309652,24.40619068041995,-25.94096386413782
25.11886431509596,-13.90308183879615,25.11886431509596,3.815865315847432,25.11886431509596,101.8057643498685,25.11886431509596,-48.28528876546002,25.11886431509596,78.27035505771784,25.11886431509596,29.98506629225782,25.11886431509596,-25.9398211261333
25.85234839562207,-14.29265702814701,25.85234839562207,3.70751401657128,25.85234839562207,101.7909355366029,25.85234839562207,-48.28409297927915,25.85234839562207,78.27023924107547,25.85234839562207,29.98614626179631,25.85234839562207,-25.93874203502484
26.60725059798827,-14.69220361349237,26.60725059798827,3.602199915301573,26.60725059798827,101.7752830871814,26.60725059798827,-48.28295046188096,26.60725059798827,78.27011652694114,26.60725059798827,29.98716606506017,26.60725059798827,-25.93772306006529
27.38419634264379,-15.10189713127147,27.38419634264379,3.499838593863508,27.38419634264379,101.7587644684604,27.38419634264379,-48.28185763757455,27.38419634264379,78.26998667855874,27.38419634264379,29.98812904098419,27.38419634264379,-25.93676086563009
28.18382931264472,-15.52190937748431,28.18382931264472,3.400347847743053,28.18382931264472,101.7413353143202,28.18382931264472,-48.28081066807154,28.18382931264472,78.2698490126846,28.18382931264472,29.98903834461306,28.18382931264472,-25.93585230090423
29.00681198693173,-15.95240771198316,29.00681198693173,3.303647637238877,29.00681198693173,101.7229493876436,29.00681198693173,-48.27980628399879,29.00681198693173,78.2697032410544,29.00681198693173,29.9898969570556,29.00681198693173,-25.93499438382367
29.85382618917979,-16.39355431680514,29.85382618917979,3.209660038388209,29.85382618917979,101.703558546472,29.85382618917979,-48.278841130418,29.85382618917979,78.26954882540979,29.85382618917979,29.99070769499178,29.85382618917979,-25.93418430199715
30.72557365267467,-16.84550540808667,30.72557365267467,3.118309194622935,30.72557365267467,101.6831127150743,30.72557365267467,-48.27791205452936,30.72557365267467,78.26938527408917,30.72557365267467,29.99147321955981,30.72557365267467,-25.93341939728613
