DM Phase Plot X,DM Phase Plot Y,cl phase X,cl phase Y,DM Gain Plot X,DM Gain Plot Y,CM Gain Plot X,CM Gain Plot Y,CMRR Plot X,CMRR Plot Y,DM CL Gain Plot X,DM CL Gain Plot Y,cl gain X,cl gain Y,psr X,psr Y
1,-1.053078049615993,1,-6.095940742659888e-06,1,104.4528292310699,1,-57.78652490079286,1,57.78787816004063,1,17.86908118575323,1,0.001353259247768889,1,-72.93885365817181
1.029200527194428,-1.083821678448287,1.029200527194428,-6.273945426091489e-06,1.029200527194428,104.4527423098547,1.029200527194428,-57.6912544826417,1.029200527194428,57.69260774188947,1.029200527194428,17.96430510652007,1.029200527194428,0.001353259247770818,1.029200527194428,-72.93885365815656
1.059253725177289,-1.115462373440524,1.059253725177289,-6.457147940122432e-06,1.059253725177289,104.4526502401309,1.059253725177289,-57.599356221423,1.059253725177289,57.60070948067077,1.059253725177289,18.05615963805817,1.059253725177289,0.001353259247772746,1.059253725177289,-72.93885365814936
1.090184492385128,-1.148026270976039,1.090184492385128,-6.645700064146527e-06,1.090184492385128,104.4525527170618,1.090184492385128,-57.51077770589192,1.090184492385128,57.51213096513969,1.090184492385128,18.14469580087695,1.090184492385128,0.001353259247774674,1.090184492385128,-72.93885365813946
1.122018454301964,-1.181540265329676,1.122018454301964,-6.839758009595522e-06,1.122018454301964,104.4524494177759,1.122018454301964,-57.42546577277175,1.122018454301964,57.42681903201952,1.122018454301964,18.22996883174535,1.122018454301964,0.001353259247772746,1.122018454301964,-72.93885365811613
1.154781984689459,-1.216032030322084,1.154781984689459,-7.03948254935812e-06,1.154781984689459,104.4523400003021,1.154781984689459,-57.34335960366192,1.154781984689459,57.3447128629097,1.154781984689459,18.31203786489021,1.154781984689459,0.001353259247774674,1.154781984689459,-72.93885365810716
1.188502227437019,-1.251530041563465,1.188502227437019,-7.245039150975275e-06,1.188502227437019,104.4522241024419,1.188502227437019,-57.26439677149667,1.188502227437019,57.26575003074445,1.188502227437019,18.39096560001312,1.188502227437019,0.001353259247776603,1.188502227437019,-72.93885365809112
1.223207119049932,-1.288063599300065,1.223207119049932,-7.45659811372806e-06,1.223207119049932,104.4521013405749,1.223207119049932,-57.18851133606719,1.223207119049932,57.18986459531497,1.223207119049932,18.46681796081005,1.223207119049932,0.001353259247780459,1.223207119049932,-72.93885365808293
1.258925411794168,-1.325662851876888,1.258925411794168,-7.674334709726032e-06,1.258925411794168,104.4519713083945,1.258925411794168,-57.11563429589716,1.258925411794168,57.11698755514494,1.258925411794168,18.53966374761021,1.258925411794168,0.001353259247780459,1.258925411794168,-72.9388536580676
1.29568669751702,-1.364358819829993,1.29568669751702,-7.898429329116444e-06,1.29568669751702,104.451833575569,1.29568669751702,-57.04569417840609,1.29568669751702,57.04704743765387,1.29568669751702,18.60957428762462,1.29568669751702,0.001353259247778531,1.29568669751702,-72.93885365804292
1.333521432163325,-1.404183420621832,1.333521432163325,-8.129067629534405e-06,1.333521432163325,104.4516876863244,1.333521432163325,-56.97861723086895,1.333521432163325,56.97997049011673,1.333521432163325,18.67662308611743,1.333521432163325,0.001353259247780459,1.333521432163325,-72.93885365802382
1.372460961007563,-1.445169494032941,1.372460961007563,-8.366440689916168e-06,1.372460961007563,104.4515331579433,1.372460961007563,-56.91432876811338,1.372460961007563,56.91568202736116,1.372460961007563,18.74088548159215,1.372460961007563,0.001353259247782388,1.372460961007563,-72.93885365799957
1.412537544622755,-1.48735082822327,1.412537544622755,-8.610745168802409e-06,1.412537544622755,104.4513694791764,1.412537544622755,-56.85275080278507,1.412537544622755,56.85410406203285,1.412537544622755,18.80243830782907,1.412537544622755,0.001353259247782388,1.412537544622755,-72.93885365798724
1.453784385607663,-1.530762186476232,1.453784385607663,-8.862183467268344e-06,1.453784385607663,104.4511961085604,1.453784385607663,-56.79380648955441,1.453784385607663,56.79515974880219,1.453784385607663,18.86135956532672,1.453784385607663,0.001353259247786245,1.453784385607663,-72.93885365797391
1.496235656094435,-1.575439334638516,1.496235656094435,-9.120963896606489e-06,1.496235656094435,104.4510124726377,1.496235656094435,-56.73741534848722,1.496235656094435,56.738768607735,1.496235656094435,18.91772810439885,1.496235656094435,0.001353259247784316,1.496235656094435,-72.93885365794884
1.539926526059493,-1.621419069268079,1.539926526059493,-9.387300850908657e-06,1.539926526059493,104.4508179640706,1.539926526059493,-56.68349966246195,1.539926526059493,56.68485292170973,1.539926526059493,18.97162332186599,1.539926526059493,0.001353259247784316,1.539926526059493,-72.93885365791624
1.584893192461115,-1.66873924650305,1.584893192461115,-9.661414984688031e-06,1.584893192461115,104.450611939647,1.584893192461115,-56.63197767294977,1.584893192461115,56.63333093219756,1.584893192461115,19.02312487296528,1.584893192461115,0.001353259247788173,1.584893192461115,-72.93885365789319
1.63117290922784,-1.717438811663204,1.63117290922784,-9.943533395684815e-06,1.63117290922784,104.4503937181677,1.63117290922784,-56.58277197205575,1.63117290922784,56.58412523130354,1.63117290922784,19.07231239978998,1.63117290922784,0.001353259247790101,1.63117290922784,-72.9388536578646
1.678804018122562,-1.76755782959576,1.678804018122562,-1.023388981301429e-05,1.678804018122562,104.4501625782111,1.678804018122562,-56.53580106930162,1.678804018122562,56.53715432854941,1.678804018122562,19.11926527726755,1.678804018122562,0.001353259247792029,1.678804018122562,-72.93885365783683
