M0:b X,M0:b Y,M0:beff X,M0:beff Y,M0:betaeff X,M0:betaeff Y,M0:cbb X,M0:cbb Y,M0:cbd X,M0:cbd Y,M0:cbdbo X,M0:cbdbo Y,M0:cbg X,M0:cbg Y,M0:cbgbo X,M0:cbgbo Y,M0:cbs X,M0:cbs Y,M0:cbsbo X,M0:cbsbo Y,M0:cdb X,M0:cdb Y,M0:cdd X,M0:cdd Y,M0:cddbo X,M0:cddbo Y,M0:cdg X,M0:cdg Y,M0:cdgbo X,M0:cdgbo Y,M0:cds X,M0:cds Y,M0:cdsbo X,M0:cdsbo Y,M0:cgb X,M0:cgb Y,M0:cgd X,M0:cgd Y,M0:cgdbo X,M0:cgdbo Y,M0:cgg X,M0:cgg Y,M0:cggbo X,M0:cggbo Y,M0:cgs X,M0:cgs Y,M0:cgsbo X,M0:cgsbo Y,M0:cjd X,M0:cjd Y,M0:cjs X,M0:cjs Y,M0:covlgb X,M0:covlgb Y,M0:covlgd X,M0:covlgd Y,M0:covlgs X,M0:covlgs Y,M0:csb X,M0:csb Y,M0:csd X,M0:csd Y,M0:csg X,M0:csg Y,M0:css X,M0:css Y,M0:d X,M0:d Y,M0:dtemp X,M0:dtemp Y,M0:fug X,M0:fug Y,M0:g X,M0:g Y,M0:gbd X,M0:gbd Y,M0:gbs X,M0:gbs Y,M0:gds X,M0:gds Y,M0:gm X,M0:gm Y,M0:gmb X,M0:gmb Y,M0:gmbs X,M0:gmbs Y,M0:gmoverid X,M0:gmoverid Y,M0:ibe X,M0:ibe Y,M0:ibulk X,M0:ibulk Y,M0:id X,M0:id Y,M0:idb X,M0:idb Y,M0:ide X,M0:ide Y,M0:ids X,M0:ids Y,M0:igb X,M0:igb Y,M0:igbacc X,M0:igbacc Y,M0:igbinv X,M0:igbinv Y,M0:igcd X,M0:igcd Y,M0:igcs X,M0:igcs Y,M0:igd X,M0:igd Y,M0:igdt X,M0:igdt Y,M0:ige X,M0:ige Y,M0:igidl X,M0:igidl Y,M0:igisl X,M0:igisl Y,M0:igs X,M0:igs Y,M0:isb X,M0:isb Y,M0:ise X,M0:ise Y,M0:isub X,M0:isub Y,M0:pwr X,M0:pwr Y,M0:qb X,M0:qb Y,M0:qbi X,M0:qbi Y,M0:qd X,M0:qd Y,M0:qdi X,M0:qdi Y,M0:qg X,M0:qg Y,M0:qgdovl X,M0:qgdovl Y,M0:qgi X,M0:qgi Y,M0:qgsovl X,M0:qgsovl Y,M0:qjd X,M0:qjd Y,M0:qjs X,M0:qjs Y,M0:qs X,M0:qs Y,M0:qsi X,M0:qsi Y,M0:rdeff X,M0:rdeff Y,M0:region X,M0:region Y,M0:reversed X,M0:reversed Y,M0:rgate X,M0:rgate Y,M0:rgbd X,M0:rgbd Y,M0:ron X,M0:ron Y,M0:rout X,M0:rout Y,M0:rseff X,M0:rseff Y,M0:s X,M0:s Y,M0:self_gain X,M0:self_gain Y,M0:trise X,M0:trise Y,M0:ueff X,M0:ueff Y,M0:vbs X,M0:vbs Y,M0:vdb X,M0:vdb Y,M0:vds X,M0:vds Y,M0:vdsat X,M0:vdsat Y,M0:vdss X,M0:vdss Y,M0:vearly X,M0:vearly Y,M0:vgb X,M0:vgb Y,M0:vgd X,M0:vgd Y,M0:vgs X,M0:vgs Y,M0:vgt X,M0:vgt Y,M0:vsat_marg X,M0:vsat_marg Y,M0:vsb X,M0:vsb Y,M0:vth X,M0:vth Y,M1:b X,M1:b Y,M1:beff X,M1:beff Y,M1:betaeff X,M1:betaeff Y,M1:cbb X,M1:cbb Y,M1:cbd X,M1:cbd Y,M1:cbdbo X,M1:cbdbo Y,M1:cbg X,M1:cbg Y,M1:cbgbo X,M1:cbgbo Y,M1:cbs X,M1:cbs Y,M1:cbsbo X,M1:cbsbo Y,M1:cdb X,M1:cdb Y,M1:cdd X,M1:cdd Y,M1:cddbo X,M1:cddbo Y,M1:cdg X,M1:cdg Y,M1:cdgbo X,M1:cdgbo Y,M1:cds X,M1:cds Y,M1:cdsbo X,M1:cdsbo Y,M1:cgb X,M1:cgb Y,M1:cgd X,M1:cgd Y,M1:cgdbo X,M1:cgdbo Y,M1:cgg X,M1:cgg Y,M1:cggbo X,M1:cggbo Y,M1:cgs X,M1:cgs Y,M1:cgsbo X,M1:cgsbo Y,M1:cjd X,M1:cjd Y,M1:cjs X,M1:cjs Y,M1:covlgb X,M1:covlgb Y,M1:covlgd X,M1:covlgd Y,M1:covlgs X,M1:covlgs Y,M1:csb X,M1:csb Y,M1:csd X,M1:csd Y,M1:csg X,M1:csg Y,M1:css X,M1:css Y,M1:d X,M1:d Y,M1:dtemp X,M1:dtemp Y,M1:fug X,M1:fug Y,M1:g X,M1:g Y,M1:gbd X,M1:gbd Y,M1:gbs X,M1:gbs Y,M1:gds X,M1:gds Y,M1:gm X,M1:gm Y,M1:gmb X,M1:gmb Y,M1:gmbs X,M1:gmbs Y,M1:gmoverid X,M1:gmoverid Y,M1:ibe X,M1:ibe Y,M1:ibulk X,M1:ibulk Y,M1:id X,M1:id Y,M1:idb X,M1:idb Y,M1:ide X,M1:ide Y,M1:ids X,M1:ids Y,M1:igb X,M1:igb Y,M1:igbacc X,M1:igbacc Y,M1:igbinv X,M1:igbinv Y,M1:igcd X,M1:igcd Y,M1:igcs X,M1:igcs Y,M1:igd X,M1:igd Y,M1:igdt X,M1:igdt Y,M1:ige X,M1:ige Y,M1:igidl X,M1:igidl Y,M1:igisl X,M1:igisl Y,M1:igs X,M1:igs Y,M1:isb X,M1:isb Y,M1:ise X,M1:ise Y,M1:isub X,M1:isub Y,M1:pwr X,M1:pwr Y,M1:qb X,M1:qb Y,M1:qbi X,M1:qbi Y,M1:qd X,M1:qd Y,M1:qdi X,M1:qdi Y,M1:qg X,M1:qg Y,M1:qgdovl X,M1:qgdovl Y,M1:qgi X,M1:qgi Y,M1:qgsovl X,M1:qgsovl Y,M1:qjd X,M1:qjd Y,M1:qjs X,M1:qjs Y,M1:qs X,M1:qs Y,M1:qsi X,M1:qsi Y,M1:rdeff X,M1:rdeff Y,M1:region X,M1:region Y,M1:reversed X,M1:reversed Y,M1:rgate X,M1:rgate Y,M1:rgbd X,M1:rgbd Y,M1:ron X,M1:ron Y,M1:rout X,M1:rout Y,M1:rseff X,M1:rseff Y,M1:s X,M1:s Y,M1:self_gain X,M1:self_gain Y,M1:trise X,M1:trise Y,M1:ueff X,M1:ueff Y,M1:vbs X,M1:vbs Y,M1:vdb X,M1:vdb Y,M1:vds X,M1:vds Y,M1:vdsat X,M1:vdsat Y,M1:vdss X,M1:vdss Y,M1:vearly X,M1:vearly Y,M1:vgb X,M1:vgb Y,M1:vgd X,M1:vgd Y,M1:vgs X,M1:vgs Y,M1:vgt X,M1:vgt Y,M1:vsat_marg X,M1:vsat_marg Y,M1:vsb X,M1:vsb Y,M1:vth X,M1:vth Y,V0:p X,V0:p Y,V1:p X,V1:p Y,V2:p X,V2:p Y,V3:p X,V3:p Y,net1 X,net1 Y,net2 X,net2 Y,net3 X,net3 Y,net4 X,net4 Y
0,-2.022243079411836e-12,0,5.951610890420233e-11,0,0.002785679940000258,0,8.490206950892061e-16,0,5.000002510451883e-20,0,5.000002510451883e-20,0,-8.476561856621575e-16,0,-8.476561856621575e-16,0,-1.414509452153131e-18,0,-1.414509452153095e-18,0,-1.691208535270056e-22,0,7.340047057463705e-16,0,4.256408119486137e-23,0,-7.340053439003366e-16,0,-6.807180472206994e-22,0,8.072748195528437e-22,0,8.072748195528437e-22,0,-8.47859465278144e-16,0,-7.339241284507805e-16,0,8.053473150892164e-20,0,2.776135853912604e-15,0,8.523302382860354e-16,0,-1.19435226018368e-15,0,-4.551307739400358e-18,0,1.323988021740681e-15,0,1.8930533364e-15,0,0,0,7.340046631822894e-16,0,1.189800952444279e-15,0,-1.161060690208546e-18,0,-1.305773206946353e-19,0,-1.19447432435011e-15,0,1.195765962361013e-15,0,8.669805325045576e-12,0,0,0,7842.061726607672,0,0,0,1.006245849666914e-12,0,1.011131742088931e-12,0,3.960379735819132e-12,0,1.367888945507717e-10,0,3.268783216384015e-11,0,3.268783216384015e-11,0,29.43239599375644,0,-2.022243079411836e-12,0,-2.224307941183583e-14,0,4.669805397470788e-12,0,2.018543261409561e-12,0,8.669805397470787e-12,0,4.647562318058953e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,1.866062887764128e-27,0,0,0,0,0,-0,0,-6.647562318058953e-12,0,3.699818002272812e-15,0,9.339610794941576e-12,0,-1.109484184233152e-15,0,-1.109484184233152e-15,0,6.342323585437979e-16,0,6.342323585437979e-16,0,4.911773469553642e-16,0,-6.342324210416246e-16,0,4.911773469553642e-16,0,1.549637923000442e-17,0,-3.04920679762104e-15,0,0,0,-1.592552126600988e-17,0,-1.592552126600988e-17,0,29.43039352241809,0,0,0,0,0,0,0,0,0,430333121565.3923,0,252501039472.4607,0,29.43039352241809,0,-6.647562318058953e-12,0,34.53933806235867,0,0,0,0.04264905009469816,0,0,0,2,0,2,0,0.06002852250091792,0,0.06002852250091792,0,2.189134874885324,0,0,0,-2,0,0,0,-0.5397621258831879,0,1.939971477499082,0,-0,0,0.5397621258831879,0,-2.185273945770634e-12,0,2.511478654193445e-11,0,0.002496858401118412,0,1.571931618815161e-13,0,-5.155673006717551e-22,0,-5.155673006717551e-22,0,-1.571807462406374e-13,0,-1.571807462406374e-13,0,-1.241512531139444e-17,0,-1.241512531139298e-17,0,-2.124050435994236e-20,0,7.323577266735983e-15,0,4.555034387179344e-21,0,-7.323626410563432e-15,0,-5.369886183601723e-20,0,7.038433180878024e-20,0,7.038433180878024e-20,0,-1.570472864964621e-13,0,-7.323573702305212e-15,0,-9.906036161980432e-22,0,1.767444163163654e-13,0,1.575495378422459e-13,0,-1.237355611759808e-14,0,-5.022503551802269e-16,0,1.267890724705058e-14,0,1.824422457168e-14,0,0,0,7.323572711701595e-15,0,1.187130576241786e-14,0,-1.458541445497007e-16,0,-3.048863470309546e-21,0,-1.224004366516449e-14,0,1.238590085857767e-14,0,4.477574994804501e-12,0,0,0,8.051236129493049,0,0,0,1.062318315504547e-12,0,1.111056923080462e-12,0,1.213718130160906e-14,0,8.941041997739533e-12,0,3.339082983640572e-12,0,3.339082983640572e-12,0,30.58846873528815,0,-2.185273945770634e-12,0,-1.85273945770634e-13,0,4.775750110876034e-13,0,2.185016155505256e-12,0,4.477575011087603e-12,0,2.923010653169693e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,1.862053809871763e-26,0,0,0,0,0,-0,0,-2.292301065316969e-12,0,2.577902653597193e-16,0,9.551500221752067e-13,0,-2.02383317393142e-13,0,-2.02383317393142e-13,0,6.328084944224918e-15,0,6.328084944224918e-15,0,1.962415978319072e-13,0,-6.328089567549973e-15,0,1.962415978319072e-13,0,1.546159932649568e-16,0,-2.92816962496091e-14,0,0,0,-1.863653829901106e-16,0,-1.863653829901106e-16,0,2.949466277059948,0,0,0,0,0,0,0,0,0,6842260385986.667,0,82391452772269.88,0,2.949466277059948,0,-2.292301065316969e-12,0,736.6654394916382,0,0,0,0.04026495393853061,0,0,0,2,0,2,0,0.0386764127616115,0,0.0386764127616115,0,368.9139100603199,0,0,0,-2,0,0,0,-0.5971338449412689,0,1.961323587238389,0,-0,0,0.5971338449412689,0,0,0,-8.669805325045576e-12,0,0,0,-4.477574994804501e-12,0,0,0,0,0,2,0,2
0.02,-2.025208209954989e-12,0.02,9.178106441388978e-11,0.02,0.002785679935641153,0.02,8.407698252375652e-16,0.02,6.255727250761455e-20,0.02,6.255727250761455e-20,0.02,-8.387748696147355e-16,0.02,-8.387748696147355e-16,0.02,-2.057512895337314e-18,0.02,-2.05751289533728e-18,0.02,-2.070569824794983e-22,0.02,7.349884884394738e-16,0.02,5.305756723959028e-23,0.02,-7.349892747415497e-16,0.02,-8.393596431321545e-22,0.02,9.933590583720626e-22,0.02,9.933590583720626e-22,0.02,-8.393482360773903e-16,0.02,-7.348900392449292e-16,0.02,9.839613697730762e-20,0.02,2.780232582771122e-15,0.02,8.44537742119066e-16,0.02,-1.205994307448802e-15,0.02,-5.28790217865299e-18,0.02,1.323988021740681e-15,0.02,1.8930533364e-15,0.02,0,0.02,7.349884353819065e-16,0.02,1.200706405270149e-15,0.02,-1.421382103192396e-18,0.02,-1.610064670521618e-19,0.02,-1.206468438414837e-15,0.02,1.208050826985081e-15,0.02,1.239744968882064e-11,0.02,0,0.02,14102.64712773341,0.02,0,0.02,1.006245849666914e-12,0.02,1.011131742088931e-12,0.02,7.133126600739184e-12,0.02,2.463551447799464e-10,0.02,5.843593617171936e-11,0.02,5.843593617171936e-11,0.02,29.42523163024257,0.02,-2.025208209954989e-12,0.02,-2.520820995498941e-14,0.02,8.397449688820642e-12,0.02,2.018543261409561e-12,0.02,1.239744968882064e-11,0.02,8.372241478865652e-12,0.02,0,0.02,0,0.02,0,0.02,0,0.02,0,0.02,0,0.02,0,0.02,-0,0.02,8.025639784624805e-28,0.02,0,0.02,0,0.02,-0,0.02,-1.037224147886565e-11,0.02,6.664948545427452e-15,0.02,1.679489937764128e-11,0.02,-1.126348241765128e-15,0.02,-1.126348241765128e-15,0.02,6.30183739708113e-16,0.02,6.30183739708113e-16,0.02,5.254592681226936e-16,0.02,-6.30183817353596e-16,0.02,5.254592681226936e-16,0.02,2.876163421232999e-17,0.02,-3.04920679762104e-15,0.02,0,0.02,-2.929476606567873e-17,0.02,-2.929476606567873e-17,0.02,29.43039352241809,0.02,0,0.02,0,0.02,0,0.02,0,0.02,238884652938.9616,0.02,140190978791.3162,0.02,29.43039352241809,0.02,-1.037224147886565e-11,0.02,34.53676887697709,0.02,0,0.02,0.04264905002795982,0.02,0,0.02,2,0.02,2,0.02,0.06002856353826098,0.02,0.06002856353826098,0.02,1.738010606391864,0.02,0.02,0.02,-1.98,0.02,0.02,0.02,-0.5197621258831879,0.02,1.939971436461739,0.02,-0,0.02,0.5397621258831879,0.02,-2.185491422336123e-12,0.02,2.836756162650385e-11,0.02,0.002496858400199584,0.02,1.556352856740644e-13,0.02,-6.506648194517447e-22,0.02,-6.506648194517447e-22,0.02,-1.555659317565412e-13,0.02,-1.555659317565412e-13,0.02,-6.935326685846922e-17,0.02,-6.935326685846995e-17,0.02,-2.65045895577769e-20,0.02,7.333394096547785e-15,0.02,5.742525322139007e-21,0.02,-7.333455671375332e-15,0.02,-6.731735286768783e-20,0.02,8.807941710332573e-20,0.02,8.807941710332573e-20,0.02,-1.554532636719522e-13,0.02,-7.333389612970679e-15,0.02,-1.258948215331396e-21,0.02,1.753417402714514e-13,0.02,1.56028236387539e-13,0.02,-1.255508698652852e-14,0.02,-5.749714566385711e-16,0.02,1.267890724705058e-14,0.02,1.824422457168e-14,0.02,0,0.02,7.333388354022464e-15,0.02,1.198011552988994e-14,0.02,-1.819954975227035e-16,0.02,-3.832912287355866e-21,0.02,-1.244235284353489e-14,0.02,1.262435217396988e-14,0.02,4.724383001585688e-12,0.02,0,0.02,14.96017871906028,0.02,0,0.02,1.062318315504547e-12,0.02,1.111056923080462e-12,0.02,2.237632290716486e-14,0.02,1.648169840290396e-11,0.02,6.125097922319641e-12,0.02,6.125097922319641e-12,0.02,30.58444228402225,0.02,-2.185491422336122e-12,0.02,-1.854914223361225e-13,0.02,7.243830015856885e-13,0.02,2.185016155505256e-12,0.02,4.724383001585688e-12,0.02,5.38891579249566e-13,0.02,0,0.02,0,0.02,0,0.02,0,0.02,0,0.02,0,0.02,0,0.02,-0,0.02,8.008661884689734e-27,0.02,0,0.02,0,0.02,-0,0.02,-2.538891579249566e-12,0.02,4.752668308587884e-16,0.02,1.448766003171377e-12,0.02,-2.055107177156474e-13,0.02,-2.055107177156474e-13,0.02,6.287688568517878e-15,0.02,6.287688568517878e-15,0.02,1.995500253507723e-13,0.02,-6.287694397086627e-15,0.02,1.995500253507723e-13,0.02,2.869708191609284e-16,0.02,-2.92816962496091e-14,0.02,0,0.02,-3.269962036428036e-16,0.02,-3.269962036428036e-16,0.02,2.949466277059948,0.02,0,0.02,0,0.02,0,0.02,0,0.02,3711321677702.038,0.02,44690095157672.3,0.02,2.949466277059948,0.02,-2.538891579249566e-12,0.02,736.5686699858334,0.02,0,0.02,0.04026495392371336,0.02,0,0.02,2,0.02,2,0.02,0.03867641617185925,0.02,0.03867641617185925,0.02,211.1331259021539,0.02,0.02,0.02,-1.98,0.02,0.02,0.02,-0.5771338449412688,0.02,1.961323583828141,0.02,-0,0.02,0.5971338449412689,0.02,0,0.02,-1.239744968882064e-11,0.02,0,0.02,-4.724383001585688e-12,0.02,0.02,0.02,0.02,0.02,2,0.02,2
0.04,-2.030547749023561e-12,0.04,1.530264469502394e-10,0.04,0.002785679927791387,0.04,8.327939285501436e-16,0.04,7.830819187976611e-20,0.04,7.830819187976611e-20,0.04,-8.300276114981185e-16,0.04,-8.300276114981185e-16,0.04,-2.844625243904902e-18,0.04,-2.844625243904865e-18,0.04,-2.530824820295058e-22,0.04,7.359868400986575e-16,0.04,6.602774018522065e-23,0.04,-7.359878073769979e-16,0.04,-1.033306080599169e-21,0.04,1.220360822443454e-21,0.04,1.220360822443454e-21,0.04,-8.310565239872504e-16,0.04,-7.358669450468774e-16,0.04,1.198290240399809e-19,0.04,2.783800464299469e-15,0.04,8.371213683200861e-16,0.04,-1.216876995265341e-15,0.04,-6.184673356875685e-18,0.04,1.323988021740681e-15,0.04,1.8930533364e-15,0.04,0,0.04,7.359867740709173e-16,0.04,1.210692321908465e-15,0.04,-1.737151480411206e-18,0.04,-1.982032436599322e-19,0.04,-1.217785045424352e-15,0.04,1.219720400148424e-15,0.04,1.911010968275288e-11,0.04,0,0.04,25360.55180740243,0.04,0,0.04,1.006245849666914e-12,0.04,1.011131742088931e-12,0.04,1.284482478560604e-11,0.04,4.435848144256143e-10,0.04,1.044371502254297e-10,0.04,1.044371502254297e-10,0.04,29.41629315062679,0.04,-2.030547749023561e-12,0.04,-3.054774902356143e-14,0.04,1.511010968275289e-11,0.04,2.018543261409561e-12,0.04,1.911010968275288e-11,0.04,1.507956193372932e-11,0.04,0,0.04,0,0.04,0,0.04,0,0.04,0,0.04,0,0.04,0,0.04,-0,0.04,3.353925293242656e-28,0.04,0,0.04,0,0.04,-0,0.04,-1.707956193372932e-11,0.04,1.200448761399994e-14,0.04,3.022021936550577e-11,0.04,-1.14303607373054e-15,0.04,-1.14303607373054e-15,0.04,6.261152968439015e-16,0.04,6.261152968439015e-16,0.04,5.598179014825538e-16,0.04,-6.261153931511281e-16,0.04,5.598179014825538e-16,0.04,4.223589010439485e-17,0.04,-3.04920679762104e-15,0.04,0,0.04,-4.289712459591484e-17,0.04,-4.289712459591484e-17,0.04,29.43039352241809,0.04,0,0.04,0,0.04,0,0.04,0,0.04,132629847524.0508,0.04,77852365967.70114,0.04,29.43039352241809,0.04,-1.707956193372932e-11,0.04,34.53412731037773,0.04,0,0.04,0.04264904990777907,0.04,0,0.04,2,0.04,2,0.04,0.06002863743726267,0.04,0.06002863743726267,0.04,1.487767252704587,0.04,0.04,0.04,-1.96,0.04,0.04,0.04,-0.499762125883188,0.04,1.939971362562737,0.04,-0,0.04,0.5397621258831879,0.04,-2.18589228982917e-12,0.04,3.337208459470023e-11,0.04,0.002496858398505938,0.04,1.541267759341329e-13,0.04,-8.179354274545498e-22,0.04,-8.179354274545498e-22,0.04,-1.539889060228833e-13,0.04,-1.539889060228833e-13,0.04,-1.378690933141661e-16,0.04,-1.378690933141784e-16,0.04,-3.300212515698762e-20,0.04,7.343356563880543e-15,0.04,7.229571963048078e-21,0.04,-7.343433544120028e-15,0.04,-8.4209811449942e-20,0.04,1.099823646438815e-19,0.04,1.099823646438815e-19,0.04,-1.539001410786634e-13,0.04,-7.343350935805361e-15,0.04,-1.601496782834269e-21,0.04,1.739902956442171e-13,0.04,1.545671957364527e-13,0.04,-1.274680362974831e-14,0.04,-6.670530562925138e-16,0.04,1.267890724705058e-14,0.04,1.824422457168e-14,0.04,0,0.04,7.34334933430858e-15,0.04,1.207975057345578e-14,0.04,-2.266018533443638e-16,0.04,-4.810139752759259e-21,0.04,-1.265795607721371e-14,0.04,1.288456274069783e-14,0.04,5.179316179011498e-12,0.04,0,0.04,27.78838772233981,0.04,0,0.04,1.062318315504547e-12,0.04,1.111056923080462e-12,0.04,4.124979043638082e-14,0.04,3.037863418727987e-11,0.04,1.123415982073098e-11,0.04,1.123415982073098e-11,0.04,30.57972987974354,0.04,-2.18589228982917e-12,0.04,-1.858922898291697e-13,0.04,1.179316179011498e-12,0.04,2.185016155505256e-12,0.04,5.179316179011498e-12,0.04,9.934238891823279e-13,0.04,0,0.04,0,0.04,0,0.04,0,0.04,0,0.04,0,0.04,0,0.04,-0,0.04,3.346948151594425e-27,0.04,0,0.04,0,0.04,-0,0.04,-2.993423889182328e-12,0.04,8.761343239105972e-16,0.04,2.358632358022995e-12,0.04,-2.086062066640465e-13,0.04,-2.086062066640465e-13,0.04,6.247094128511069e-15,0.04,6.247094128511069e-15,0.04,2.028309119789493e-13,0.04,-6.247101466328335e-15,0.04,2.028309119789493e-13,0.04,4.214109633608074e-16,0.04,-2.92816962496091e-14,0.04,0,0.04,-4.71799443413798e-16,0.04,-4.71799443413798e-16,0.04,2.949466277059948,0.04,0,0.04,0,0.04,0,0.04,0,0.04,2013239284638.272,0.04,24242547402569.01,0.04,2.949466277059948,0.04,-2.993423889182328e-12,0.04,736.4554793104359,0.04,0,0.04,0.04026495389640121,0.04,0,0.04,2,0.04,2,0.04,0.03867642245785706,0.04,0.03867642245785706,0.04,125.5598179825788,0.04,0.04,0.04,-1.96,0.04,0.04,0.04,-0.5571338449412688,0.04,1.961323577542143,0.04,-0,0.04,0.5971338449412689,0.04,0,0.04,-1.911010968275288e-11,0.04,0,0.04,-5.179316179011498e-12,0.04,0.04,0.04,0.04,0.04,2,0.04,2
0.06,-2.040160627113942e-12,0.06,2.71059012167173e-10,0.06,0.002785679913659321,0.06,8.250897216796104e-16,0.06,9.804974994800666e-20,0.06,9.804974994800666e-20,0.06,-8.21375873072221e-16,0.06,-8.21375873072221e-16,0.06,-3.811898357337449e-18,0.06,-3.811898357337493e-18,0.06,-3.089456149848602e-22,0.06,7.370001241364892e-16,0.06,8.20239913764155e-23,0.06,-7.370013126224652e-16,0.06,-1.270509967326775e-21,0.06,1.49743159093522e-21,0.06,1.49743159093522e-21,0.06,-8.22969090740144e-16,0.06,-7.368544846629502e-16,0.06,1.455574495476249e-19,0.06,2.786822113213007e-15,0.06,8.300969824949392e-16,0.06,-1.226998537809913e-15,0.06,-7.273449204342849e-18,0.06,1.323988021740681e-15,0.06,1.8930533364e-15,0.06,0,0.06,7.370000421124979e-16,0.06,1.21972508860557e-15,0.06,-2.120321993851406e-18,0.06,-2.43689223487008e-19,0.06,-1.228444927518321e-15,0.06,1.230808938735659e-15,0.06,3.119505646737369e-11,0.06,0,0.06,45601.53201130199,0.06,0,0.06,1.006245849666914e-12,0.06,1.011131742088931e-12,0.06,2.312355066867088e-11,0.06,7.984882865504835e-10,0.06,1.865880839211697e-10,0.06,1.865880839211697e-10,0.06,29.40494749998811,0.06,-2.040160627113942e-12,0.06,-4.01606271139418e-14,0.06,2.71950564673737e-11,0.06,2.018543261409561e-12,0.06,3.119505646737369e-11,0.06,2.715489584025975e-11,0.06,0,0.06,0,0.06,0,0.06,0,0.06,0,0.06,0,0.06,0,0.06,-0,0.06,1.359860591075248e-28,0.06,0,0.06,0,0.06,-0,0.06,-2.915489584025975e-11,0.06,2.161736570438051e-14,0.06,5.439011293474739e-11,0.06,-1.159549984262725e-15,0.06,-1.159549984262725e-15,0.06,6.220267342309244e-16,0.06,6.220267342309244e-16,0.06,5.942424220594148e-16,0.06,-6.220268534965731e-16,0.06,5.942424220594148e-16,0.06,5.590035820483352e-17,0.06,-3.04920679762104e-15,0.06,0,0.06,-5.671917202761381e-17,0.06,-5.671917202761381e-17,0.06,29.43039352241809,0.06,0,0.06,0,0.06,0,0.06,0,0.06,73651543786.62013,0.06,43245953630.93859,0.06,29.43039352241809,0.06,-2.915489584025975e-11,0.06,34.53138741500982,0.06,0,0.06,0.04264904969141568,0.06,0,0.06,2,0.06,2,0.06,0.06002877047876264,0.06,0.06002877047876264,0.06,1.349059965502554,0.06,0.06,0.06,-1.94,0.06,0.06,0.06,-0.479762125883188,0.06,1.939971229521237,0.06,-0,0.06,0.5397621258831879,0.06,-2.186631105485432e-12,0.06,4.171584704527954e-11,0.06,0.002496858395384479,0.06,1.526664392757466e-13,0.06,-1.023852508485049e-21,0.06,-1.023852508485049e-21,0.06,-1.524452583650232e-13,0.06,-1.524452583650232e-13,0.06,-2.211798868709101e-16,0.06,-2.211798868709219e-16,0.06,-4.10008571673495e-20,0.06,7.353468360739371e-15,0.06,9.087691730026812e-21,0.06,-7.353564381518345e-15,0.06,-1.051084707039039e-19,0.06,1.370216361412266e-19,0.06,1.370216361412266e-19,0.06,-1.523848894643695e-13,0.06,-7.353461311641489e-15,0.06,-2.03859384825211e-21,0.06,1.726903608558905e-13,0.06,1.531670260728407e-13,0.06,-1.295201007987959e-14,0.06,-7.821345698773888e-16,0.06,1.267890724705058e-14,0.06,1.824422457168e-14,0.06,0,0.06,7.35345927304764e-15,0.06,1.216987551000221e-14,0.06,-2.815088105199914e-16,0.06,-6.025245373289653e-21,0.06,-1.289153810934899e-14,0.06,1.317305294511436e-14,0.06,6.017777237346212e-12,0.06,0,0.06,51.59746986022052,0.06,0,0.06,1.062318315504547e-12,0.06,1.111056923080462e-12,0.06,7.603435770832867e-14,0.06,5.598560444501935e-11,0.06,2.060151580537708e-11,0.06,2.060151580537708e-11,0.06,30.5740778799165,0.06,-2.186631105485432e-12,0.06,-1.866311054854321e-13,0.06,2.017777237346213e-12,0.06,2.185016155505256e-12,0.06,6.017777237346213e-12,0.06,1.83114613186078e-12,0.06,0,0.06,0,0.06,0,0.06,0,0.06,0,0.06,0,0.06,0,0.06,-0,0.06,1.357082745190019e-27,0.06,0,0.06,0,0.06,-0,0.06,-3.83114613186078e-12,0.06,1.61494998017507e-15,0.06,4.035554474692425e-12,0.06,-2.116704965821742e-13,0.06,-2.116704965821742e-13,0.06,6.206298608884556e-15,0.06,6.206298608884556e-15,0.06,2.060852835543758e-13,0.06,-6.206307832518175e-15,0.06,2.060852835543758e-13,0.06,5.57748960542491e-16,0.06,-2.92816962496091e-14,0.06,0,0.06,-6.210855810861672e-16,0.06,-6.210855810861672e-16,0.06,2.949466277059948,0.06,0,0.06,0,0.06,0,0.06,0,0.06,1092212120704.77,0.06,13151949068025.88,0.06,2.949466277059948,0.06,-3.83114613186078e-12,0.06,736.3198182035381,0.06,0,0.06,0.04026495384606378,0.06,0,0.06,2,0.06,2,0.06,0.03867643404321158,0.06,0.03867643404321158,0.06,79.14549972830291,0.06,0.06,0.06,-1.94,0.06,0.06,0.06,-0.5371338449412688,0.06,1.961323565956788,0.06,-0,0.06,0.5971338449412689,0.06,0,0.06,-3.119505646737369e-11,0.06,0,0.06,-6.017777237346212e-12,0.06,0.06,0.06,0.06,0.06,2,0.06,2
