spectrum_SAR_implementation.Vout X,spectrum_SAR_implementation.Vout Y
2167.974042905378,-96.32170647066501
2177.739691747294,-94.16626689644531
2187.50534058921,-94.05416113524744
2197.270989431127,-98.78519904646203
2207.036638273043,-96.13776521440272
2216.802287114959,-89.81350456411823
2226.567935956875,-89.08321067047328
2236.333584798791,-100.5715157976276
2246.099233640707,-91.08985691176458
2255.864882482623,-89.73979793287724
2265.630531324539,-99.74814485297337
2275.396180166455,-95.35906793260423
2285.161829008372,-97.03642433440854
2294.927477850288,-99.42354301062743
2304.693126692204,-98.49883521769306
2314.45877553412,-102.3402078003388
2324.224424376036,-98.79117478928308
2333.990073217952,-101.6923878246541
2343.755722059868,-101.9610149455833
2353.521370901784,-98.52202352912511
2363.287019743701,-90.52370247794698
2373.052668585617,-92.58155494816253
2382.818317427533,-99.37927512168299
2392.583966269449,-112.5609662009809
2402.349615111365,-99.77666770896087
2412.115263953281,-97.08306731253337
2421.880912795197,-86.65533354680356
2431.646561637113,-85.73445645125861
2441.412210479029,-89.75911820858266
2451.177859320946,-106.8665347862037
2460.943508162862,-92.44165873098011
2470.709157004778,-95.49041321966445
2480.474805846694,-100.8093479819122
2490.24045468861,-101.3163616813302
2500.006103530526,-114.5764642125751
2509.771752372442,-100.8949698547906
2519.537401214358,-99.65817494499146
2529.303050056275,-101.0652059439682
2539.068698898191,-95.75735089889966
2548.834347740107,-94.14451623300872
2558.599996582023,-97.31697606990457
2568.365645423939,-101.6103322155236
2578.131294265855,-95.5818129219213
2587.896943107771,-91.10334145607034
2597.662591949687,-91.44607795445731
2607.428240791603,-93.03111975059065
2617.19388963352,-89.79092501237895
2626.959538475436,-89.18875980514559
2636.725187317352,-89.09772410927187
2646.490836159268,-87.80876634284223
2656.256485001184,-91.71391080659683
2666.0221338431,-98.86489443242141
2675.787782685016,-93.69987167627143
2685.553431526932,-92.88965841195171
2695.319080368849,-99.43540068729872
2705.084729210765,-122.9409916568749
2714.850378052681,-108.3164035131944
2724.616026894597,-101.4961868337981
2734.381675736513,-119.1418199820277
2744.147324578429,-106.3309040116724
2753.912973420345,-92.18701495328233
2763.678622262261,-86.25496749224581
2773.444271104177,-86.8781489337656
2783.209919946094,-85.92301000003573
2792.97556878801,-85.31092896148758
2802.741217629926,-87.62637200960648
2812.506866471842,-92.73973174997208
2822.272515313758,-94.15252246394024
2832.038164155674,-88.3704870542266
2841.80381299759,-88.37779660360538
2851.569461839506,-94.3591002026092
2861.335110681423,-99.96386619454883
2871.100759523339,-93.42267180303104
2880.866408365255,-90.66979520040037
2890.632057207171,-90.00196177033001
2900.397706049087,-92.02490060456911
2910.163354891003,-94.66719745105848
2919.929003732919,-95.18623992630373
2929.694652574835,-100.075631903348
2939.460301416751,-96.71251591180246
2949.225950258668,-93.59692815557406
2958.991599100584,-95.63393600968581
2968.7572479425,-99.11546802164166
2978.522896784416,-92.86825405500302
2988.288545626332,-93.89804369927761
2998.054194468248,-98.11129388472486
3007.819843310164,-94.87520278859465
3017.58549215208,-93.69020069114198
3027.351140993997,-96.27826316816304
3037.116789835913,-97.8154470609138
3046.882438677829,-89.92662978256897
3056.648087519745,-94.34571718301284
3066.413736361661,-91.62410330644624
3076.179385203577,-90.76975022177258
3085.945034045493,-93.90979326083257
3095.710682887409,-98.2292393838143
3105.476331729325,-101.6624360145517
3115.241980571242,-107.6959962837066
3125.007629413158,-99.19562101380234
3134.773278255074,-96.3565154399494
3144.53892709699,-101.1484282443263
3154.304575938906,-99.246271761766
3164.070224780822,-92.34824764739288
3173.835873622738,-96.27164054042966
3183.601522464654,-92.66391553711622
3193.367171306571,-89.54140089799679
3203.132820148487,-93.53587005961228
3212.898468990403,-95.88528313417993
3222.664117832319,-90.77699523606793
3232.429766674235,-91.92191920707776
3242.195415516151,-87.70310428881537
3251.961064358067,-87.3396627887881
3261.726713199983,-91.49718316085969
3271.492362041899,-96.40687662958175
3281.258010883816,-98.56927783420582
3291.023659725732,-92.44231164532864
3300.789308567648,-86.44347298402364
3310.554957409564,-84.73001544140567
3320.32060625148,-89.08409633580504
3330.086255093396,-101.7485026513391
3339.851903935312,-92.51696420138985
3349.617552777228,-97.08827456124371
3359.383201619145,-92.5062212980088
3369.148850461061,-100.2928607182412
3378.914499302977,-99.64535610757665
3388.680148144893,-100.7721670024703
3398.445796986809,-101.3423321464913
3408.211445828725,-95.62005611976448
3417.977094670641,-102.793629230814
3427.742743512557,-98.51180414752216
3437.508392354473,-98.92469372603108
3447.27404119639,-103.511492944892
3457.039690038306,-95.63395082170702
3466.805338880222,-89.11605246306235
3476.570987722138,-86.45855785182171
3486.336636564054,-87.76615897353688
3496.10228540597,-93.03783697411818
3505.867934247886,-98.82020519111079
3515.633583089802,-114.7985927829554
3525.399231931719,-100.6353257720099
3535.164880773635,-95.43479631442764
3544.930529615551,-93.55033211969126
3554.696178457467,-102.5740189196253
3564.461827299383,-89.16267966173841
3574.227476141299,-91.00747958097278
3583.993124983215,-100.6569208730439
3593.758773825131,-104.0115940510803
3603.524422667047,-103.9287381675521
3613.290071508964,-101.2750422728288
3623.05572035088,-98.57402695321439
3632.821369192796,-93.02523275868833
3642.587018034712,-98.48980673978205
3652.352666876628,-103.1361113737205
3662.118315718544,-93.63770119886162
3671.88396456046,-92.67916011504337
3681.649613402376,-99.85746733463971
3691.415262244293,-103.0272452668833
3701.180911086209,-95.0623970463889
3710.946559928125,-93.33896856191751
3720.712208770041,-99.98398226253335
3730.477857611957,-114.9962294359844
3740.243506453873,-102.7419062057742
3750.009155295789,-91.67599081231934
3759.774804137705,-90.57369692097353
3769.540452979621,-90.96202885495784
3779.306101821538,-94.38836313268158
3789.071750663454,-96.69496766330001
3798.83739950537,-95.82079028120724
3808.603048347286,-98.32150568522556
3818.368697189202,-107.5462734291291
3828.134346031118,-94.5072142687318
3837.899994873034,-92.85019084680933
3847.66564371495,-96.86333934368163
3857.431292556867,-91.36775423715618
3867.196941398783,-91.73938768441772
3876.962590240699,-93.90036294046598
3886.728239082615,-90.38655990769861
3896.493887924531,-91.82202913705274
3906.259536766447,-91.08536737801219
3916.025185608363,-95.00247619492671
3925.790834450279,-92.2860387337528
3935.556483292195,-88.87718636471938
3945.322132134112,-89.07227089987899
3955.087780976028,-94.70459103064718
3964.853429817944,-94.80765309008225
3974.61907865986,-95.40269943964198
3984.384727501776,-102.6820942682362
3994.150376343692,-96.98347145168546
4003.916025185608,-98.32523942251424
4013.681674027524,-102.3342414805379
4023.447322869441,-91.60828711944686
4033.212971711357,-92.1068083491688
4042.978620553273,-92.3307939002527
4052.744269395189,-91.19128382479884
4062.509918237105,-91.02197721370879
4072.275567079021,-93.70799296249743
4082.041215920937,-95.57792554470822
4091.806864762853,-91.40977748765644
4101.572513604769,-92.47415927345119
4111.338162446686,-90.95828706017782
4121.103811288602,-93.71255640948922
4130.869460130518,-99.38089574233905
4140.635108972434,-91.83074865841904
4150.40075781435,-97.57783801910529
4160.166406656266,-109.5566909220825
4169.932055498182,-98.34054787177493
4179.697704340098,-92.52519547325817
4189.463353182015,-95.52130613084502
4199.229002023931,-102.6740752437282
4208.994650865847,-103.5452938474283
4218.760299707763,-98.04264091234958
4228.525948549679,-93.72694183665358
4238.291597391595,-93.04375495116938
4248.057246233511,-92.73290901138276
4257.822895075427,-101.3510202422076
4267.588543917343,-101.9840761669405
4277.35419275926,-97.17838283317599
4287.119841601176,-109.2254725059612
4296.885490443092,-102.085678791817
4306.651139285008,-97.50320243131799
4316.416788126924,-111.1420146772119
4326.18243696884,-99.08786395895751
4335.948085810756,-92.71788928844798
4345.713734652672,-92.43140876779003
4355.479383494589,-97.01554470972452
4365.245032336505,-93.86081186037526
4375.010681178421,-91.96655053431581
4384.776330020337,-88.89071685800312
4394.541978862253,-92.1865104113476
4404.307627704169,-101.3584821428842
4414.073276546085,-98.79070390998953
4423.838925388001,-92.88877735921889
4433.604574229917,-95.13230378567164
4443.370223071834,-111.2095584414831
4453.13587191375,-98.37632314939358
4462.901520755666,-95.93861915274096
4472.667169597582,-93.73713874553539
4482.432818439498,-92.94210264075888
4492.198467281414,-88.96545882744631
4501.96411612333,-87.00272673196808
4511.729764965246,-91.37309863195085
4521.495413807163,-98.23548964672747
4531.261062649079,-90.51908309526036
4541.026711490995,-91.06193915260528
4550.792360332911,-91.66627291553768
4560.558009174827,-92.6017490864878
4570.323658016743,-93.57484472065042
4580.089306858659,-90.63248009806793
4589.854955700575,-89.37394002910477
4599.620604542491,-92.50392144392828
4609.386253384408,-96.69636148366791
4619.151902226324,-91.04562494864686
4628.91755106824,-89.73770985109917
4638.683199910156,-100.882000734065
4648.448848752072,-101.823768024397
4658.214497593988,-98.40531604753409
4667.980146435904,-92.41931898069078
4677.74579527782,-94.54505813530386
4687.511444119737,-102.5439239579664
4697.277092961653,-104.6627226275056
4707.042741803569,-96.55063234685235
4716.808390645485,-106.507603433329
4726.574039487401,-95.26731399343956
4736.339688329317,-95.34913573580519
4746.105337171233,-98.22913002199242
4755.870986013149,-93.97127301726474
4765.636634855065,-89.88328895798145
4775.402283696982,-89.88630904972038
4785.167932538898,-96.81821540967933
4794.933581380814,-93.64375583921115
4804.69923022273,-85.38944623361756
4814.464879064646,-86.02698490027258
4824.230527906562,-99.74990985703198
4833.996176748478,-99.54397598922185
4843.761825590394,-102.4787698445651
4853.527474432311,-92.06339172537128
4863.293123274227,-92.87191670097485
4873.058772116143,-93.77316428244404
4882.824420958059,-89.96803832451079
4892.590069799975,-89.8796717157023
4902.355718641891,-92.85919990923402
4912.121367483807,-98.34153819235945
4921.887016325723,-98.08592719678239
4931.652665167639,-91.90600738595138
4941.418314009556,-98.03072081940675
4951.183962851472,-100.9792042696797
4960.949611693388,-98.19575112494915
4970.715260535304,-94.87187346694947
4980.48090937722,-99.55329438282975
4990.246558219136,-97.62653273508185
5000.012207061052,-101.4789003568771
