M0:b X,M0:b Y,M0:beff X,M0:beff Y,M0:betaeff X,M0:betaeff Y,M0:cbb X,M0:cbb Y,M0:cbd X,M0:cbd Y,M0:cbdbo X,M0:cbdbo Y,M0:cbg X,M0:cbg Y,M0:cbgbo X,M0:cbgbo Y,M0:cbs X,M0:cbs Y,M0:cbsbo X,M0:cbsbo Y,M0:cdb X,M0:cdb Y,M0:cdd X,M0:cdd Y,M0:cddbo X,M0:cddbo Y,M0:cdg X,M0:cdg Y,M0:cdgbo X,M0:cdgbo Y,M0:cds X,M0:cds Y,M0:cdsbo X,M0:cdsbo Y,M0:cgb X,M0:cgb Y,M0:cgd X,M0:cgd Y,M0:cgdbo X,M0:cgdbo Y,M0:cgg X,M0:cgg Y,M0:cggbo X,M0:cggbo Y,M0:cgs X,M0:cgs Y,M0:cgsbo X,M0:cgsbo Y,M0:cjd X,M0:cjd Y,M0:cjs X,M0:cjs Y,M0:covlgb X,M0:covlgb Y,M0:covlgd X,M0:covlgd Y,M0:covlgs X,M0:covlgs Y,M0:csb X,M0:csb Y,M0:csd X,M0:csd Y,M0:csg X,M0:csg Y,M0:css X,M0:css Y,M0:d X,M0:d Y,M0:dtemp X,M0:dtemp Y,M0:fug X,M0:fug Y,M0:g X,M0:g Y,M0:gbd X,M0:gbd Y,M0:gbs X,M0:gbs Y,M0:gds X,M0:gds Y,M0:gm X,M0:gm Y,M0:gmb X,M0:gmb Y,M0:gmbs X,M0:gmbs Y,M0:gmoverid X,M0:gmoverid Y,M0:ibe X,M0:ibe Y,M0:ibulk X,M0:ibulk Y,M0:id X,M0:id Y,M0:idb X,M0:idb Y,M0:ide X,M0:ide Y,M0:ids X,M0:ids Y,M0:igb X,M0:igb Y,M0:igbacc X,M0:igbacc Y,M0:igbinv X,M0:igbinv Y,M0:igcd X,M0:igcd Y,M0:igcs X,M0:igcs Y,M0:igd X,M0:igd Y,M0:igdt X,M0:igdt Y,M0:ige X,M0:ige Y,M0:igidl X,M0:igidl Y,M0:igisl X,M0:igisl Y,M0:igs X,M0:igs Y,M0:isb X,M0:isb Y,M0:ise X,M0:ise Y,M0:isub X,M0:isub Y,M0:pwr X,M0:pwr Y,M0:qb X,M0:qb Y,M0:qbi X,M0:qbi Y,M0:qd X,M0:qd Y,M0:qdi X,M0:qdi Y,M0:qg X,M0:qg Y,M0:qgdovl X,M0:qgdovl Y,M0:qgi X,M0:qgi Y,M0:qgsovl X,M0:qgsovl Y,M0:qjd X,M0:qjd Y,M0:qjs X,M0:qjs Y,M0:qs X,M0:qs Y,M0:qsi X,M0:qsi Y,M0:rdeff X,M0:rdeff Y,M0:region X,M0:region Y,M0:reversed X,M0:reversed Y,M0:rgate X,M0:rgate Y,M0:rgbd X,M0:rgbd Y,M0:ron X,M0:ron Y,M0:rout X,M0:rout Y,M0:rseff X,M0:rseff Y,M0:s X,M0:s Y,M0:self_gain X,M0:self_gain Y,M0:trise X,M0:trise Y,M0:ueff X,M0:ueff Y,M0:vbs X,M0:vbs Y,M0:vdb X,M0:vdb Y,M0:vds X,M0:vds Y,M0:vdsat X,M0:vdsat Y,M0:vdss X,M0:vdss Y,M0:vearly X,M0:vearly Y,M0:vgb X,M0:vgb Y,M0:vgd X,M0:vgd Y,M0:vgs X,M0:vgs Y,M0:vgt X,M0:vgt Y,M0:vsat_marg X,M0:vsat_marg Y,M0:vsb X,M0:vsb Y,M0:vth X,M0:vth Y,M1:b X,M1:b Y,M1:beff X,M1:beff Y,M1:betaeff X,M1:betaeff Y,M1:cbb X,M1:cbb Y,M1:cbd X,M1:cbd Y,M1:cbdbo X,M1:cbdbo Y,M1:cbg X,M1:cbg Y,M1:cbgbo X,M1:cbgbo Y,M1:cbs X,M1:cbs Y,M1:cbsbo X,M1:cbsbo Y,M1:cdb X,M1:cdb Y,M1:cdd X,M1:cdd Y,M1:cddbo X,M1:cddbo Y,M1:cdg X,M1:cdg Y,M1:cdgbo X,M1:cdgbo Y,M1:cds X,M1:cds Y,M1:cdsbo X,M1:cdsbo Y,M1:cgb X,M1:cgb Y,M1:cgd X,M1:cgd Y,M1:cgdbo X,M1:cgdbo Y,M1:cgg X,M1:cgg Y,M1:cggbo X,M1:cggbo Y,M1:cgs X,M1:cgs Y,M1:cgsbo X,M1:cgsbo Y,M1:cjd X,M1:cjd Y,M1:cjs X,M1:cjs Y,M1:covlgb X,M1:covlgb Y,M1:covlgd X,M1:covlgd Y,M1:covlgs X,M1:covlgs Y,M1:csb X,M1:csb Y,M1:csd X,M1:csd Y,M1:csg X,M1:csg Y,M1:css X,M1:css Y,M1:d X,M1:d Y,M1:dtemp X,M1:dtemp Y,M1:fug X,M1:fug Y,M1:g X,M1:g Y,M1:gbd X,M1:gbd Y,M1:gbs X,M1:gbs Y,M1:gds X,M1:gds Y,M1:gm X,M1:gm Y,M1:gmb X,M1:gmb Y,M1:gmbs X,M1:gmbs Y,M1:gmoverid X,M1:gmoverid Y,M1:ibe X,M1:ibe Y,M1:ibulk X,M1:ibulk Y,M1:id X,M1:id Y,M1:idb X,M1:idb Y,M1:ide X,M1:ide Y,M1:ids X,M1:ids Y,M1:igb X,M1:igb Y,M1:igbacc X,M1:igbacc Y,M1:igbinv X,M1:igbinv Y,M1:igcd X,M1:igcd Y,M1:igcs X,M1:igcs Y,M1:igd X,M1:igd Y,M1:igdt X,M1:igdt Y,M1:ige X,M1:ige Y,M1:igidl X,M1:igidl Y,M1:igisl X,M1:igisl Y,M1:igs X,M1:igs Y,M1:isb X,M1:isb Y,M1:ise X,M1:ise Y,M1:isub X,M1:isub Y,M1:pwr X,M1:pwr Y,M1:qb X,M1:qb Y,M1:qbi X,M1:qbi Y,M1:qd X,M1:qd Y,M1:qdi X,M1:qdi Y,M1:qg X,M1:qg Y,M1:qgdovl X,M1:qgdovl Y,M1:qgi X,M1:qgi Y,M1:qgsovl X,M1:qgsovl Y,M1:qjd X,M1:qjd Y,M1:qjs X,M1:qjs Y,M1:qs X,M1:qs Y,M1:qsi X,M1:qsi Y,M1:rdeff X,M1:rdeff Y,M1:region X,M1:region Y,M1:reversed X,M1:reversed Y,M1:rgate X,M1:rgate Y,M1:rgbd X,M1:rgbd Y,M1:ron X,M1:ron Y,M1:rout X,M1:rout Y,M1:rseff X,M1:rseff Y,M1:s X,M1:s Y,M1:self_gain X,M1:self_gain Y,M1:trise X,M1:trise Y,M1:ueff X,M1:ueff Y,M1:vbs X,M1:vbs Y,M1:vdb X,M1:vdb Y,M1:vds X,M1:vds Y,M1:vdsat X,M1:vdsat Y,M1:vdss X,M1:vdss Y,M1:vearly X,M1:vearly Y,M1:vgb X,M1:vgb Y,M1:vgd X,M1:vgd Y,M1:vgs X,M1:vgs Y,M1:vgt X,M1:vgt Y,M1:vsat_marg X,M1:vsat_marg Y,M1:vsb X,M1:vsb Y,M1:vth X,M1:vth Y,V0:p X,V0:p Y,V1:p X,V1:p Y,V2:p X,V2:p Y,V3:p X,V3:p Y,net1 X,net1 Y,net2 X,net2 Y,net3 X,net3 Y,net4 X,net4 Y
0,0,0,-0,0,0.002756622709717385,0,7.703996731962905e-16,0,-3.748345663589736e-16,0,-3.748345663589736e-16,0,-2.889128676368135e-16,0,-2.889128676368135e-16,0,-1.066522392005033e-16,0,-1.066522392005032e-16,0,-1.320311482661422e-16,0,3.130649166329119e-15,0,1.849341085973142e-15,0,-1.900480015439579e-15,0,-6.191719350836024e-16,0,-1.098138002623398e-15,0,-1.098138002623398e-15,0,-5.063373766640062e-16,0,-2.093399542985863e-15,0,-8.12091462629886e-16,0,4.089872898515972e-15,0,1.527256737804018e-15,0,-1.490135978866103e-15,0,-2.088278985101262e-16,0,1.8930533364e-15,0,1.8930533364e-15,0,0,0,1.281308080355977e-15,0,1.281308080355977e-15,0,-1.320311482661421e-16,0,-6.624150569842828e-16,0,-1.900480015439579e-15,0,2.694926220690004e-15,0,0,0,0,0,0,0,0,0,1.011131742088931e-12,0,1.011131742088931e-12,0,0.0001161568851999197,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,0,0,-0,0,-1.507397241927797e-15,0,-1.507397241927797e-15,0,-5.291333534016634e-16,0,-5.291333534016634e-16,0,2.565663948731124e-15,0,4.524337745593751e-16,0,2.565663948731124e-15,0,4.524337745593751e-16,0,0,0,0,0,-5.291333534016634e-16,0,-5.291333534016634e-16,0,29.43039352241809,0,3,0,0,0,0,0,0,0,1.797693134862316e+308,0,8609.046276326037,0,29.43039352241809,0,0,0,0,0,0,0,0.04220418087187305,0,0,0,0,0,0,0,0.1058573009598988,0,0.1058573009598988,0,-0,0,0.6,0,0.6,0,0.6,0,-0.004543171130724666,0,-0.1058573009598988,0,-0,0,0.6045431711307246,0,0,0,-0,0,0.0024860307206465,0,1.530082316120199e-13,0,-8.129278111983949e-14,0,-8.129278111983949e-14,0,-5.081858964775023e-14,0,-5.081858964775023e-14,0,-2.089686084443015e-14,0,-2.089686084443014e-14,0,-4.079188435250978e-14,0,3.704974742111288e-13,0,3.577131509455322e-13,0,-1.310197802194637e-13,0,-1.182354569538671e-13,0,-1.986858096391553e-13,0,-1.986858096391553e-13,0,-7.14244629070003e-14,0,-1.692754542002538e-13,0,-1.564911309346572e-13,0,3.128581500866777e-13,0,2.872895035554844e-13,0,-7.215823297942362e-14,0,-5.937390971382694e-14,0,1.824422457168e-14,0,1.824422457168e-14,0,0,0,1.278432326559666e-14,0,1.278432326559666e-14,0,-4.079188435250978e-14,0,-1.199292388910355e-13,0,-1.310197802194637e-13,0,2.91740903463009e-13,0,0,0,0,0,0,0,0,0,1.111056923080462e-12,0,1.111056923080462e-12,0,0.0001105228344104771,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,0,0,-0,0,-2.757923409362176e-13,0,-2.757923409362176e-13,0,-1.892033887538158e-14,0,-1.892033887538158e-14,0,3.136330186869808e-13,0,4.514183371601147e-15,0,3.136330186869808e-13,0,4.514183371601147e-15,0,0,0,0,0,-1.892033887538158e-14,0,-1.892033887538158e-14,0,2.949466277059948,0,1,0,0,0,0,0,0,0,1.797693134862316e+308,0,9047.904040227944,0,2.949466277059948,0,0,0,0,0,0,0,0.04009034409470951,0,0,0,0,0,0,0,0.07464309320728496,0,0.07464309320728496,0,-0,0,0.6,0,0.6,0,0.6,0,0.001592363267959973,0,-0.07464309320728496,0,-0,0,0.59840763673204,0,0,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0,0
0.04,-4.044827051599558e-14,0.04,1.343578840900494,0.04,0.002757305134267393,0.04,7.636372016325818e-16,0.04,-1.362411204328048e-16,0.04,-1.362411204328048e-16,0.04,-3.464141829652046e-16,0.04,-3.464141829652046e-16,0.04,-2.809818982345724e-16,0.04,-2.809818982345724e-16,0.04,-7.429697797233931e-17,0.04,1.994715785906671e-15,0.04,7.139570283154307e-16,0.04,-1.615585652410421e-15,0.04,-3.348268948191808e-16,0.04,-3.048331555239106e-16,0.04,-3.048331555239106e-16,0.04,-5.361761998715512e-16,0.04,-1.576377146105028e-15,0.04,-2.956183885137873e-16,0.04,3.966910277347004e-15,0.04,1.404843439399787e-15,0.04,-1.854356931370426e-15,0.04,-5.730488510144486e-16,0.04,1.863399467564581e-15,0.04,1.8930533364e-15,0.04,0,0.04,1.28075875759124e-15,0.04,1.281308080355977e-15,0.04,-1.531640237886913e-16,0.04,-2.820975193688387e-16,0.04,-2.004910441971379e-15,0.04,2.440171985128909e-15,0.04,3.801717769666872e-06,0.04,0,0.04,2053098670.024462,0.04,0,0.04,1.011279563301766e-12,0.04,1.011131742088931e-12,0.04,7.4515263084973e-05,0.04,5.117314018845731e-05,0.04,1.075082423940804e-05,0.04,1.075082423940804e-05,0.04,13.460577242139,0.04,-4.044827051662683e-14,0.04,-4.482705166268272e-16,0.04,3.801704731821698e-06,0.04,4.044827046892299e-14,0.04,3.801704811821699e-06,0.04,3.801704731373428e-06,0.04,0,0.04,0,0.04,0,0.04,0,0.04,0,0.04,0,0.04,0,0.04,-0,0.04,0,0.04,0,0.04,0,0.04,-0,0.04,-3.801704771373428e-06,0.04,4.770383879749848e-23,0.04,1.520681892728679e-07,0.04,-1.51735946770152e-15,0.04,-1.51735946770152e-15,0.04,-4.49139503329531e-16,0.04,-4.49139503329531e-16,0.04,2.514111823336631e-15,0.04,4.22474650349083e-16,0.04,2.514111823336631e-15,0.04,4.524337745593751e-16,0.04,-7.512111790763058e-17,0.04,0,0.04,-5.476128523055802e-16,0.04,-5.476128523055802e-16,0.04,29.43039352241809,0.04,3,0.04,0,0.04,0,0.04,0,0.04,10521.59565941602,0.04,13420.06937370209,0.04,29.43039352241809,0.04,-3.801717729218602e-06,0.04,0.6867470913992796,0.04,0,0.04,0.04221462886282894,0.04,0,0.04,0.04,0.04,0.04,0.04,0.1070035292312501,0.04,0.1070035292312501,0.04,0.05101914231298425,0.04,0.6,0.04,0.5599999999999999,0.04,0.6,0.04,-0.002378880444178444,0.04,-0.06700352923125011,0.04,-0,0.04,0.6023788804441784,0.04,-4.447242686672701e-14,0.04,2.066672939229278,0.04,0.002486084440709664,0.04,1.476056593945454e-13,0.04,-3.02751753256279e-14,0.04,-3.02751753256279e-14,0.04,-6.365594173046268e-14,0.04,-6.365594173046268e-14,0.04,-5.367454233845485e-14,0.04,-5.367454233845485e-14,0.04,-2.075802676355814e-14,0.04,1.464718173809765e-13,0.04,1.336929750140873e-13,0.04,-7.453117772206501e-14,0.04,-6.175233535517585e-14,0.04,-5.118261289535333e-14,0.04,-5.118261289535334e-14,0.04,-7.932918130627531e-14,0.04,-7.102758691523331e-14,0.04,-5.824874454834416e-14,0.04,2.881727514393513e-13,0.04,2.626095858068654e-13,0.04,-1.378159832178426e-13,0.04,-1.250316599522459e-13,0.04,1.79544021342953e-14,0.04,1.824422457168e-14,0.04,0,0.04,1.277884236688916e-14,0.04,1.278432326559666e-14,0.04,-4.751845132471198e-14,0.04,-4.516905514011528e-14,0.04,-1.499856319868235e-13,0.04,2.426731384516508e-13,0.04,3.186804536744307e-06,0.04,0,0.04,24875260.89957691,0.04,0,0.04,1.112540205712313e-12,0.04,1.111056923080462e-12,0.04,5.019627518840107e-05,0.04,4.504021199054938e-05,0.04,1.504547468955494e-05,0.04,1.504547468955494e-05,0.04,14.13334663770791,0.04,-4.447242686672701e-14,0.04,-4.472426866727009e-15,0.04,3.186804456744307e-06,0.04,4.44724268023911e-14,0.04,3.186804536744307e-06,0.04,3.18680445227188e-06,0.04,0,0.04,0,0.04,0,0.04,0,0.04,0,0.04,0,0.04,0,0.04,-0,0.04,0,0.04,0,0.04,0,0.04,-0,0.04,-3.186804492271881e-06,0.04,6.433591253434674e-23,0.04,1.274721782697723e-07,0.04,-2.779654683756674e-13,0.04,-2.779654683756674e-13,0.04,-9.048910562027357e-15,0.04,-9.048910562027357e-15,0.04,3.091514422722262e-13,0.04,4.215264528794715e-15,0.04,3.091514422722262e-13,0.04,4.514183371601147e-15,0.04,-7.238951631972027e-16,0.04,0,0.04,-2.213706333453151e-14,0.04,-2.213706333453151e-14,0.04,2.949466277059948,0.04,1,0.04,0,0.04,0,0.04,0,0.04,12551.75854027815,0.04,19921.79691115949,0.04,2.949466277059948,0.04,-3.18680449227188e-06,0.04,0.8972819561112952,0.04,0,0.04,0.04009121039768765,0.04,0,0.04,0.04,0.04,0.04,0.04,0.07471157930657915,0.04,0.07471157930657915,0.04,0.06348687277658178,0.04,0.6,0.04,0.5599999999999999,0.04,0.6,0.04,0.001756130698476244,0.04,-0.03471157930657915,0.04,-0,0.04,0.5982438693015237,0.04,0,0.04,-3.801717769666872e-06,0.04,0,0.04,-3.186804536744307e-06,0.04,0.6,0.04,0.6,0.04,0.04,0.04,0.04
0.08,-8.090200314973585e-14,0.08,114.7643309098155,0.08,0.002757944524821379,0.08,7.566233712433471e-16,0.08,-3.139603607098489e-17,0.08,-3.139603607098489e-17,0.08,-3.863972134004636e-16,0.08,-3.863972134004636e-16,0.08,-3.388301217718986e-16,0.08,-3.388301217718986e-16,0.08,-2.98913485998726e-17,0.08,1.49363968214454e-15,0.08,2.13565639706477e-16,0.08,-1.414343451947997e-15,0.08,-1.342694095099348e-16,0.08,-4.940488159666967e-17,0.08,-4.940488159666967e-17,0.08,-5.569926103489228e-16,0.08,-1.34869084201709e-15,0.08,-6.861679957902717e-17,0.08,3.881643256175273e-15,0.08,1.320261133381234e-15,0.08,-1.975959803809261e-15,0.08,-6.946517234532842e-16,0.08,1.835966706303379e-15,0.08,1.8930533364e-15,0.08,0,0.08,1.280074042438063e-15,0.08,1.281308080355977e-15,0.08,-1.697394122945517e-16,0.08,-1.13552804056465e-16,0.08,-2.080902590826812e-15,0.08,2.364194807177829e-15,0.08,6.041729779112579e-06,0.08,0,0.08,3665119396.102617,0.08,0,0.08,1.01140144982808e-12,0.08,1.011131742088931e-12,0.08,3.879795691383622e-05,0.08,8.938890436311795e-05,0.08,1.903567041322124e-05,0.08,1.903567041322124e-05,0.08,14.79532755056376,0.08,-8.090200315287046e-14,0.08,-9.020031528704602e-16,0.08,6.041698236890831e-06,0.08,8.09020029060335e-14,0.08,6.041698396890831e-06,0.08,6.041698235988828e-06,0.08,0,0.08,0,0.08,0,0.08,0,0.08,0,0.08,0,0.08,0,0.08,-0,0.08,0,0.08,0,0.08,0,0.08,-0,0.08,-6.041698315988828e-06,0.08,2.468369530387918e-22,0.08,4.833358589512664e-07,0.08,-1.520282932712655e-15,0.08,-1.520282932712655e-15,0.08,-4.026926050686252e-16,0.08,-4.026926050686252e-16,0.08,2.477821642543359e-15,0.08,3.925400876383385e-16,0.08,2.477821642543359e-15,0.08,4.524337745593751e-16,0.08,-1.491015437490235e-16,0.08,0,0.08,-5.548461047620794e-16,0.08,-5.548461047620794e-16,0.08,29.43039352241809,0.08,3,0.08,0,0.08,0,0.08,0,0.08,13241.31012096248,0.08,25774.55308331913,0.08,29.43039352241809,0.08,-6.041729698210577e-06,0.08,2.303959060566921,0.08,0,0.08,0.04222441799882244,0.08,0,0.08,0.08,0.08,0.08,0.08,0.1081029304906284,0.08,0.1081029304906284,0.08,0.1557220760440668,0.08,0.6,0.08,0.52,0.08,0.6,0.08,-0.0003244823316098655,0.08,-0.02810293049062837,0.08,-0,0.08,0.6003244823316098,0.08,-8.899952177247549e-14,0.08,2.384651933792137,0.08,0.002486131323349415,0.08,1.444431631089251e-13,0.08,-8.631883664892505e-15,0.08,-8.631883664892505e-15,0.08,-7.225688730545275e-14,0.08,-7.225688730545275e-14,0.08,-6.355439213857986e-14,0.08,-6.355439213857986e-14,0.08,-8.010934740617464e-15,0.08,5.137469690799592e-14,0.08,3.860268632496677e-14,0.08,-3.66518494747678e-14,0.08,-2.387983889173865e-14,0.08,-6.711912692610655e-15,0.08,-6.711912692610655e-15,0.08,-8.462229079927415e-14,0.08,-2.934681396449904e-14,0.08,-1.65748033814699e-14,0.08,2.716391708503629e-13,0.08,2.46082837001737e-13,0.08,-1.576700660865896e-13,0.08,-1.448857428209929e-13,0.08,1.768623443509224e-14,0.08,1.824422457168e-14,0.08,0,0.08,1.277201058302915e-14,0.08,1.278432326559666e-14,0.08,-5.18099375690335e-14,0.08,-1.339599927860437e-14,0.08,-1.627304340701423e-13,0.08,2.279363709177802e-13,0.08,4.300551598520524e-06,0.08,0,0.08,40974842.37814829,0.08,0,0.08,1.113758121913925e-12,0.08,1.111056923080462e-12,0.08,1.146276739801604e-05,0.08,6.993419112906777e-05,0.08,2.307690449158365e-05,0.08,2.307690449158365e-05,0.08,16.26167999038604,0.08,-8.899952177247549e-14,0.08,-8.999521772475487e-15,0.08,4.300551438520524e-06,0.08,8.89995214448976e-14,0.08,4.300551598520525e-06,0.08,4.300551429521002e-06,0.08,0,0.08,0,0.08,0,0.08,0,0.08,0,0.08,0,0.08,0,0.08,-0,0.08,0,0.08,0,0.08,0,0.08,-0,0.08,-4.300551509521002e-06,0.08,3.27577888296215e-22,0.08,3.440441150816419e-07,0.08,-2.786520299235157e-13,0.08,-2.786520299235157e-13,0.08,-5.706285649555849e-15,0.08,-5.706285649555849e-15,0.08,3.0753265966207e-13,0.08,3.916590749728159e-15,0.08,3.0753265966207e-13,0.08,4.514183371601147e-15,0.08,-1.436640626049589e-15,0.08,0,0.08,-2.317434408899846e-14,0.08,-2.317434408899846e-14,0.08,2.949466277059948,0.08,2,0.08,0,0.08,0,0.08,0,0.08,18602.26561897213,0.08,87238.96815467774,0.08,2.949466277059948,0.08,-4.300551509521002e-06,0.08,6.10098667283189,0.08,0,0.08,0.04009196643869071,0.08,0,0.08,0.08,0.08,0.08,0.08,0.07477145330089882,0.08,0.07477145330089882,0.08,0.3751756839508805,0.08,0.6,0.08,0.52,0.08,0.6,0.08,0.001899173230994422,0.08,0.00522854669910118,0.08,-0,0.08,0.5981008267690056,0.08,0,0.08,-6.041729779112579e-06,0.08,0,0.08,-4.300551598520524e-06,0.08,0.6,0.08,0.6,0.08,0.08,0.08,0.08
0.12,-1.213599222595041e-13,0.12,5.356480709268883,0.12,0.002758545000531297,0.12,7.544612781021513e-16,0.12,-3.122336796580786e-18,0.12,-3.122336796580786e-18,0.12,-3.99674144777943e-16,0.12,-3.99674144777943e-16,0.12,-3.516647965276275e-16,0.12,-3.516647965276275e-16,0.12,-1.353011987082999e-17,0.12,1.356012173312203e-15,0.12,7.680017418393294e-17,0.12,-1.34026622376895e-15,0.12,-6.105422464067988e-17,0.12,-2.21582967242307e-18,0.12,-2.21582967242307e-18,0.12,-5.640701874059015e-16,0.12,-1.286554508886289e-15,0.12,-7.342509758018984e-18,0.12,3.85391884744238e-15,0.12,1.293398767958133e-15,0.12,-2.00329415115019e-15,0.12,-7.219860707942129e-16,0.12,1.810472002304289e-15,0.12,1.8930533364e-15,0.12,0,0.12,1.27921199912827e-15,0.12,1.281308080355977e-15,0.12,-1.768609708254199e-16,0.12,-6.633532762933317e-17,0.12,-2.113978478895487e-15,0.12,2.357174777350241e-15,0.12,7.106584780975293e-06,0.12,0,0.12,4649394268.071049,0.12,0,0.12,1.011488719837749e-12,0.12,1.011131742088931e-12,0.12,1.738827996157267e-05,0.12,0.0001125845534597288,0.12,2.419138654822937e-05,0.12,2.419138654822937e-05,0.12,15.84240859601725,0.12,-1.213599222676834e-13,0.12,-1.359922267683439e-15,0.12,7.106530096034564e-06,0.12,1.213599215300379e-13,0.12,7.106530336034563e-06,0.12,7.106530094674641e-06,0.12,0,0.12,0,0.12,0,0.12,0,0.12,0,0.12,0,0.12,0,0.12,-0,0.12,0,0.12,0,0.12,0,0.12,-0,0.12,-7.106530214674641e-06,0.12,7.376455378711952e-22,0.12,8.527836115241475e-07,0.12,-1.520855013403048e-15,0.12,-1.520855013403048e-15,0.12,-3.675435871471463e-16,0.12,-3.675435871471463e-16,0.12,2.446654697868164e-15,0.12,3.626362978518053e-16,0.12,2.446654697868164e-15,0.12,4.524337745593751e-16,0.12,-2.220242733217755e-16,0.12,0,0.12,-5.58256097317969e-16,0.12,-5.58256097317969e-16,0.12,29.43039352241809,0.12,2,0.12,0,0.12,0,0.12,0,0.12,16885.87797438912,0.12,57510.00111626659,0.12,29.43039352241809,0.12,-7.106584659615371e-06,0.12,6.474737795143378,0.12,0,0.12,0.04223361134449911,0.12,0,0.12,0.12,0.12,0.12,0.12,0.1091583583532274,0.12,0.1091583583532274,0.12,0.4086965675581301,0.12,0.6,0.12,0.48,0.12,0.6,0.12,0.001628936040961593,0.12,0.01084164164677259,0.12,-0,0.12,0.5983710639590384,0.12,-1.335684211674942e-13,0.12,2.208023637498429,0.12,0.002486172218797183,0.12,1.43361916235723e-13,0.12,-2.96167800696595e-15,0.12,-2.96167800696595e-15,0.12,-7.524692192173484e-14,0.12,-7.524692192173484e-14,0.12,-6.515331630702217e-14,0.12,-6.515331630702217e-14,0.12,-3.582542972926551e-15,0.12,2.638988757157659e-14,0.12,1.362647807403991e-14,0.12,-2.341143052374211e-14,0.12,-1.064802102620544e-14,0.12,6.040859250920765e-16,0.12,6.040859250920765e-16,0.12,-8.645624952308092e-14,0.12,-1.842458272953619e-14,0.12,-5.661173231999511e-15,0.12,2.659046800030547e-13,0.12,2.403569472399213e-13,0.12,-1.610238477504375e-13,0.12,-1.482395244848409e-13,0.12,1.743697207341772e-14,0.12,1.824422457168e-14,0.12,0,0.12,1.276340949753668e-14,0.12,1.278432326559666e-14,0.12,-5.332312373971549e-14,0.12,-5.003626835074449e-15,0.12,-1.672463275575777e-13,0.12,2.255730781323676e-13,0.12,4.522843799250862e-06,0.12,0,0.12,45755545.05019737,0.12,0,0.12,1.114629243837169e-12,0.12,1.111056923080462e-12,0.12,2.386761092041194e-06,0.12,7.644508758935082e-05,0.12,2.514658348220156e-05,0.12,2.514658348220156e-05,0.12,16.90199690023021,0.12,-1.335684211674942e-13,0.12,-1.35684211674942e-14,0.12,4.522843559250862e-06,0.12,1.335684203681354e-13,0.12,4.522843799250861e-06,0.12,4.522843545682441e-06,0.12,0,0.12,0,0.12,0,0.12,0,0.12,0,0.12,0,0.12,0,0.12,-0,0.12,0,0.12,0,0.12,0,0.12,-0,0.12,-4.52284366568244e-06,0.12,7.993588310914816e-22,0.12,5.427412271101034e-07,0.12,-2.788600615496008e-13,0.12,-2.788600615496008e-13,0.12,-4.468000812866289e-15,0.12,-4.468000812866289e-15,0.12,3.068354813423489e-13,0.12,3.618224009239583e-15,0.12,3.068354813423489e-13,0.12,4.514183371601147e-15,0.12,-2.139045777778425e-15,0.12,0,0.12,-2.350741897988179e-14,0.12,-2.350741897988179e-14,0.12,2.949466277059948,0.12,2,0.12,0,0.12,0,0.12,0,0.12,26531.98121667361,0.12,418977.8370925197,0.12,2.949466277059948,0.12,-4.52284366568244e-06,0.12,32.02879745453443,0.12,0,0.12,0.04009262592876029,0.12,0,0.12,0.12,0.12,0.12,0.12,0.07482376087113619,0.12,0.07482376087113619,0.12,1.89497131251744,0.12,0.6,0.12,0.48,0.12,0.6,0.12,0.002024039265066002,0.12,0.0451762391288638,0.12,-0,0.12,0.597975960734934,0.12,0,0.12,-7.106584780975293e-06,0.12,0,0.12,-4.522843799250862e-06,0.12,0.6,0.12,0.6,0.12,0.12,0.12,0.12
