OffsetVoltage_lewis_alt X,
0.000300011159217851,11
0.000360011394358446,32
0.000360011880946906,47
0.000360011899871056,33
0.000420010743265891,19
0.000420011123922081,8
0.000420011817005962,46
0.000420012318000464,18
0.000480010804280291,52
0.000540010574626763,25
0.000540010827814721,31
0.000540011019357325,55
0.00054001155744475,53
0.00054001261204086,20
0.000540012724980258,14
0.0006000107251179589,50
0.000600010874899338,37
0.000660011444404926,39
0.00072001075408045,7
0.000720010907486223,16
0.000780010702500131,62
0.0007800107636096991,51
0.000780011260891073,34
0.000780013557719013,21
0.000840010586347565,41
0.000840010631858845,44
0.000840011109593464,38
0.000840011345953978,12
0.000900010984210821,2
0.000900011067356751,58
0.0009000114027892711,6
0.000900011499173655,5
0.00096001102459137,28
0.00102001102825513,24
0.00102001107162804,43
0.00102001164483219,27
0.00108001080422918,56
0.00108001084136566,9
0.00108001110163595,30
0.00108001285322962,4
0.00114001078006137,45
0.00114001147782821,22
0.0011400126022298,54
0.00120001071854269,40
0.00120001091035113,59
0.00120001145519126,29
0.00120001178959227,35
0.00126001072147695,3
0.00126001127335533,42
0.00126001143993594,13
0.00132001062392612,49
0.00132001167199423,48
0.00138001067415309,57
0.00138001085014642,36
0.00144001137456195,26
0.00150001072498176,15
0.00150001082748745,64
0.00150001125183253,65
0.00150001135925383,61
0.00150001320903119,63
0.00156001077729614,60
0.00156001097477024,17
0.00156001127189241,23
0.00156001189842715,10
0.00156001397432803,1
0.00162001070908707,19
0.001620010721411,35
0.00162001081066504,13
0.00162001135865715,22
0.00168001069339561,29
0.00174001102423644,9
0.00186001103579236,14
0.00186001120633833,30
0.00192001083263175,36
0.00192001108578789,3
0.00192001172188289,7
0.00192001321589022,2
0.00198001252451385,34
0.00204001137454485,33
0.00204001146750823,11
0.00210001086887395,38
0.00216001204273678,12
0.00222001073321239,4
0.00222001093705779,27
0.00228001057149896,6
0.00228001174530897,24
0.002340012581581,8
0.00240001058285598,21
0.00240001222012067,32
0.00246001084992216,18
0.00246001143298259,31
0.00246001168999171,37
0.00246001323096174,5
0.00252001086733578,23
0.00264001064233167,15
0.00264001089265234,1
0.0027600109105209,17
0.00276001185352738,25
0.0027600123752226,16
0.00282001069513806,26
0.00288001057106013,10
0.00288001097736686,28
0.0028800111171412,20
0.00294001067808848,15
0.00294001201705819,12
0.00306001107739787,21
0.00312001053854371,4
0.00312001165290439,17
0.00318001255888007,8
0.00330001104339617,2
0.00342001062602688,10
0.00342001072454875,24
0.00348001063384893,11
0.00348001067198685,18
0.00348001158759289,6
0.00354001112591998,19
0.00354001167405257,16
0.00360001086227043,7
0.00360001168324969,14
0.00366001256298156,9
0.00366001264774508,20
0.00372001068616892,22
0.00372001198047307,23
0.00384001059594964,5
0.00384001106454212,1
0.00396001118816796,13
0.004020011286631,3
0.0042600119557112,9
0.0043200115480311,1
0.0044400107989025,3
0.00444001084287353,10
0.00444001099862603,6
0.00492001203680771,2
0.00522001258864863,8
0.00540001058350268,4
0.00546001154680151,5
0.00552001169872623,7
