Full Swing Tran Plot X,Full Swing Tran Plot Y,out SR+ Plot X,out SR+ Plot Y,in SR+ Plot X,in SR+ Plot Y
1.088930418821594e-08,0.5999639634825005,1.088930418821594e-08,0.2908126705300835,1.088930418821594e-08,1.2
1.339613925958633e-08,0.5999645816289697,1.339613925958633e-08,0.2898479405225791,1.339613925958633e-08,1.2
1.645697195111697e-08,0.5999653307607971,1.645697195111697e-08,0.2886992412446936,1.645697195111697e-08,1.2
2.020865052161595e-08,0.5999662407804912,2.020865052161595e-08,0.2873363172116172,2.020865052161595e-08,1.2
2.480891104780124e-08,0.5999673447303849,2.480891104780124e-08,0.2857278835200955,2.480891104780124e-08,1.2
3.046153797908546e-08,0.5999686839902429,3.046153797908546e-08,0.2838336221854237,3.046153797908546e-08,1.2
3.740079542713871e-08,0.5999703033585068,3.740079542713871e-08,0.2816099649836567,3.740079542713871e-08,1.2
4.591927397144809e-08,0.5999722561203993,4.591927397144809e-08,0.2790008776874324,4.591927397144809e-08,1.2
5.63765694930889e-08,0.5999746039294849,5.63765694930889e-08,0.2759359839531948,5.63765694930889e-08,1.2
6.921473334031212e-08,0.5999774176097971,6.921473334031212e-08,0.2723274072220199,6.921473334031212e-08,1.2
8.497456993109554e-08,0.5999807773302542,8.497456993109554e-08,0.2680680734241154,8.497456993109554e-08,1.2
1.043158916769481e-07,0.5999847726182,1.043158916769481e-07,0.2630316345399794,1.043158916769481e-07,1.2
1.280439975907877e-07,0.5999895021408802,1.280439975907877e-07,0.2570749621778252,1.280439975907877e-07,1.2
1.571472017576384e-07,0.5999950729682348,1.571472017576384e-07,0.2500440038653569,1.571472017576384e-07,1.2
1.928562791052696e-07,0.600001598593643,1.928562791052696e-07,0.2417830776048973,1.928562791052696e-07,1.2
2.367481737459866e-07,0.6000091937350481,2.367481737459866e-07,0.2321466717721769,2.367481737459866e-07,1.2
2.909379033076883e-07,0.6000179606183622,2.909379033076883e-07,0.2210123505595938,2.909379033076883e-07,1.2
3.584524661763455e-07,0.6000279534508447,3.584524661763455e-07,0.2082942661130028,3.584524661763455e-07,1.2
4.440178693757384e-07,0.6000390856811122,4.440178693757384e-07,0.1939608169365612,4.440178693757384e-07,1.2
5.486929283088681e-07,0.6000502087504159,5.486929283088681e-07,0.1790115741754232,5.486929283088681e-07,1.2
6.762304008941905e-07,0.6000597275136145,6.762304008941905e-07,0.1643720971227157,6.762304008941905e-07,1.2
8.312652754379836e-07,0.600064862007329,8.312652754379836e-07,0.1513585406436334,8.312652754379836e-07,1.2
9.897212204640855e-07,0.6000624547775363,9.897212204640855e-07,0.1428780514821948,9.897212204640855e-07,1.2
1.14812962032988e-06,0.6000521886955966,1.14812962032988e-06,0.1387031030442046,1.14812962032988e-06,1.2
1.313353422318495e-06,0.6000332609669011,1.313353422318495e-06,0.1384373438454447,1.313353422318495e-06,1.2
1.492468838818511e-06,0.600003770964353,1.492468838818511e-06,0.142441764611368,1.492468838818511e-06,1.2
1.694378054303457e-06,0.5999603827939578,1.694378054303457e-06,0.1519503927635147,1.694378054303457e-06,1.2
1.927438856710156e-06,0.5998987973504902,1.927438856710156e-06,0.1692097891439903,1.927438856710156e-06,1.2
