transient X,transient Y
0.00213925000643815,0.4791722526685633
0.002166740726785565,0.4685922977442047
0.002195632779777815,0.4601395849321956
0.002226676756687637,0.4544113740885668
0.002261331057170865,0.4523731866348198
0.002303585752162819,0.4562107964867217
0.002353585752162819,0.4693128721912967
0.002396708239914564,0.4871574398688402
0.002428665429659578,0.5035292426239923
0.002456122773635418,0.5191665449463372
0.002482492275874349,0.5350823972302292
0.002508450264782225,0.5511811575037707
0.002534071443444795,0.5670747992433717
0.002559543220143476,0.5824719752886885
0.002585116692621524,0.597128165532435
0.002611032575921139,0.6107743072059167
0.002637544120479373,0.6231046355047467
0.002664969692386544,0.6337678451390948
0.002693761460628391,0.6423362963147755
0.002724644659651928,0.6482307627863682
0.002759008280681488,0.6505277653837788
0.002800534512322962,0.6471948372851817
0.002850534512322962,0.6346783050341193
0.00289484911125008,0.6167282350918412
0.002927295772685364,0.6002693696050114
0.00295484006750231,0.5846712119882848
0.002981226659953044,0.5687971607504883
0.003007208989884158,0.5527034252891118
0.003032849471386436,0.5367866248953784
0.003058326711389933,0.5213451689730714
0.003083893308190557,0.5066236797056793
0.003109791289127166,0.4928909274147418
0.003136272117924015,0.4804539326395094
0.003163649720082747,0.4696639448412122
0.003192367877531549,0.4609486014238441
0.003223133740127258,0.4548818343113518
0.003257287585378772,0.4523696963636384
0.003298303504394815,0.4553562155331296
0.003348303504394815,0.4675194591442391
0.003393569858071559,0.4856783556444395
0.003426391369979137,0.5022898246298543
0.00345399366171996,0.5179133316592225
0.003480387953737075,0.5337904063406649
0.00350638621073602,0.5498954514411563
0.003532040073096675,0.5658242407715774
0.003557521078263752,0.5812737021491806
0.003583083060929005,0.5960011330945192
0.003608969183540028,0.6097409622594115
0.003635429769019857,0.6221899684551723
0.003662775823348514,0.6330008259039237
0.003691445698980701,0.6417535659895585
0.003722134936461416,0.6478849274885102
0.003756152881726353,0.6505115208202742
0.00379684488698006,0.6477584925378632
0.00384684488698006,0.6358993588404285
0.003892775660350946,0.6176958412166728
0.003925850450947193,0.6010531065141109
0.003953487438988993,0.5854647284071219
0.003979884188411538,0.5696198847776499
0.004005891863868375,0.5535236616683576
0.004031554069579184,0.5375851751701127
0.004057037386965106,0.5221114538728636
0.004082596533140557,0.5073457179817379
0.00410847549905274,0.493554260838204
0.004134923938343635,0.4810424254211285
0.004162251102737309,0.4701590325502105
0.004190892127932993,0.4613268248806988
0.00422153571822197,0.4551097279282472
0.00425547312697972,0.4523889380588751
0.004295975647015678,0.4550131203797632
0.004345975647015677,0.4667583429205867
0.004392319911257047,0.4850959483959641
0.004425548846888567,0.5018326714005547
0.004453205096947756,0.5174505096983449
0.004479602228793103,0.5333087712381341
0.004505615103399513,0.5494152072756373
0.004531282109649774,0.5653570227587256
0.004556766736958548,0.5808254594377128
0.004582324259597685,0.5955787401329868
0.004608199196726693,0.6093528420491983
0.004634640832399406,0.6218454795070025
0.004661957432903427,0.6327107404070162
0.004690582346637995,0.6415314379665124
0.004721200494914237,0.6477500629325864
0.004755093157170679,0.6504974231410986
0.004795491202357541,0.6479524130006914
0.004845491202357541,0.6363360591988118
0.00489207197718821,0.6180218854520239
0.004925387885812497,0.6013033202113129
0.004953054366749677,0.5857183703819503
0.004979451336042573,0.5698848980172208
0.005005466965634956,0.5537882402864681
0.005031136587654224,0.5378427384406844
0.005056621920536707,0.5223588031123965
0.005082178560024648,0.5075790827801984
0.005108051331306505,0.4937689568623447
0.005134489322071956,0.4812332323041314
0.005161800269322897,0.4703199743817454
0.005190416568508405,0.4614503741233839
0.005221021128931921,0.4551851963969871
0.005254889936114215,0.4523978707261314
0.005295232522528718,0.4549079421538388
0.005345232522528717,0.4665191897804993
0.005391941433521711,0.4849203426488093
0.00542530409977361,0.5017000526486683
0.005452975887638668,0.5173161183144115
0.005479372655536266,0.5331681409209227
0.00550538971290652,0.5492748590162039
0.005531060713475191,0.5652205050638192
0.005556546415525051,0.5806944279867916
0.005582102589817585,0.5954551684330669
0.00560797422845304,0.6092392007383235
0.005634410317113297,0.6217445111242579
0.005661718316106638,0.6326255908635869
0.005690330124896159,0.6414660583862083
0.005720927607063079,0.6477100664263769
0.005754783999581985,0.6504924991882292
0.005795097790583212,0.6480074821766542
0.005845097790583211,0.6364618412801319
0.005891873960384869,0.6181134375882453
0.00592526106801228,0.6013718893534108
0.005952935575631644,0.5857879239736852
0.00597933220633934,0.5699578248036844
0.006005349995186046,0.5538610853684426
0.006031021708638453,0.5379136416906564
0.006056507600811526,0.5224269117922924
0.006082063534575974,0.5076433708123355
0.00610793458994649,0.4938281317485818
0.006134369700263547,0.481285854443992
0.006161676183370985,0.4703643992051894
0.006190285683981963,0.4614845321026064
0.006220879528979375,0.4552061531287379
0.006254729545463635,0.452400573967518
0.006295028565289433,0.4548794559270471
0.006345028565289432,0.4664538888412726
0.006391839432682076,0.4848730868493195
0.00642523912180547,0.5016648676336135
0.006452915014841081,0.5172804489793754
0.0064793115663587,0.5331307389783291
0.006505329727762406,0.5492375213436816
0.006531001806113708,0.5651841904814806
0.006556487795389078,0.5806595688118581
0.006582043606041766,0.5954222863750069
0.006607914363519824,0.6092089542385589
0.006634348974481417,0.6217176308611778
0.006661654684013881,0.6326029139866995
0.006690263006898769,0.6414486357678175
0.006720854996393417,0.6476993898901769
0.006754701760999217,0.6504911400515483
0.006794993251975205,0.6480220300266307
0.006844993251975205,0.6364951908559543
0.006891821856174413,0.6181375260027283
0.006925227969550576,0.6013897961550456
0.006952904566155471,0.585806091625371
0.006979301074987721,0.5699768940615474
0.007005319425579696,0.5538801362013641
0.007030991689710722,0.5379321839569142
0.007056477728366405,0.5224447249600729
0.007082033476340641,0.5076601877039251
0.007107904082326909,0.4938436143226115
0.00713433843942742,0.4812996262492825
0.007161643755730659,0.4703760304618756
0.007190251479988707,0.4614934821219659
0.007220842526434729,0.4552116555464528
0.007254687638515017,0.4524013103449717
0.007294975304727922,0.4548720567288616
0.007344975304727922,0.4664368728892819
0.007391812932846581,0.4848608272402073
0.007425222312810576,0.5016557799018562
0.00745289926616772,0.5172712349028379
0.007479295752711564,0.5331210710011655
0.007505314199230994,0.5492278692264543
0.007530986557686309,0.56517480350997
0.007556472621398529,0.5806505582767471
0.00758202833754976,0.5954137870701274
0.007607898866665372,0.6092011366851561
0.007634333094972325,0.6217106842719381
0.007661638211785271,0.6325970550731324
0.007690245632363333,0.6414441365300194
0.007720836200428443,0.6476966363880261
0.007754680474288417,0.6504907974332441
0.007794966200757709,0.6480258012671111
0.007844966200757709,0.6365038281783559
0.007891808408841841,0.6181437553530961
0.007925219446235813,0.6013944207570862
0.007952896580347877,0.5858107836856208
0.007979293055432242,0.5699818197957531
0.008005311550554386,0.5538850573951539
0.00803098395683261,0.5379369740630472
0.008056470033244788,0.5224493273305634
0.0080820257332616,0.5076645335794563
0.008107896223414984,0.4938476166017382
0.008134330386448101,0.4813031879381914
0.00816163540215992,0.470379040845486
0.008190242668836775,0.4614958019242498
0.008220832994470035,0.4552130873789116
0.008254676843555195,0.4524015146939218
0.008294961587124568,0.4548701663181638
0.008344961587124567,0.4664325054135121
0.00839180611683938,0.4848576877726823
0.008425217994277543,0.5016534587033653
0.008452895219936455,0.5172688811690358
0.008479291689174039,0.5331186002612568
0.008505310208911841,0.5492254025057228
0.008530982639419066,0.5651724049389564
0.008556468722264577,0.5806482564103828
0.008582024414107057,0.5954116165275674
0.008607894884523586,0.6091991412890608
0.008634329014492738,0.6217089126476685
0.008661633978993249,0.6325955629082746
0.008690241167714422,0.6414429937174362
0.008720831370550129,0.6476959421247743
0.008754675004480185,0.6504907226095893
0.008794959250216228,0.6480267833031873
0.008844959250216227,0.6365060605652773
0.008891804956051835,0.6181453682794029
0.008925217259018311,0.6013956210239499
0.008952894531033739,0.585812001288519
0.008979290997299653,0.5699830974685451
0.009005309529502032,0.5538863339209816
0.009030981972280186,0.5379382169451447
0.009056468058383643,0.5224505220408729
0.009082023746086172,0.5076656624753645
0.009107894206507624,0.4938486573274574
0.009134328319732998,0.4813041155993675
0.009161633258299988,0.4703798270275524
0.009190240407544382,0.4614964108835526
0.009220830548195714,0.4552134684595791
0.009254674073172878,0.4524015807715971
0.009294958066815148,0.4548696948643323
0.009344958066815148,0.4664313982644016
0.009391804368275393,0.4848568959604315
0.009425216886734695,0.5016528769673407
0.009452894182221273,0.5172682910813843
0.009479290646979738,0.5331179801367127
0.009505309185493168,0.5492247834043296
0.009530981634484882,0.5651718033127635
0.009556467722237939,0.5806476795795696
0.009582023407844135,0.5954110733693925
0.009607893863204715,0.6091986430429361
0.009634327967952057,0.6217084717848295
0.009661632893387968,0.6325951937113794
0.009690240022643935,0.6414427141126836
0.009720830131809273,0.6476957775544093
0.009754673601620344,0.6504907169027169
0.009794957467621169,0.6480270486382074
0.009844957467621169,0.6365066465860801
0.009891804070676058,0.6181457953875258
0.009925216698248069,0.6013959422832474
0.00995289400561792,0.5858123270002051
0.009979290469612469,0.5699834385935184
0.01,0.5571809910142405
