Full Swing Tran Plot X,Full Swing Tran Plot Y,out SR+ Plot X,out SR+ Plot Y,in SR+ Plot X,in SR+ Plot Y
5.249491066697307e-06,0.5978589164686069,5.249491066697307e-06,0.06547834994656468,5.249491066697307e-06,1.2
6.213971497989261e-06,0.5964899081375153,6.213971497989261e-06,0.07491562063301273,6.213971497989261e-06,1.2
7.36720756387209e-06,0.5944558174391725,7.36720756387209e-06,0.08835109642393403,7.36720756387209e-06,1.2
8.335341047479868e-06,0.5924324976012799,8.335341047479868e-06,0.101877666048625,8.335341047479868e-06,1.2
9.132323708470937e-06,0.5905648719522028,9.132323708470937e-06,0.1149924960865083,9.132323708470937e-06,1.2
9.844503465922096e-06,0.5887535142814343,9.844503465922096e-06,0.1286475052137855,9.844503465922096e-06,1.2
1.050054421149142e-05,0.586976946200195,1.050054421149142e-05,0.1432785657541177,1.050054421149142e-05,1.2
1.110642715342278e-05,0.5852529673603425,1.110642715342278e-05,0.1589885784877254,1.110642715342278e-05,1.2
1.165970303401968e-05,0.5836155198809371,1.165970303401968e-05,0.1756000903123419,1.165970303401968e-05,1.2
1.21641565912299e-05,0.5820750632974599,1.21641565912299e-05,0.1929740607065855,1.21641565912299e-05,1.2
1.262534827402135e-05,0.5806308914506221,1.262534827402135e-05,0.210951578285294,1.262534827402135e-05,1.2
1.305029364422463e-05,0.5792728632311661,1.305029364422463e-05,0.2293159274680737,1.305029364422463e-05,1.2
1.349521903003456e-05,0.57782581657871,1.349521903003456e-05,0.2490339040128506,1.349521903003456e-05,1.2
1.370755865424956e-05,0.5771266482503035,1.370755865424956e-05,0.258878640161748,1.370755865424956e-05,1.2
1.390515890226355e-05,0.5764713887377322,1.390515890226355e-05,0.2682440855116695,1.390515890226355e-05,1.2
1.4124028123893e-05,0.5757407757373217,1.4124028123893e-05,0.2787996821492542,1.4124028123893e-05,1.2
1.433765749015103e-05,0.5750230804628169,1.433765749015103e-05,0.2892534919430454,1.433765749015103e-05,1.2
1.464679795836605e-05,0.5739771706851786,1.464679795836605e-05,0.3046345622689102,1.464679795836605e-05,1.2
1.489457586224826e-05,0.5731330582111038,1.489457586224826e-05,0.3171880128824198,1.489457586224826e-05,1.2
1.51052685629383e-05,0.572411546386859,1.51052685629383e-05,0.3280179351816354,1.51052685629383e-05,1.2
1.535835663212713e-05,0.5715407526434932,1.535835663212713e-05,0.3412036112617616,1.535835663212713e-05,1.2
1.570964671931536e-05,0.5703255702882714,1.570964671931536e-05,0.3597916307139627,1.570964671931536e-05,1.2
1.619382968855178e-05,0.5686404021110101,1.619382968855178e-05,0.3858694583467376,1.619382968855178e-05,1.2
1.688388478616727e-05,0.5662235627816036,1.688388478616727e-05,0.423737600025541,1.688388478616727e-05,1.2
1.788535303909864e-05,0.5626986552405218,1.788535303909864e-05,0.4796804973967989,1.788535303909864e-05,1.2
