spectrum_/Vout (vss=0) X,spectrum_/Vout (vss=0) Y
2207.036638273043,-95.72432568044574
2216.802287114959,-105.1700724645295
2226.567935956875,-91.98550073000138
2236.333584798791,-90.79596168243513
2246.099233640707,-90.62979814153547
2255.864882482623,-93.27151778618571
2265.630531324539,-97.6103578718747
2275.396180166455,-99.65750322589219
2285.161829008372,-95.84716360555311
2294.927477850288,-92.3156382769034
2304.693126692204,-92.67177229911026
2314.45877553412,-90.64514209516672
2324.224424376036,-86.90061508565833
2333.990073217952,-86.57045035178767
2343.755722059868,-89.93019695001405
2353.521370901784,-92.74936306229888
2363.287019743701,-95.44886559841699
2373.052668585617,-93.7475781878189
2382.818317427533,-89.46979911855294
2392.583966269449,-88.38725494989582
2402.349615111365,-93.46811417717477
2412.115263953281,-100.9767174414174
2421.880912795197,-103.9226440268898
2431.646561637113,-104.4463686958409
2441.412210479029,-99.90244266408511
2451.177859320946,-97.9113217606193
2460.943508162862,-105.2214881740756
2470.709157004778,-115.7006605735011
2480.474805846694,-103.156737095871
2490.24045468861,-99.92824378052893
2500.006103530526,-104.4359118049226
2509.771752372442,-95.76609595781704
2519.537401214358,-103.5754786909358
2529.303050056275,-100.4536956737406
2539.068698898191,-112.2580357751571
2548.834347740107,-94.66449512631114
2558.599996582023,-95.61542622890082
2568.365645423939,-97.23000169558027
2578.131294265855,-95.81017629858395
2587.896943107771,-92.16423920571179
2597.662591949687,-90.95135078893153
2607.428240791603,-90.342789416858
2617.19388963352,-90.79638095969592
2626.959538475436,-90.76760673416351
2636.725187317352,-97.10791329466909
2646.490836159268,-95.12858358097264
2656.256485001184,-90.56079750636188
2666.0221338431,-88.32308626394807
2675.787782685016,-90.69086189345748
2685.553431526932,-102.6258993707654
2695.319080368849,-98.7883378740417
2705.084729210765,-100.109777266214
2714.850378052681,-106.1217812640208
2724.616026894597,-104.6200269147788
2734.381675736513,-99.52005540326374
2744.147324578429,-99.20001863482439
2753.912973420345,-97.69776164328758
2763.678622262261,-94.82179994018337
2773.444271104177,-94.79500827401483
2783.209919946094,-95.53682828142175
2792.97556878801,-94.24110532867117
2802.741217629926,-96.85207820818255
2812.506866471842,-99.30601118053035
2822.272515313758,-98.35789687747948
2832.038164155674,-97.03824095104231
2841.80381299759,-99.98730638653683
2851.569461839506,-96.27189184731063
2861.335110681423,-93.7474212600459
2871.100759523339,-92.50870174857272
2880.866408365255,-99.35816448823645
2890.632057207171,-101.3122060716952
2900.397706049087,-96.33006400760935
2910.163354891003,-94.78561270402668
2919.929003732919,-95.34976441430254
2929.694652574835,-87.32184715053481
2939.460301416751,-90.31516145753559
2949.225950258668,-93.94145244069168
2958.991599100584,-95.56307370332222
2968.7572479425,-98.44958150772108
2978.522896784416,-97.82131296923322
2988.288545626332,-95.12848873567668
2998.054194468248,-98.81035695159376
3007.819843310164,-88.60724441746783
3017.58549215208,-95.58147698847395
3027.351140993997,-91.88718074142265
3037.116789835913,-90.44498081558987
3046.882438677829,-94.10314940954798
3056.648087519745,-91.609108567174
3066.413736361661,-86.64315004304331
3076.179385203577,-87.88984776771704
3085.945034045493,-96.50335143139365
3095.710682887409,-111.0770940848158
3105.476331729325,-106.2784962767437
3115.241980571242,-98.36609856854102
3125.007629413158,-92.84447405799293
3134.773278255074,-89.13171460176062
3144.53892709699,-85.60122133477179
3154.304575938906,-86.81359416286651
3164.070224780822,-97.30822931304523
3173.835873622738,-93.88770937779097
3183.601522464654,-95.09407703291839
3193.367171306571,-94.27383009520555
3203.132820148487,-91.04904097027193
3212.898468990403,-90.38691905551897
3222.664117832319,-94.02679169297791
3232.429766674235,-98.71854882978084
3242.195415516151,-95.03010441976578
3251.961064358067,-91.27469795963341
3261.726713199983,-91.44844140777225
3271.492362041899,-92.86104130543316
3281.258010883816,-94.66111535793176
3291.023659725732,-92.25751988956745
3300.789308567648,-99.88052716711566
3310.554957409564,-94.40096527314381
3320.32060625148,-93.45174582098784
3330.086255093396,-94.28957282180953
3339.851903935312,-101.0248922469888
3349.617552777228,-101.0819431090662
3359.383201619145,-93.52319469593419
3369.148850461061,-90.07153101751746
3378.914499302977,-91.81236629015677
3388.680148144893,-90.21252815774429
3398.445796986809,-93.83334105644302
3408.211445828725,-99.60671034170146
3417.977094670641,-94.55910465394611
3427.742743512557,-89.55722946949373
3437.508392354473,-89.81595283100313
3447.27404119639,-92.61676721187392
3457.039690038306,-101.526658814541
3466.805338880222,-93.91923885390705
3476.570987722138,-97.96867353045543
3486.336636564054,-94.06372722581418
3496.10228540597,-102.3566733323394
3505.867934247886,-89.53946872613722
3515.633583089802,-87.05021128506425
3525.399231931719,-88.27731004573559
3535.164880773635,-91.02402092797384
3544.930529615551,-98.35456604813835
3554.696178457467,-108.8643527128927
3564.461827299383,-92.84375306054442
3574.227476141299,-89.89800306485319
3583.993124983215,-92.24368681274015
3593.758773825131,-95.90300148035675
3603.524422667047,-100.9118873321117
3613.290071508964,-97.77787632627607
3623.05572035088,-94.07242372748415
3632.821369192796,-90.28215118116081
3642.587018034712,-90.08378043405351
3652.352666876628,-92.2655085848349
3662.118315718544,-109.6210820061685
3671.88396456046,-93.38426059201507
3681.649613402376,-91.2852336249799
3691.415262244293,-90.7156947508411
3701.180911086209,-95.64161826310765
3710.946559928125,-107.4754712893484
3720.712208770041,-96.42976156914855
3730.477857611957,-91.16612420578736
3740.243506453873,-91.09441242297157
3750.009155295789,-90.6904413446631
3759.774804137705,-93.45718869976608
3769.540452979621,-97.56210766091368
3779.306101821538,-97.59026677276995
3789.071750663454,-89.95633566655465
3798.83739950537,-90.92711818387974
3808.603048347286,-88.01409404422674
3818.368697189202,-91.13024114571287
3828.134346031118,-102.9283275294681
3837.899994873034,-112.1272993584263
3847.66564371495,-108.4571502726325
3857.431292556867,-101.2102691953356
3867.196941398783,-91.45161076797585
3876.962590240699,-92.51103553964384
3886.728239082615,-98.21559971773489
3896.493887924531,-94.89438499758806
3906.259536766447,-88.65177924074743
3916.025185608363,-91.6944981513867
3925.790834450279,-96.40599860258396
3935.556483292195,-94.27131019926043
3945.322132134112,-109.063333242326
3955.087780976028,-96.87320656424359
3964.853429817944,-88.90496567310537
3974.61907865986,-88.84720833090762
3984.384727501776,-93.94410913143736
3994.150376343692,-94.86917921391047
4003.916025185608,-102.7489847673888
4013.681674027524,-107.5163324665089
4023.447322869441,-99.33399206548927
4033.212971711357,-96.12746216457433
4042.978620553273,-90.6377401036265
4052.744269395189,-89.06951370325712
4062.509918237105,-93.78310311495093
4072.275567079021,-95.71173055305218
4082.041215920937,-102.0834846718701
4091.806864762853,-103.4409612194709
4101.572513604769,-101.265441307356
4111.338162446686,-98.8170998470499
4121.103811288602,-95.20234995396122
4130.869460130518,-94.39680353934853
4140.635108972434,-97.78655260566163
4150.40075781435,-91.98168554955957
4160.166406656266,-92.17935847397185
4169.932055498182,-93.18466545485778
4179.697704340098,-93.56122151737019
4189.463353182015,-93.13446160294319
4199.229002023931,-92.33422776339387
4208.994650865847,-91.64592158408172
4218.760299707763,-92.88333795059829
4228.525948549679,-95.41205894749564
4238.291597391595,-103.9442347192656
4248.057246233511,-101.9521280636948
4257.822895075427,-97.54820201176139
4267.588543917343,-96.31029382226967
4277.35419275926,-100.4554712480522
4287.119841601176,-90.39645853079625
4296.885490443092,-91.00018100080649
4306.651139285008,-98.37890992903664
4316.416788126924,-102.486962755338
4326.18243696884,-96.12911967499775
4335.948085810756,-97.0135229158916
4345.713734652672,-89.04738401075876
4355.479383494589,-87.3544713176033
4365.245032336505,-88.84524398207652
4375.010681178421,-93.2736492803262
4384.776330020337,-94.58031802045282
4394.541978862253,-91.75805695447534
4404.307627704169,-93.99936638973426
4414.073276546085,-96.69681696519672
4423.838925388001,-95.22348437490045
4433.604574229917,-95.55537885297923
4443.370223071834,-97.1063718516382
4453.13587191375,-91.33212522836958
4462.901520755666,-97.92516159010458
4472.667169597582,-107.9459601014659
4482.432818439498,-110.0860196628693
4492.198467281414,-101.9602336933904
4501.96411612333,-99.71835338578018
4511.729764965246,-97.9632148256723
4521.495413807163,-103.2800629217742
4531.261062649079,-108.5070929488134
4541.026711490995,-95.53008740932158
4550.792360332911,-91.75133903536462
4560.558009174827,-95.18273332962245
4570.323658016743,-91.62318059832893
4580.089306858659,-104.9667519849017
4589.854955700575,-93.72391018270758
4599.620604542491,-93.63945581570022
4609.386253384408,-94.22074507903446
4619.151902226324,-94.01978568220905
4628.91755106824,-92.69934745043074
4638.683199910156,-97.60827402738657
4648.448848752072,-94.66019398235865
4658.214497593988,-95.39808241292548
4667.980146435904,-96.92044531906545
4677.74579527782,-104.1194615366734
4687.511444119737,-92.7274672251576
4697.277092961653,-92.82618445510458
4707.042741803569,-96.65907534569398
4716.808390645485,-118.1617826844643
4726.574039487401,-95.5811036991575
4736.339688329317,-91.97099991905245
4746.105337171233,-91.1038671867238
4755.870986013149,-92.80273639572526
4765.636634855065,-102.4034685900979
4775.402283696982,-98.119637996926
4785.167932538898,-99.00536891629824
4794.933581380814,-92.91729245443314
4804.69923022273,-91.55304504907431
4814.464879064646,-90.75917550219201
4824.230527906562,-96.83288189612026
4833.996176748478,-92.35840353441922
4843.761825590394,-94.98575995727191
4853.527474432311,-108.9142981580834
4863.293123274227,-92.28530303375084
4873.058772116143,-94.57758850230421
4882.824420958059,-84.56059221995918
4892.590069799975,-104.6180172387302
4902.355718641891,-85.75569049940859
4912.121367483807,-80.77424291414003
4921.887016325723,-80.62249020761465
4931.652665167639,-75.40639663340855
4941.418314009556,-79.5233876662713
4951.183962851472,-24.72649596427692
4960.949611693388,-9.882124437001616
4970.715260535304,-6.040480947876304
4980.48090937722,-11.226964467615
4990.246558219136,-28.24706524836657
5000.012207061052,-103.7259825907407
